entity_id	valid	rejected	polled	electors	SJB	SLPP	UNP	JJB	IND19_D01	IND08_D01	JSWP	IND05_D01	IND02_D01	IND13_D01	IND11_D01	ULF	IND17_D01	IND10_D01	FSP	IND07_D01	USP	SPS	IND01_D01	IND06_D01	IND04_D01	IND20_D01	IND12_D01	IND15_D01	JSP	LP	SEP	NPP	IND18_D01	IND09_D01	IND24_D01	IND14_D01	IND26_D01	DUNF	NSU	IND25_D01	IND21_D01	IND03_D01	IND22_D01	SJP	IND16_D01	IND23_D01
LK-4209	4536	303	4845	6097	1124	923	31	1											0			0							0	1														0		
LK-4209005	447	30	478	601	111	91	3	0											0			0							0	0														0		
LK-4209010	77	5	82	103	19	15	0	0											0			0							0	0														0		
LK-4209015	288	19	307	387	71	59	2	0											0			0							0	0														0		
LK-4209020	148	10	158	199	37	30	1	0											0			0							0	0														0		
LK-4209025	155	10	166	209	38	31	1	0											0			0							0	0														0		
LK-4209030	170	11	181	228	42	34	1	0											0			0							0	0														0		
LK-4209035	135	9	144	182	33	27	1	0											0			0							0	0														0		
LK-4209040	552	37	590	742	137	113	4	0											0			0							0	0														0		
LK-4209045	408	28	436	548	101	83	3	0											0			0							0	0														0		
LK-4209050	289	19	309	389	72	59	2	0											0			0							0	0														0		
LK-4209055	249	17	266	334	62	51	2	0											0			0							0	0														0		
LK-4209060	899	61	961	1209	224	184	7	1											0			0							0	1														0		
LK-4209065	163	11	174	219	40	33	1	0											0			0							0	0														0		
LK-4209070	20	1	21	26	4	4	0	0											0			0							0	0														0		
LK-4209075	105	7	112	141	26	21	0	0											0			0							0	0														0		
LK-4209080	129	8	138	174	32	26	1	0											0			0							0	0														0		
LK-4209085	302	20	322	406	75	62	2	0											0			0							0	0														0		
LK-4212	10522	708	11249	14153	2615	2150	73	3											0			0							0	3														0		
LK-4212005	464	31	496	624	115	95	3	0											0			0							0	0														0		
LK-4212010	418	28	446	562	104	85	3	0											0			0							0	0														0		
LK-4212015	854	58	912	1148	213	175	7	1											0			0							0	1														0		
LK-4212020	589	40	630	792	147	121	4	0											0			0							0	0														0		
LK-4212025	516	35	552	694	128	106	4	0											0			0							0	0														0		
LK-4212030	301	20	321	404	75	61	2	0											0			0							0	0														0		
LK-4212035	293	20	314	395	73	60	2	0											0			0							0	0														0		
LK-4212040	120	8	129	162	30	24	1	0											0			0							0	0														0		
LK-4212045	291	20	311	391	72	59	2	0											0			0							0	0														0		
LK-4212050	228	15	244	307	57	46	1	0											0			0							0	0														0		
LK-4212055	28	1	30	38	7	5	0	0											0			0							0	0														0		
LK-4212060	275	18	294	370	68	56	2	0											0			0							0	0														0		
LK-4212065	811	55	867	1091	202	166	6	1											0			0							0	1														0		
LK-4212070	123	8	131	165	30	25	1	0											0			0							0	0														0		
LK-4212075	98	6	105	132	24	20	0	0											0			0							0	0														0		
LK-4212080	199	13	213	268	49	41	1	0											0			0							0	0														0		
LK-4212085	248	17	265	334	62	51	2	0											0			0							0	0														0		
LK-4212090	139	9	148	186	34	28	1	0											0			0							0	0														0		
LK-4212095	232	15	248	312	57	47	1	0											0			0							0	0														0		
LK-4212100	233	16	249	314	58	48	1	0											0			0							0	0														0		
LK-4212105	301	20	322	405	75	61	2	0											0			0							0	0														0		
LK-4212110	252	17	270	339	63	51	2	0											0			0							0	0														0		
LK-4212115	294	20	314	395	73	60	2	0											0			0							0	0														0		
LK-4212120	249	17	266	335	62	51	2	0											0			0							0	0														0		
LK-4212125	1037	71	1108	1394	258	213	8	1											0			0							0	1														0		
LK-4212130	263	18	282	354	65	54	2	0											0			0							0	0														0		
LK-4212135	220	15	235	296	54	45	1	0											0			0							0	0														0		
LK-4212140	457	31	489	615	114	94	3	0											0			0							0	0														0		
LK-4212145	313	21	335	422	78	64	2	0											0			0							0	0														0		
LK-4212150	478	32	511	643	119	98	4	0											0			0							0	0														0		
LK-4212155	198	13	212	266	49	40	1	0											0			0							0	0														0		
LK-4215	4772	317	5101	6420	1185	972	30	0											0			0							0	0														0		
LK-4215005	617	42	660	830	154	126	5	0											0			0							0	0														0		
LK-4215010	417	28	446	561	104	85	3	0											0			0							0	0														0		
LK-4215015	74	5	79	100	18	15	0	0											0			0							0	0														0		
LK-4215020	216	14	231	291	54	44	1	0											0			0							0	0														0		
LK-4215025	258	17	276	347	64	53	2	0											0			0							0	0														0		
LK-4215030	149	10	159	201	37	30	1	0											0			0							0	0														0		
LK-4215035	85	5	91	114	21	17	0	0											0			0							0	0														0		
LK-4215040	210	14	225	283	52	43	1	0											0			0							0	0														0		
LK-4215045	298	20	318	400	74	61	2	0											0			0							0	0														0		
LK-4215050	302	20	322	406	75	62	2	0											0			0							0	0														0		
LK-4215055	84	5	90	113	21	17	0	0											0			0							0	0														0		
LK-4215060	388	26	414	521	96	79	3	0											0			0							0	0														0		
LK-4215065	232	15	248	312	58	47	1	0											0			0							0	0														0		
LK-4215070	557	38	595	749	139	114	4	0											0			0							0	0														0		
LK-4215075	303	20	324	408	75	62	2	0											0			0							0	0														0		
LK-4215080	231	15	247	311	57	47	1	0											0			0							0	0														0		
LK-4215085	134	9	144	181	33	27	1	0											0			0							0	0														0		
LK-4215090	169	11	180	227	42	34	1	0											0			0							0	0														0		
LK-4215095	18	1	20	25	4	3	0	0											0			0							0	0														0		
LK-4215100	30	2	32	40	7	6	0	0											0			0							0	0														0		
LK-43	81189	6075	87319	114623	11115	18643	477	345											6			53							28	187														2		
LK-4303	5432	400	5840	7671	739	1240	25	19											0			0							0	6														0		
LK-4303005	22	1	23	31	3	5	0	0											0			0							0	0														0		
LK-4303010	12	0	13	17	1	2	0	0											0			0							0	0														0		
LK-4303015	62	4	67	87	8	14	0	0											0			0							0	0														0		
LK-4303020	195	14	209	275	26	44	1	0											0			0							0	0														0		
LK-4303025	249	18	268	352	34	57	1	1											0			0							0	0														0		
LK-4303030	402	30	433	568	55	92	2	1											0			0							0	1														0		
LK-4303035	248	18	267	351	34	57	1	1											0			0							0	0														0		
LK-4303040	428	32	461	605	58	98	2	2											0			0							0	1														0		
LK-4303045	268	20	288	379	36	61	1	1											0			0							0	0														0		
LK-4303050	247	18	266	349	34	56	1	1											0			0							0	0														0		
LK-4303055	235	17	252	331	32	54	1	1											0			0							0	0														0		
LK-4303060	374	28	402	528	51	86	2	1											0			0							0	1														0		
LK-4303065	85	6	91	120	11	19	0	0											0			0							0	0														0		
LK-4303070	258	19	277	364	35	59	1	1											0			0							0	0														0		
LK-4303075	306	23	329	432	42	70	1	1											0			0							0	0														0		
LK-4303080	447	33	480	631	61	102	2	2											0			0							0	1														0		
LK-4303085	363	27	391	513	49	83	2	1											0			0							0	1														0		
LK-4303090	625	47	672	883	86	143	4	3											0			0							0	1														0		
LK-4303095	351	26	377	495	48	80	2	1											0			0							0	0														0		
LK-4303100	255	19	274	360	35	58	1	1											0			0							0	0														0		
LK-4306	6184	457	6650	8733	840	1416	31	19											0			0							0	11														0		
LK-4306005	413	31	444	583	56	95	2	2											0			0							0	1														0		
LK-4306010	40	3	43	57	5	9	0	0											0			0							0	0														0		
LK-4306015	47	3	51	67	6	10	0	0											0			0							0	0														0		
LK-4306020	346	26	372	488	47	79	2	1											0			0							0	0														0		
LK-4306025	79	5	85	111	10	18	0	0											0			0							0	0														0		
LK-4306030	60	4	65	85	8	14	0	0											0			0							0	0														0		
LK-4306035	210	15	225	296	28	48	1	1											0			0							0	0														0		
LK-4306040	410	30	441	579	56	94	2	2											0			0							0	1														0		
LK-4306045	594	44	639	839	81	136	3	2											0			0							0	1														0		
LK-4306050	381	28	410	539	52	87	2	1											0			0							0	1														0		
LK-4306055	266	20	286	376	36	61	1	1											0			0							0	0														0		
LK-4306060	541	40	581	763	74	124	3	2											0			0							0	1														0		
LK-4306065	377	28	406	533	51	86	2	1											0			0							0	1														0		
LK-4306070	390	29	419	551	53	89	2	1											0			0							0	1														0		
LK-4306075	400	30	430	565	55	92	2	1											0			0							0	1														0		
LK-4306080	309	23	333	437	42	71	2	1											0			0							0	0														0		
LK-4306085	378	28	406	533	52	87	2	1											0			0							0	1														0		
LK-4306090	398	30	428	562	54	91	2	1											0			0							0	1														0		
LK-4306095	175	13	188	247	24	40	1	0											0			0							0	0														0		
LK-4306100	370	27	398	522	50	85	2	1											0			0							0	1														0		
LK-4309	55471	4163	59663	78309	7607	12748	337	248											5			44							25	139														1		
LK-4309005	474	35	510	669	65	109	3	2											0			0							0	1														0		
LK-4309010	258	19	277	364	35	59	1	1											0			0							0	0														0		
LK-4309015	204	15	220	289	28	47	1	0											0			0							0	0														0		
LK-4309020	107	8	115	151	14	24	0	0											0			0							0	0														0		
LK-4309025	147	11	158	208	20	34	0	0											0			0							0	0														0		
LK-4309030	141	10	152	199	19	32	0	0											0			0							0	0														0		
LK-4309035	149	11	160	210	20	34	0	0											0			0							0	0														0		
LK-4309040	308	23	331	435	42	70	1	1											0			0							0	0														0		
LK-4309045	70	5	76	99	9	16	0	0											0			0							0	0														0		
LK-4309050	34	2	37	48	4	7	0	0											0			0							0	0														0		
LK-4309055	571	43	614	806	78	131	3	2											0			0							0	1														0		
LK-4309060	380	28	409	537	52	87	2	1											0			0							0	1														0		
LK-4309065	407	30	438	575	56	93	2	1											0			0							0	1														0		
LK-4309070	2085	157	2242	2943	286	479	13	10											0			2							1	5														0		
LK-4309075	1853	139	1993	2615	254	426	11	9											0			2							1	5														0		
LK-4309080	2941	221	3163	4151	404	676	19	14											1			3							2	8														0		
LK-4309085	1684	127	1811	2377	231	387	10	8											0			1							1	4														0		
LK-4309090	2609	196	2806	3683	358	600	16	12											0			2							1	7														0		
LK-4309095	3006	226	3233	4243	413	691	19	14											1			3							2	8														0		
LK-4309100	2206	166	2373	3115	303	507	14	10											0			2							1	6														0		
LK-4309105	521	39	561	736	71	120	3	2											0			0							0	1														0		
LK-4309110	475	35	511	671	65	109	3	2											0			0							0	1														0		
LK-4309115	1484	112	1597	2096	204	341	9	7											0			1							1	4														0		
LK-4309120	2235	168	2404	3155	307	514	14	10											0			2							1	6														0		
LK-4309125	893	67	961	1261	122	205	5	4											0			0							0	2														0		
LK-4309130	908	68	976	1282	124	209	5	4											0			1							0	2														0		
LK-4309135	1348	101	1450	1903	185	310	8	6											0			1							1	3														0		
LK-4309140	950	71	1022	1342	130	218	6	4											0			1							0	2														0		
LK-4309145	1192	89	1282	1682	163	274	7	5											0			1							0	3														0		
LK-4309150	2170	163	2334	3063	298	499	14	10											0			2							1	6														0		
LK-4309155	1085	81	1167	1532	149	249	7	5											0			1							0	3														0		
LK-4309160	1071	80	1152	1512	147	246	6	5											0			1							0	3														0		
LK-4309165	958	72	1031	1353	131	220	6	4											0			1							0	2														0		
LK-4309170	1622	122	1745	2290	223	373	10	7											0			1							1	4														0		
LK-4309175	4397	331	4729	6206	604	1011	28	21											1			4							3	12														1		
LK-4309180	1713	129	1843	2419	235	394	11	8											0			1							1	4														0		
