entity_id	valid	rejected	polled	electors	UNP	UPFA	JHU	NLF	S	JSP	UMPA	EPDP	USP	NPP	ULF	SLMK	SEP	IP2D	IP7D	IP1D	IP4D	IP6D	SMBP	IP5D	IP8D	SLNF	IP3D	IP9D	RJP	SLPF
LK-4312065	778	66	845	1384	148	65	0	0				6	2					0	0	0	0	0	0	0	0		0	1	0	
LK-4312070	758	65	824	1348	144	63	0	0				6	2					0	0	0	0	0	0	0	0		0	1	0	
LK-4312075	712	61	773	1265	135	59	0	0				6	1					0	0	0	0	0	0	0	0		0	1	0	
LK-4312080	229	19	249	408	43	19	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4312085	255	21	277	454	48	21	0	0				2	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4312090	109	9	119	195	20	9	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4312095	94	8	102	168	18	7	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4312100	214	18	232	380	40	17	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-44	28501	1832	30398	53378	208	320	0	0				15	0					0	0	0	0	0	0	0	0		0	8	0	
LK-4403	2998	188	3194	5613	20	30	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403005	134	8	143	250	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403010	97	6	104	182	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403015	87	5	92	162	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403020	470	31	501	880	4	6	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403025	161	10	171	301	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403030	205	13	218	383	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403035	163	10	174	305	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403040	111	7	118	208	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403045	246	16	263	461	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403050	38	2	40	71	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403055	129	8	138	242	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403060	59	3	63	111	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403065	120	7	128	225	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403070	236	15	252	442	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403075	140	9	149	262	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403080	139	9	148	260	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403085	66	4	70	124	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403090	179	11	190	335	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403095	108	7	115	203	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4403100	110	7	117	206	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406	2198	140	2345	4117	14	21	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406005	207	13	221	387	2	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406010	134	8	143	252	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406015	136	9	145	255	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406020	171	11	182	319	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406025	122	8	130	229	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406030	197	13	210	368	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406035	334	22	357	626	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406040	226	15	241	423	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406045	38	2	40	71	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406050	131	8	140	245	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406055	201	13	214	376	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406060	49	3	53	93	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406065	57	3	61	107	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406070	94	6	100	176	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4406075	101	6	108	190	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409	7374	483	7865	13803	63	94	0	0				9	0					0	0	0	0	0	0	0	0		0	7	0	
LK-4409005	0	0	0	1	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409010	347	23	370	649	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409015	1170	77	1248	2189	11	16	0	0				2	0					0	0	0	0	0	0	0	0		0	2	0	
LK-4409020	0	0	0	0	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409025	337	22	360	631	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409030	237	15	253	444	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409035	0	0	0	0	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409040	0	0	0	0	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409045	190	12	203	356	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409050	0	0	0	0	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409055	726	48	774	1359	7	9	0	0				1	0					0	0	0	0	0	0	0	0		0	1	0	
LK-4409060	351	23	375	657	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409065	709	47	756	1327	6	9	0	0				1	0					0	0	0	0	0	0	0	0		0	1	0	
LK-4409070	605	40	645	1132	5	8	0	0				1	0					0	0	0	0	0	0	0	0		0	1	0	
LK-4409075	928	61	989	1736	8	12	0	0				2	0					0	0	0	0	0	0	0	0		0	1	0	
LK-4409080	473	31	504	885	4	6	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409085	300	19	320	562	2	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409090	388	25	414	727	3	5	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4409095	613	40	654	1148	5	8	0	0				1	0					0	0	0	0	0	0	0	0		0	1	0	
LK-4412	4857	310	5181	9102	35	52	0	0				1	0					0	0	0	0	0	0	0	0		0	1	0	
LK-4412005	117	7	124	219	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412010	51	3	55	96	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412015	307	20	327	575	2	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412020	105	6	112	197	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412025	114	7	122	215	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412030	274	18	292	513	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412035	242	16	259	454	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412040	136	9	145	255	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412045	132	8	141	248	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412050	511	33	545	956	4	7	0	0				1	0					0	0	0	0	0	0	0	0		0	1	0	
LK-4412055	333	22	355	623	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412060	273	18	291	511	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412065	313	20	334	587	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412070	213	14	227	399	2	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412075	27	1	29	51	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412080	297	19	317	557	2	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412085	139	9	149	261	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412090	132	8	141	248	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412095	99	6	106	186	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412100	65	4	70	122	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412105	9	0	10	17	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412110	97	6	103	182	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412115	146	9	155	273	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412120	92	6	98	172	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412125	216	14	230	405	2	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412130	203	13	216	380	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4412135	214	14	228	400	2	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415	8941	574	9536	16745	61	99	0	0				4	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415005	202	13	215	377	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415010	321	21	342	601	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415015	0	0	0	0	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415020	287	19	306	537	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415025	76	5	81	143	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415030	413	27	440	772	4	5	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415035	134	8	143	251	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415040	188	12	200	352	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415045	141	9	151	265	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415050	390	25	415	729	3	5	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415055	144	9	153	270	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415060	187	12	199	350	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415065	171	11	182	319	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415070	101	6	108	189	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415075	126	8	134	235	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415080	171	11	183	321	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415085	28	1	30	53	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415090	27	1	29	52	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415095	32	2	35	61	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415100	73	4	78	137	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415105	291	19	310	544	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415110	197	13	210	369	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415115	204	13	217	381	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415120	138	9	147	258	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415125	334	22	357	626	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415130	88	5	94	165	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415135	188	12	200	352	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415140	206	13	219	385	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415145	79	5	85	149	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415150	194	12	207	364	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415155	0	0	0	0	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415160	118	7	126	221	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415165	408	27	435	764	3	5	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415170	304	20	325	570	2	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415175	132	8	140	246	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415180	475	31	507	890	4	6	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415185	199	13	213	373	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415190	154	10	164	289	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415195	196	13	209	366	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415200	453	30	484	849	4	6	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415205	82	5	87	154	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415210	51	3	55	96	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415215	238	15	254	446	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415220	437	29	466	819	4	5	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415225	114	7	122	214	1	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4415230	449	29	479	841	4	6	0	0				1	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418	2133	137	2277	3998	15	24	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418005	85	5	91	160	0	1	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418010	172	11	183	322	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418015	413	27	441	773	4	5	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418020	276	18	294	516	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418025	189	12	202	355	1	2	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418030	69	4	74	130	0	0	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418035	349	23	373	654	3	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418040	299	19	319	561	2	4	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-4418045	281	18	300	527	2	3	0	0				0	0					0	0	0	0	0	0	0	0		0	0	0	
LK-45	29894	2173	32104	57925			0	0	0			98	0					0		127									0	
LK-4503	2242	159	2406	4348			0	0	0			2	0					0		5									0	
LK-4503005	65	4	70	127			0	0	0			0	0					0		0									0	
LK-4503010	97	7	104	187			0	0	0			0	0					0		0									0	
LK-4503015	0	0	0	0			0	0	0			0	0					0		0									0	
LK-4503020	148	10	159	287			0	0	0			0	0					0		0									0	
LK-4503025	72	5	77	139			0	0	0			0	0					0		0									0	
LK-4503030	114	8	122	221			0	0	0			0	0					0		0									0	
LK-4503035	153	11	164	297			0	0	0			0	0					0		0									0	
LK-4503040	110	8	118	214			0	0	0			0	0					0		0									0	
LK-4503045	0	0	0	0			0	0	0			0	0					0		0									0	
LK-4503050	134	9	144	260			0	0	0			0	0					0		0									0	
LK-4503055	206	15	221	399			0	0	0			1	0					0		1									0	
LK-4503060	167	12	179	324			0	0	0			0	0					0		0									0	
LK-4503065	188	13	202	365			0	0	0			0	0					0		1									0	
LK-4503070	112	8	121	218			0	0	0			0	0					0		0									0	
LK-4503075	194	14	208	376			0	0	0			0	0					0		1									0	
LK-4503080	290	21	311	562			0	0	0			1	0					0		1									0	
LK-4503085	192	14	206	372			0	0	0			0	0					0		1									0	
LK-4503090	0	0	0	0			0	0	0			0	0					0		0									0	
LK-4506	6111	445	6562	11837			0	0	0			22	0					0		29									0	
LK-4506005	0	0	0	0			0	0	0			0	0					0		0									0	
LK-4506010	634	46	680	1227			0	0	0			3	0					0		3									0	
LK-4506015	271	20	291	525			0	0	0			1	0					0		1									0	
LK-4506020	367	27	395	712			0	0	0			1	0					0		2									0	
LK-4506025	302	22	324	584			0	0	0			1	0					0		1									0	
LK-4506030	181	13	194	350			0	0	0			0	0					0		1									0	
LK-4506035	602	44	646	1166			0	0	0			2	0					0		3									0	
LK-4506040	320	23	344	620			0	0	0			1	0					0		1									0	
LK-4506045	546	40	587	1058			0	0	0			2	0					0		3									0	
LK-4506050	298	22	320	578			0	0	0			1	0					0		1									0	
LK-4506055	1470	108	1579	2847			0	0	0			7	0					0		8									0	
LK-4506060	79	5	84	153			0	0	0			0	0					0		0									0	
LK-4506065	416	30	446	805			0	0	0			2	0					0		2									0	
LK-4506070	252	18	271	488			0	0	0			1	0					0		1									0	
LK-4506075	194	14	209	377			0	0	0			0	0					0		1									0	
LK-4506080	179	13	192	347			0	0	0			0	0					0		1									0	
LK-4509	16194	1181	17395	31381			0	0	0			57	0					0		71									0	
LK-4509005	514	38	552	996			0	0	0			2	0					0		2									0	
LK-4509010	578	42	621	1120			0	0	0			2	0					0		3									0	
LK-4509015	690	51	741	1337			0	0	0			3	0					0		3									0	
LK-4509020	276	20	296	535			0	0	0			1	0					0		1									0	
LK-4509025	483	35	519	936			0	0	0			2	0					0		2									0	
LK-4509030	201	14	216	389			0	0	0			0	0					0		1									0	
LK-4509035	505	37	542	978			0	0	0			2	0					0		2									0	
LK-4509040	312	23	335	605			0	0	0			1	0					0		1									0	
LK-4509045	231	17	248	447			0	0	0			1	0					0		1									0	
LK-4509050	154	11	165	299			0	0	0			0	0					0		0									0	
LK-4509055	253	18	272	490			0	0	0			1	0					0		1									0	
LK-4509060	422	31	453	817			0	0	0			2	0					0		2									0	
LK-4509065	799	59	858	1548			0	0	0			3	0					0		4									0	
LK-4509070	585	43	628	1133			0	0	0			2	0					0		3									0	
LK-4509075	427	31	459	828			0	0	0			2	0					0		2									0	
LK-4509080	329	24	353	637			0	0	0			1	0					0		1									0	
LK-4509085	382	28	410	740			0	0	0			1	0					0		2									0	
LK-4509090	620	45	666	1201			0	0	0			3	0					0		3									0	
LK-4509095	219	16	235	425			0	0	0			1	0					0		1									0	
LK-4509100	608	44	653	1177			0	0	0			2	0					0		3									0	
LK-4509105	283	20	304	549			0	0	0			1	0					0		1									0	
LK-4509110	291	21	313	565			0	0	0			1	0					0		1									0	
LK-4509115	367	27	395	712			0	0	0			1	0					0		2									0	
LK-4509120	550	40	591	1065			0	0	0			2	0					0		3									0	
LK-4509125	267	19	287	518			0	0	0			1	0					0		1									0	
LK-4509130	584	43	627	1132			0	0	0			2	0					0		3									0	
LK-4509135	262	19	281	507			0	0	0			1	0					0		1									0	
LK-4509140	555	41	596	1075			0	0	0			2	0					0		3									0	
LK-4509145	292	21	314	566			0	0	0			1	0					0		1									0	
LK-4509150	190	14	204	369			0	0	0			0	0					0		1									0	
LK-4509155	226	16	243	439			0	0	0			1	0					0		1									0	
LK-4509160	152	11	164	295			0	0	0			0	0					0		0									0	
LK-4509165	192	14	206	372			0	0	0			0	0					0		1									0	
LK-4509170	312	23	335	604			0	0	0			1	0					0		1									0	
LK-4509175	357	26	384	693			0	0	0			1	0					0		2									0	
LK-4509180	274	20	294	530			0	0	0			1	0					0		1									0	
LK-4509185	463	34	498	898			0	0	0			2	0					0		2									0	
LK-4509190	514	38	552	995			0	0	0			2	0					0		2									0	
LK-4509195	340	25	365	658			0	0	0			1	0					0		1									0	
LK-4509200	415	30	446	805			0	0	0			2	0					0		2									0	
LK-4509205	332	24	357	644			0	0	0			1	0					0		1									0	
LK-4509210	388	28	417	752			0	0	0			1	0					0		2									0	
LK-4512	5347	388	5741	10359			0	0	0			17	0					0		22									0	
LK-4512005	63	4	67	122			0	0	0			0	0					0		0									0	
LK-4512010	120	8	128	232			0	0	0			0	0					0		0									0	
LK-4512015	156	11	168	303			0	0	0			0	0					0		0									0	
LK-4512020	0	0	0	0			0	0	0			0	0					0		0									0	
LK-4512025	175	13	188	340			0	0	0			0	0					0		1									0	
LK-4512030	150	11	161	290			0	0	0			0	0					0		0									0	
LK-4512035	463	34	497	896			0	0	0			2	0					0		2									0	
LK-4512040	413	30	444	800			0	0	0			2	0					0		2									0	
LK-4512045	218	16	234	423			0	0	0			1	0					0		1									0	
LK-4512050	88	6	95	171			0	0	0			0	0					0		0									0	
LK-4512055	121	8	130	235			0	0	0			0	0					0		0									0	
LK-4512060	195	14	209	378			0	0	0			0	0					0		1									0	
LK-4512065	899	66	965	1741			0	0	0			4	0					0		5									0	
LK-4512070	484	35	520	937			0	0	0			2	0					0		2									0	
LK-4512075	448	33	481	867			0	0	0			2	0					0		2									0	
LK-4512080	260	19	279	504			0	0	0			1	0					0		1									0	
LK-4512085	570	42	612	1104			0	0	0			2	0					0		3									0	
LK-4512090	128	9	137	248			0	0	0			0	0					0		0									0	
LK-4512095	396	29	426	768			0	0	0			1	0					0		2									0	
LK-5	713614	39243	753907	931106	63427	168534	1674	26		3	386	4180	6		3			0	0	16	0	4	8	1	1	0	7	0	16	103
LK-51	236549	12409	249121	303753	5887	25539	0	8		0	235	2329	0					0	0	11	0	0		0	0	0	0		0	42
LK-5103	8940	482	9428	10941	164	334	0	0		0	0	66	0					0	0	0	0	0		0	0	0	0		0	2
LK-5103005	1126	61	1188	1378	21	43	0	0		0	0	9	0					0	0	0	0	0		0	0	0	0		0	1
LK-5103010	821	44	866	1005	15	31	0	0		0	0	6	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103015	626	34	660	766	12	23	0	0		0	0	5	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103020	827	45	872	1012	15	31	0	0		0	0	6	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103025	899	49	948	1100	17	34	0	0		0	0	7	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103030	965	52	1017	1181	18	36	0	0		0	0	7	0					0	0	0	0	0		0	0	0	0		0	1
LK-5103035	309	16	326	378	5	11	0	0		0	0	2	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103040	129	7	136	158	2	4	0	0		0	0	1	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103050	261	14	276	320	5	10	0	0		0	0	2	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103055	898	49	947	1099	17	34	0	0		0	0	7	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103060	588	32	620	719	11	22	0	0		0	0	4	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103065	142	7	150	174	2	5	0	0		0	0	1	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103070	361	19	380	442	6	13	0	0		0	0	2	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103075	464	25	489	568	8	17	0	0		0	0	3	0					0	0	0	0	0		0	0	0	0		0	0
LK-5103080	524	28	553	641	10	20	0	0		0	0	4	0					0	0	0	0	0		0	0	0	0		0	0
LK-5104	11608	629	12241	14207	220	440	0	2		0	2	89	0					0	0	2	0	0		0	0	0	0		0	10
LK-5104005	789	43	832	966	15	30	0	0		0	0	6	0					0	0	0	0	0		0	0	0	0		0	0
LK-5104010	1030	56	1086	1260	19	39	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5104015	951	51	1003	1164	18	36	0	0		0	0	7	0					0	0	0	0	0		0	0	0	0		0	1
LK-5104020	1042	56	1099	1275	20	39	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5104025	1231	67	1298	1507	23	47	0	0		0	0	9	0					0	0	0	0	0		0	0	0	0		0	1
LK-5104030	1354	73	1428	1658	26	51	0	0		0	0	10	0					0	0	0	0	0		0	0	0	0		0	1
LK-5104035	2052	111	2164	2511	39	78	0	1		0	1	16	0					0	0	1	0	0		0	0	0	0		0	2
LK-5104040	1270	69	1339	1554	24	48	0	0		0	0	10	0					0	0	0	0	0		0	0	0	0		0	1
LK-5104045	1889	103	1992	2312	36	72	0	1		0	1	15	0					0	0	1	0	0		0	0	0	0		0	2
LK-5106	10024	543	10570	12268	189	379	0	0		0	0	78	0					0	0	3	0	0		0	0	0	0		0	8
LK-5106005	1558	85	1643	1907	30	59	0	0		0	0	12	0					0	0	1	0	0		0	0	0	0		0	1
LK-5106010	1500	81	1582	1836	28	57	0	0		0	0	12	0					0	0	1	0	0		0	0	0	0		0	1
LK-5106015	1014	55	1069	1240	19	38	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5106020	1011	55	1066	1238	19	38	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5106025	1129	61	1190	1382	21	43	0	0		0	0	9	0					0	0	0	0	0		0	0	0	0		0	1
LK-5106030	1300	70	1371	1591	25	49	0	0		0	0	10	0					0	0	0	0	0		0	0	0	0		0	1
LK-5106035	1426	77	1504	1745	27	54	0	0		0	0	11	0					0	0	1	0	0		0	0	0	0		0	1
LK-5106040	1086	59	1145	1329	20	41	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5109	10561	572	11137	12927	199	396	0	1		0	0	79	0					0	0	1	0	0		0	0	0	0		0	5
LK-5109005	468	25	494	573	9	17	0	0		0	0	3	0					0	0	0	0	0		0	0	0	0		0	0
LK-5109010	587	32	619	719	11	22	0	0		0	0	4	0					0	0	0	0	0		0	0	0	0		0	0
LK-5109015	886	48	934	1084	17	33	0	0		0	0	7	0					0	0	0	0	0		0	0	0	0		0	0
LK-5109020	1269	69	1338	1553	24	48	0	0		0	0	10	0					0	0	0	0	0		0	0	0	0		0	1
LK-5109025	1076	58	1135	1317	20	41	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5109030	1778	97	1875	2176	34	67	0	1		0	0	14	0					0	0	1	0	0		0	0	0	0		0	1
LK-5109035	1041	56	1097	1274	20	39	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5109040	312	17	329	382	6	11	0	0		0	0	2	0					0	0	0	0	0		0	0	0	0		0	0
LK-5109045	803	43	847	983	15	30	0	0		0	0	6	0					0	0	0	0	0		0	0	0	0		0	0
LK-5109050	1064	58	1122	1302	20	40	0	0		0	0	8	0					0	0	0	0	0		0	0	0	0		0	1
LK-5109055	917	50	967	1123	17	35	0	0		0	0	7	0					0	0	0	0	0		0	0	0	0		0	0
LK-5109060	360	19	380	441	6	13	0	0		0	0	2	0					0	0	0	0	0		0	0	0	0		0	0
LK-5110	11810	637	12455	14457	219	442	0	0		0	0	89	0					0	0	2	0	0		0	0	0	0		0	3
LK-5110005	191	10	201	234	3	7	0	0		0	0	1	0					0	0	0	0	0		0	0	0	0		0	0
LK-5110010	778	42	821	953	15	29	0	0		0	0	6	0					0	0	0	0	0		0	0	0	0		0	0
LK-5110015	387	21	408	474	7	14	0	0		0	0	3	0					0	0	0	0	0		0	0	0	0		0	0
LK-5110020	183	10	193	224	3	7	0	0		0	0	1	0					0	0	0	0	0		0	0	0	0		0	0
