entity_id	valid	rejected	polled	electors	PA	UNP	JVP	SMBP	LDA	SLMP	Liberal	Ind 1	Ind 2	PLSF	Ind 3	DUNF	PFF
LK-5245090	39	0	40	52	22	16	0	0	0	0	0	0	0	0	0	0	0
LK-5245095	806	13	820	1074	450	334	4	0	1	2	3	2	4	1	0	0	0
LK-5245100	328	5	334	437	183	136	1	0	0	1	1	0	1	0	0	0	0
LK-5245105	156	2	159	208	87	65	0	0	0	0	0	0	0	0	0	0	0
LK-5245110	103	1	105	137	57	42	0	0	0	0	0	0	0	0	0	0	0
LK-5248	12885	199	13098	17160	7197	5342	55	1	4	30	41	23	57	11	0	0	0
LK-5248005	287	4	292	382	160	119	1	0	0	0	1	0	1	0	0	0	0
LK-5248010	491	8	499	654	274	204	2	0	0	1	2	1	2	0	0	0	0
LK-5248015	862	14	876	1148	482	358	4	0	1	2	3	2	4	1	0	0	0
LK-5248020	609	9	619	811	340	252	3	0	0	2	2	1	3	1	0	0	0
LK-5248025	277	4	282	369	155	115	1	0	0	0	1	0	1	0	0	0	0
LK-5248030	533	8	542	710	298	221	2	0	0	1	2	1	2	1	0	0	0
LK-5248035	1054	17	1071	1403	589	437	5	0	1	3	4	2	5	2	0	0	0
LK-5248040	939	15	954	1250	525	389	4	0	1	3	3	2	4	1	0	0	0
LK-5248050	429	7	436	571	239	178	2	0	0	1	1	1	2	0	0	0	0
LK-5248055	413	6	420	550	231	171	2	0	0	1	1	1	2	0	0	0	0
LK-5248060	386	6	392	514	215	160	1	0	0	1	1	1	2	0	0	0	0
LK-5248065	591	9	601	787	330	245	3	0	0	2	2	1	3	1	0	0	0
LK-5248070	193	3	196	257	108	80	0	0	0	0	0	0	1	0	0	0	0
LK-5248075	389	6	396	519	217	161	2	0	0	1	1	1	2	0	0	0	0
LK-5248080	446	7	453	593	249	185	2	0	0	1	1	1	2	0	0	0	0
LK-5248085	472	7	480	629	264	196	2	0	0	1	1	1	2	0	0	0	0
LK-5248090	1247	20	1268	1661	697	517	6	1	1	4	5	3	6	2	0	0	0
LK-5248095	541	8	550	720	302	224	2	0	0	1	2	1	2	1	0	0	0
LK-5248100	482	7	490	642	269	200	2	0	0	1	1	1	2	0	0	0	0
LK-5248105	610	10	620	813	341	253	3	0	0	2	2	1	3	1	0	0	0
LK-5248110	288	4	292	383	161	119	1	0	0	0	1	0	1	0	0	0	0
LK-5248115	262	4	266	349	146	108	1	0	0	0	1	0	1	0	0	0	0
LK-5248120	272	4	277	363	152	113	1	0	0	0	1	0	1	0	0	0	0
LK-5248130	328	5	334	437	183	136	1	0	0	1	1	0	1	0	0	0	0
LK-5248135	484	7	492	645	270	201	2	0	0	1	1	1	2	0	0	0	0
LK-5251	3498	51	3556	4657	1951	1447	12	0	0	6	9	2	12	0	0	0	0
LK-5251005	152	2	155	203	85	63	0	0	0	0	0	0	0	0	0	0	0
LK-5251010	227	3	230	302	126	94	1	0	0	0	0	0	1	0	0	0	0
LK-5251015	305	5	310	406	170	126	1	0	0	1	1	0	1	0	0	0	0
LK-5251020	228	3	232	304	127	94	1	0	0	0	0	0	1	0	0	0	0
LK-5251025	305	5	310	406	170	126	1	0	0	1	1	0	1	0	0	0	0
LK-5251030	268	4	272	356	149	111	1	0	0	0	1	0	1	0	0	0	0
LK-5251035	165	2	168	220	92	68	0	0	0	0	0	0	0	0	0	0	0
LK-5251040	301	4	306	400	168	124	1	0	0	1	1	0	1	0	0	0	0
LK-5251045	302	4	307	402	169	125	1	0	0	1	1	0	1	0	0	0	0
LK-5251050	261	4	266	348	146	108	1	0	0	0	1	0	1	0	0	0	0
LK-5251055	509	8	518	678	284	211	2	0	0	1	2	1	2	0	0	0	0
LK-5251060	475	7	482	632	265	197	2	0	0	1	1	1	2	0	0	0	0
LK-53	122781	2416	125300	201688	55384	61488	2098	96	279	461	597	362	629	143	29	4	3
LK-5303	4321	62	4387	6590	2373	1661	169	5	0	3	19	16	23	3	0	0	0
LK-5303005	803	12	815	1224	441	309	32	1	0	1	4	3	5	1	0	0	0
LK-5303010	190	2	192	289	104	73	7	0	0	0	1	0	1	0	0	0	0
LK-5303015	232	3	235	354	127	89	9	0	0	0	1	1	1	0	0	0	0
LK-5303020	282	4	286	430	155	108	11	0	0	0	1	1	1	0	0	0	0
LK-5303025	347	5	353	530	191	133	13	0	0	0	1	1	2	0	0	0	0
LK-5303030	297	4	302	453	163	114	11	0	0	0	1	1	1	0	0	0	0
LK-5303035	481	7	488	733	264	185	19	1	0	0	2	2	3	0	0	0	0
LK-5303040	437	6	444	667	240	168	17	1	0	0	2	2	2	0	0	0	0
LK-5303045	602	9	612	919	331	232	24	1	0	1	3	2	3	1	0	0	0
LK-5303050	650	10	660	991	357	250	26	1	0	1	3	3	4	1	0	0	0
LK-5306	10814	291	11116	19158	3404	6933	128	7	65	38	38	20	44	7	4	0	0
LK-5306005	12	0	13	22	4	8	0	0	0	0	0	0	0	0	0	0	0
LK-5306010	562	15	577	995	177	360	7	0	3	2	2	1	2	0	0	0	0
LK-5306015	731	20	752	1296	230	469	9	1	5	3	3	2	3	1	0	0	0
LK-5306020	1296	36	1332	2295	409	831	16	2	9	5	5	3	6	2	1	0	0
LK-5306025	980	27	1008	1737	309	629	12	1	6	4	4	2	5	1	1	0	0
LK-5306030	208	5	214	369	65	133	2	0	1	0	0	0	1	0	0	0	0
LK-5306035	453	12	466	803	143	291	5	0	3	2	2	1	2	0	0	0	0
LK-5306040	149	4	153	264	47	95	1	0	1	0	0	0	0	0	0	0	0
LK-5306045	36	1	37	64	11	23	0	0	0	0	0	0	0	0	0	0	0
LK-5306050	223	6	229	395	70	143	2	0	1	1	1	0	1	0	0	0	0
LK-5306055	134	3	138	237	42	86	1	0	0	0	0	0	0	0	0	0	0
LK-5306060	58	1	59	102	18	37	0	0	0	0	0	0	0	0	0	0	0
LK-5306065	549	15	564	973	173	352	7	0	3	2	2	1	2	0	0	0	0
LK-5306070	337	9	347	597	106	216	4	0	2	1	1	1	1	0	0	0	0
LK-5306075	215	6	221	380	67	137	2	0	1	0	0	0	1	0	0	0	0
LK-5306080	158	4	162	280	49	101	2	0	1	0	0	0	0	0	0	0	0
LK-5306085	885	24	910	1568	279	568	11	1	6	4	4	2	4	1	1	0	0
LK-5306090	309	8	318	548	97	198	4	0	2	1	1	0	1	0	0	0	0
LK-5306095	728	20	748	1289	229	467	9	1	5	3	3	2	3	1	0	0	0
LK-5306100	568	15	583	1005	179	364	7	0	3	2	2	1	2	0	0	0	0
LK-5306105	482	13	495	854	152	309	6	0	3	2	2	1	2	0	0	0	0
LK-5306110	987	27	1015	1749	311	633	12	1	6	4	4	2	5	1	1	0	0
LK-5306115	329	9	338	583	103	211	4	0	2	1	1	0	1	0	0	0	0
LK-5306120	425	11	437	753	134	272	5	0	2	1	1	1	2	0	0	0	0
LK-5309	2683	37	2724	4092	1473	1030	102	0	0	0	9	6	12	0	0	0	0
LK-5309005	369	5	375	563	203	142	14	0	0	0	1	1	2	0	0	0	0
LK-5309010	300	4	305	458	165	115	12	0	0	0	1	1	1	0	0	0	0
LK-5309015	376	5	382	573	206	144	15	0	0	0	2	1	2	0	0	0	0
LK-5309020	146	2	148	223	80	56	5	0	0	0	0	0	0	0	0	0	0
LK-5309025	398	6	404	607	218	153	15	0	0	0	2	1	2	0	0	0	0
LK-5309030	179	2	182	273	98	69	7	0	0	0	0	0	1	0	0	0	0
LK-5309035	363	5	368	553	199	139	14	0	0	0	1	1	2	0	0	0	0
LK-5309040	196	3	199	299	108	75	7	0	0	0	1	0	1	0	0	0	0
LK-5309045	91	1	92	138	50	35	3	0	0	0	0	0	0	0	0	0	0
LK-5309050	265	4	269	405	146	102	10	0	0	0	1	1	1	0	0	0	0
LK-5312	2897	40	2943	4416	1590	1109	113	2	0	2	10	9	14	2	0	0	0
LK-5312005	724	11	735	1104	398	278	29	1	0	1	3	3	4	1	0	0	0
LK-5312010	672	10	682	1024	369	258	26	1	0	1	3	3	4	1	0	0	0
LK-5312015	329	5	334	502	181	126	13	0	0	0	1	1	2	0	0	0	0
LK-5312020	314	4	319	478	172	120	12	0	0	0	1	1	1	0	0	0	0
LK-5312025	256	3	260	390	140	98	10	0	0	0	1	1	1	0	0	0	0
LK-5312030	203	3	206	309	111	78	8	0	0	0	1	0	1	0	0	0	0
LK-5312035	57	0	58	87	31	21	2	0	0	0	0	0	0	0	0	0	0
LK-5312040	178	2	181	271	98	68	7	0	0	0	0	0	1	0	0	0	0
LK-5312045	77	1	79	118	42	29	3	0	0	0	0	0	0	0	0	0	0
LK-5312050	87	1	89	133	48	33	3	0	0	0	0	0	0	0	0	0	0
LK-5315	31753	872	32642	56241	10004	20354	397	35	199	123	123	75	143	34	15	3	2
LK-5315005	87	2	89	154	27	56	1	0	0	0	0	0	0	0	0	0	0
LK-5315010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-5315015	91	2	93	161	28	58	1	0	0	0	0	0	0	0	0	0	0
LK-5315020	431	12	443	763	136	276	5	0	2	1	1	1	2	0	0	0	0
LK-5315025	760	21	781	1345	239	487	9	1	5	3	3	2	3	1	0	0	0
LK-5315030	650	18	668	1151	205	416	8	1	4	2	2	1	3	1	0	0	0
LK-5315035	577	16	593	1022	182	370	7	0	4	2	2	1	2	0	0	0	0
LK-5315040	2235	62	2298	3959	705	1433	29	3	15	10	10	6	11	3	2	1	1
LK-5315045	636	17	654	1127	200	408	8	1	4	2	2	1	3	1	0	0	0
LK-5315050	117	3	120	207	36	75	1	0	0	0	0	0	0	0	0	0	0
LK-5315055	202	5	207	357	63	129	2	0	1	0	0	0	1	0	0	0	0
LK-5315060	842	23	866	1491	265	540	11	1	5	3	3	2	4	1	0	0	0
LK-5315065	643	18	661	1139	203	412	8	1	4	2	2	1	3	1	0	0	0
LK-5315070	549	15	564	972	173	352	7	0	3	2	2	1	2	0	0	0	0
LK-5315075	682	19	701	1209	215	437	8	1	4	3	3	2	3	1	0	0	0
LK-5315080	1238	34	1273	2193	390	794	16	2	8	5	5	3	6	2	1	0	0
LK-5315085	1370	38	1408	2426	432	878	17	2	9	6	6	4	7	2	1	0	0
LK-5315090	366	10	376	649	115	235	4	0	2	1	1	1	1	0	0	0	0
LK-5315095	723	20	743	1281	228	464	9	1	5	3	3	2	3	1	0	0	0
LK-5315100	930	26	956	1647	293	596	12	1	6	4	4	2	4	1	1	0	0
LK-5315105	999	28	1027	1769	315	640	13	1	6	4	4	2	5	1	1	0	0
LK-5315110	1094	30	1125	1938	345	701	14	1	7	5	5	3	5	1	1	0	0
LK-5315115	412	11	424	730	130	264	5	0	2	1	1	1	2	0	0	0	0
LK-5315120	592	16	609	1049	186	379	7	1	4	2	2	1	3	0	0	0	0
LK-5315125	1271	35	1306	2250	401	815	16	2	8	5	5	3	6	2	1	0	0
LK-5315130	1103	30	1134	1954	348	707	14	1	7	5	5	3	5	1	1	0	0
LK-5315135	736	20	757	1304	232	472	9	1	5	3	3	2	3	1	0	0	0
LK-5315140	1077	30	1108	1908	340	691	14	1	7	4	4	3	5	1	1	0	0
LK-5315145	1036	29	1065	1834	326	664	13	1	7	4	4	3	5	1	1	0	0
LK-5315150	173	4	177	306	54	110	2	0	1	0	0	0	0	0	0	0	0
LK-5315155	398	11	410	706	125	255	5	0	2	1	1	1	2	0	0	0	0
LK-5315160	880	24	905	1559	277	564	11	1	6	4	4	2	4	1	1	0	0
LK-5315165	470	13	483	833	148	301	6	0	3	2	2	1	2	0	0	0	0
LK-5315170	973	27	1001	1724	307	624	12	1	6	4	4	2	4	1	1	0	0
LK-5315175	559	15	575	991	176	359	7	0	3	2	2	1	2	0	0	0	0
LK-5315180	1684	47	1731	2983	531	1080	22	2	11	7	7	5	8	2	1	1	1
LK-5315185	745	20	766	1319	235	478	9	1	5	3	3	2	3	1	0	0	0
LK-5315190	673	18	691	1191	212	431	8	1	4	3	3	1	3	1	0	0	0
LK-5315195	1493	41	1535	2645	471	957	19	2	10	6	6	4	7	2	1	1	0
LK-5315200	817	22	839	1446	257	524	10	1	5	3	3	2	4	1	0	0	0
LK-5315205	654	18	673	1159	206	419	8	1	4	3	3	1	3	1	0	0	0
LK-5315210	785	22	807	1390	247	503	10	1	5	3	3	2	4	1	0	0	0
LK-5318	7391	133	7526	11956	3592	3475	92	6	6	36	43	23	40	12	2	0	0
LK-5318005	767	11	778	1169	421	295	30	1	0	1	4	3	4	1	0	0	0
LK-5318010	257	7	264	455	81	165	3	0	1	1	1	0	1	0	0	0	0
LK-5318015	376	10	386	666	118	241	4	0	2	1	1	1	1	0	0	0	0
LK-5318020	407	11	418	721	128	261	5	0	2	1	1	1	2	0	0	0	0
LK-5318025	988	17	1005	1595	500	454	2	1	0	7	7	3	6	2	0	0	0
LK-5318030	1456	25	1481	2350	736	669	4	1	1	10	10	5	9	3	1	0	0
LK-5318035	115	3	118	203	36	73	1	0	0	0	0	0	0	0	0	0	0
LK-5318040	444	7	451	716	224	204	1	0	0	3	3	1	2	1	0	0	0
LK-5318045	1184	20	1204	1911	599	544	3	1	0	8	8	4	7	3	1	0	0
LK-5318050	970	15	986	1480	533	373	38	2	0	1	5	4	6	1	0	0	0
LK-5318060	427	7	435	690	216	196	1	0	0	3	3	1	2	1	0	0	0
LK-5321	17029	254	17292	25960	9354	6547	670	26	7	21	83	68	97	16	4	1	1
LK-5321005	674	10	684	1027	370	259	27	1	0	1	3	3	4	1	0	0	0
LK-5321010	376	5	382	573	206	144	15	0	0	0	2	1	2	0	0	0	0
LK-5321015	324	5	329	493	178	124	12	0	0	0	1	1	2	0	0	0	0
LK-5321020	646	10	656	985	355	248	25	1	0	1	3	3	4	1	0	0	0
LK-5321025	427	6	434	651	234	164	17	1	0	0	2	2	2	0	0	0	0
LK-5321030	485	7	493	740	266	186	19	1	0	0	2	2	3	0	0	0	0
LK-5321035	398	6	404	607	218	153	15	0	0	0	2	1	2	0	0	0	0
LK-5321040	1018	15	1034	1552	559	391	40	2	0	1	5	4	6	1	0	0	0
LK-5321045	582	9	591	888	320	224	23	1	0	1	3	2	3	1	0	0	0
LK-5321050	395	6	401	602	217	152	15	0	0	0	2	1	2	0	0	0	0
LK-5321055	577	8	585	879	317	222	23	1	0	1	3	2	3	0	0	0	0
LK-5321060	774	12	786	1180	425	298	31	1	0	1	4	3	4	1	0	0	0
LK-5321065	2043	31	2075	3115	1123	786	81	4	2	3	10	9	12	3	1	1	1
LK-5321070	388	6	394	591	213	149	15	0	0	0	2	1	2	0	0	0	0
LK-5321075	548	8	556	835	301	211	21	1	0	1	2	2	3	0	0	0	0
LK-5321080	838	12	851	1277	460	322	33	1	0	1	4	4	5	1	0	0	0
LK-5321085	1155	17	1173	1762	635	444	46	2	1	2	6	5	7	1	1	0	0
LK-5321090	1022	15	1038	1558	562	393	40	2	1	1	5	4	6	1	0	0	0
LK-5321095	1137	17	1154	1733	625	437	45	2	1	2	6	5	7	1	1	0	0
LK-5321100	1180	18	1198	1799	648	454	47	2	1	2	6	5	7	2	1	0	0
LK-5321105	782	12	794	1193	430	301	31	1	0	1	4	3	4	1	0	0	0
LK-5321110	1062	16	1079	1619	584	409	42	2	1	2	5	5	6	1	0	0	0
LK-5321115	198	3	201	301	108	76	7	0	0	0	1	0	1	0	0	0	0
LK-5324	19819	326	20162	31992	10022	9095	43	5	2	129	132	62	118	38	3	0	0
LK-5324005	1065	18	1083	1719	539	489	3	1	0	7	7	4	7	2	1	0	0
LK-5324010	279	4	284	451	141	128	0	0	0	2	2	1	1	0	0	0	0
LK-5324015	799	13	812	1289	404	367	2	0	0	5	5	3	5	2	0	0	0
LK-5324020	472	8	480	762	239	217	1	0	0	3	3	1	3	1	0	0	0
LK-5324025	189	3	192	305	95	86	0	0	0	1	1	0	1	0	0	0	0
LK-5324030	872	15	887	1407	441	400	2	0	0	6	6	3	5	2	0	0	0
LK-5324035	967	16	984	1561	489	444	2	1	0	6	7	3	6	2	0	0	0
LK-5324040	776	13	790	1253	393	356	2	0	0	5	5	3	5	2	0	0	0
LK-5324045	974	16	990	1571	492	447	2	1	0	7	7	3	6	2	0	0	0
LK-5324050	365	6	371	590	184	167	1	0	0	2	2	1	2	0	0	0	0
LK-5324055	426	7	433	687	215	195	1	0	0	3	3	1	2	1	0	0	0
LK-5324060	165	2	168	267	83	76	0	0	0	1	1	0	1	0	0	0	0
LK-5324065	667	11	679	1077	337	306	1	0	0	4	4	2	4	1	0	0	0
LK-5324070	723	12	736	1167	366	332	2	0	0	5	5	2	4	1	0	0	0
LK-5324075	1272	22	1295	2054	644	584	3	1	1	9	9	5	8	3	1	0	0
LK-5324080	735	12	748	1186	372	337	2	0	0	5	5	2	4	1	0	0	0
LK-5324085	673	11	685	1086	340	309	1	0	0	4	5	2	4	1	0	0	0
LK-5324090	405	7	412	653	205	186	1	0	0	2	3	1	2	1	0	0	0
LK-5324095	490	8	498	791	248	225	1	0	0	3	3	1	3	1	0	0	0
LK-5324100	422	7	429	681	213	193	1	0	0	3	3	1	2	1	0	0	0
LK-5324105	447	7	455	722	226	205	1	0	0	3	3	1	2	1	0	0	0
LK-5324110	607	10	618	980	307	279	1	0	0	4	4	2	4	1	0	0	0
LK-5324115	1607	27	1635	2594	813	738	4	1	1	11	11	6	10	4	1	0	0
LK-5324120	730	12	743	1179	369	335	2	0	0	5	5	2	4	1	0	0	0
LK-5324125	398	6	405	643	201	183	1	0	0	2	2	1	2	1	0	0	0
LK-5324130	909	15	924	1467	460	417	2	0	0	6	6	3	6	2	0	0	0
LK-5324135	606	10	617	978	306	278	1	0	0	4	4	2	4	1	0	0	0
LK-5324140	506	8	515	817	256	232	1	0	0	3	3	2	3	1	0	0	0
LK-5324145	613	10	623	989	310	281	1	0	0	4	4	2	4	1	0	0	0
LK-5324150	624	10	635	1008	316	287	1	0	0	4	4	2	4	1	0	0	0
LK-5324155	36	0	36	58	18	16	0	0	0	0	0	0	0	0	0	0	0
LK-5327	16971	273	17264	27397	8574	7788	30	1	0	104	106	52	94	27	1	0	0
LK-5327005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-5327010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-5327015	97	1	99	158	49	44	0	0	0	0	0	0	0	0	0	0	0
LK-5327020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-5327025	454	7	462	733	230	208	1	0	0	3	3	1	3	1	0	0	0
LK-5327030	506	8	515	817	256	232	1	0	0	3	3	2	3	1	0	0	0
LK-5327035	663	11	674	1070	335	304	1	0	0	4	4	2	4	1	0	0	0
LK-5327040	1034	17	1052	1668	523	475	3	1	0	7	7	4	6	2	1	0	0
LK-5327045	759	13	772	1225	384	348	2	0	0	5	5	3	5	1	0	0	0
LK-5327050	354	6	361	572	179	163	1	0	0	2	2	1	2	0	0	0	0
LK-5327055	174	3	177	281	88	80	0	0	0	1	1	0	1	0	0	0	0
LK-5327060	299	5	304	483	151	137	0	0	0	2	2	1	1	0	0	0	0
LK-5327065	305	5	310	492	154	140	0	0	0	2	2	1	2	0	0	0	0
LK-5327070	442	7	449	713	223	203	1	0	0	3	3	1	2	1	0	0	0
LK-5327075	774	13	787	1249	391	355	2	0	0	5	5	3	5	2	0	0	0
LK-5327080	835	14	850	1348	422	384	2	0	0	6	6	3	5	2	0	0	0
LK-5327085	495	8	504	800	250	227	1	0	0	3	3	1	3	1	0	0	0
LK-5327090	505	8	514	815	255	232	1	0	0	3	3	2	3	1	0	0	0
LK-5327095	869	15	884	1402	439	399	2	0	0	6	6	3	5	2	0	0	0
LK-5327100	545	9	554	879	275	250	1	0	0	3	4	2	3	1	0	0	0
LK-5327105	515	8	524	832	260	236	1	0	0	3	3	2	3	1	0	0	0
LK-5327110	590	10	601	953	298	271	1	0	0	4	4	2	3	1	0	0	0
LK-5327115	342	5	348	552	173	157	0	0	0	2	2	1	2	0	0	0	0
LK-5327120	445	7	452	718	225	204	1	0	0	3	3	1	2	1	0	0	0
LK-5327125	272	4	277	440	138	125	0	0	0	1	2	1	1	0	0	0	0
LK-5327130	264	4	268	426	133	121	0	0	0	1	1	1	1	0	0	0	0
LK-5327135	612	10	623	988	309	281	1	0	0	4	4	2	4	1	0	0	0
LK-5327140	580	10	590	936	293	266	1	0	0	4	4	2	3	1	0	0	0
LK-5327145	400	6	407	646	202	184	1	0	0	2	2	1	2	1	0	0	0
LK-5327150	460	7	468	742	232	211	1	0	0	3	3	1	3	1	0	0	0
LK-5327155	309	5	314	499	156	142	0	0	0	2	2	1	2	0	0	0	0
LK-5327160	341	5	347	550	172	156	0	0	0	2	2	1	2	0	0	0	0
LK-5327165	390	6	397	630	197	179	1	0	0	2	2	1	2	1	0	0	0
LK-5327170	167	2	170	270	84	77	0	0	0	1	1	0	1	0	0	0	0
LK-5327175	384	6	391	620	194	176	1	0	0	2	2	1	2	1	0	0	0
LK-5327180	216	3	219	348	109	99	0	0	0	1	1	0	1	0	0	0	0
LK-5327190	290	5	295	469	147	133	0	0	0	2	2	1	1	0	0	0	0
LK-5327195	383	6	389	618	193	176	1	0	0	2	2	1	2	1	0	0	0
LK-5327200	416	7	423	671	210	191	1	0	0	3	3	1	2	1	0	0	0
LK-5327205	218	3	222	353	110	100	0	0	0	1	1	0	1	0	0	0	0
LK-5327210	267	4	271	431	135	122	0	0	0	1	1	1	1	0	0	0	0
LK-5330	4956	68	5031	7559	2719	1903	192	4	0	2	17	16	23	2	0	0	0
LK-5330005	228	3	231	347	125	87	9	0	0	0	1	1	1	0	0	0	0
LK-5330010	256	3	260	391	141	98	10	0	0	0	1	1	1	0	0	0	0
LK-5330015	88	1	89	134	48	34	3	0	0	0	0	0	0	0	0	0	0
LK-5330020	214	3	217	326	117	82	8	0	0	0	1	1	1	0	0	0	0
LK-5330025	347	5	352	529	190	133	13	0	0	0	1	1	2	0	0	0	0
LK-5330030	323	5	328	493	177	124	12	0	0	0	1	1	2	0	0	0	0
LK-5330035	153	2	156	234	84	59	6	0	0	0	0	0	0	0	0	0	0
LK-5330040	887	13	901	1353	487	341	35	2	0	1	4	4	5	1	0	0	0
LK-5330045	108	1	109	164	59	41	4	0	0	0	0	0	0	0	0	0	0
LK-5330050	135	2	137	207	74	52	5	0	0	0	0	0	0	0	0	0	0
LK-5330055	807	12	819	1230	443	310	32	1	0	1	4	3	5	1	0	0	0
LK-5330060	431	6	438	657	237	166	17	1	0	0	2	2	2	0	0	0	0
LK-5330065	178	2	180	271	97	68	7	0	0	0	0	0	1	0	0	0	0
LK-5330070	186	2	189	284	102	71	7	0	0	0	0	0	1	0	0	0	0
LK-5330075	301	4	306	459	165	116	12	0	0	0	1	1	1	0	0	0	0
LK-5330080	314	4	319	480	173	121	12	0	0	0	1	1	1	0	0	0	0
LK-5333	4147	60	4213	6327	2279	1593	162	5	0	3	17	15	21	2	0	0	0
LK-5333005	198	3	201	302	109	76	7	0	0	0	1	0	1	0	0	0	0
LK-5333010	697	10	708	1063	383	268	27	1	0	1	3	3	4	1	0	0	0
LK-5333015	331	5	336	505	182	127	13	0	0	0	1	1	2	0	0	0	0
LK-5333020	464	7	471	708	255	178	18	1	0	0	2	2	2	0	0	0	0
LK-5333025	300	4	305	458	165	115	12	0	0	0	1	1	1	0	0	0	0
LK-5333030	251	3	255	384	138	96	10	0	0	0	1	1	1	0	0	0	0
LK-5333035	532	8	541	812	292	205	21	1	0	1	2	2	3	0	0	0	0
LK-5333040	500	7	508	763	275	192	20	1	0	0	2	2	3	0	0	0	0
LK-5333045	594	9	603	905	326	228	23	1	0	1	3	2	3	1	0	0	0
LK-5333050	280	4	285	427	154	108	11	0	0	0	1	1	1	0	0	0	0
LK-6	1017822	19977	1038843	1407892	518134	446851	34167	2207	435	733	1067	1076	1528	133	21	13	1
LK-61	723543	13773	738101	979937	367156	317244	25452	1697	156	515	757	774	1069	70	6	1	0
LK-6103	14382	245	14642	19441	7754	5735	633	6	0	1	25	25	29	1	0	0	0
LK-6103005	375	6	382	507	202	149	16	0	0	0	1	1	1	0	0	0	0
LK-6103010	501	9	510	677	270	200	22	0	0	0	1	1	1	0	0	0	0
LK-6103015	459	8	468	621	248	183	20	0	0	0	1	1	1	0	0	0	0
LK-6103020	651	11	663	880	351	260	29	1	0	0	1	1	2	0	0	0	0
LK-6103025	526	9	536	711	284	210	23	0	0	0	1	1	1	0	0	0	0
LK-6103030	384	7	391	519	207	153	17	0	0	0	1	1	1	0	0	0	0
LK-6103035	386	7	393	522	208	154	17	0	0	0	1	1	1	0	0	0	0
LK-6103040	288	5	293	389	155	115	13	0	0	0	0	0	0	0	0	0	0
LK-6103045	273	4	278	369	147	109	12	0	0	0	0	0	0	0	0	0	0
LK-6103050	452	8	460	611	244	180	20	0	0	0	1	1	1	0	0	0	0
LK-6103055	372	6	379	503	200	148	16	0	0	0	1	1	1	0	0	0	0
LK-6103060	447	8	455	604	241	178	20	0	0	0	1	1	1	0	0	0	0
LK-6103065	545	9	555	737	294	218	24	1	0	0	1	1	1	0	0	0	0
LK-6103070	224	4	228	303	121	89	10	0	0	0	0	0	0	0	0	0	0
LK-6103075	467	8	475	631	252	186	21	0	0	0	1	1	1	0	0	0	0
LK-6103080	817	14	832	1105	441	326	36	1	0	1	2	2	2	1	0	0	0
LK-6103085	429	7	436	579	231	171	19	0	0	0	1	1	1	0	0	0	0
LK-6103090	276	5	281	374	149	110	12	0	0	0	0	0	0	0	0	0	0
LK-6103095	415	7	422	561	224	165	18	0	0	0	1	1	1	0	0	0	0
LK-6103100	606	11	617	819	327	242	27	1	0	0	1	1	1	0	0	0	0
LK-6103105	507	9	516	685	273	202	22	0	0	0	1	1	1	0	0	0	0
LK-6103110	360	6	367	487	194	144	16	0	0	0	1	1	1	0	0	0	0
LK-6103115	323	5	329	436	174	129	14	0	0	0	0	0	1	0	0	0	0
LK-6103120	402	7	409	543	216	160	18	0	0	0	1	1	1	0	0	0	0
LK-6103125	154	2	157	208	83	61	6	0	0	0	0	0	0	0	0	0	0
LK-6103130	229	4	233	309	123	91	10	0	0	0	0	0	0	0	0	0	0
LK-6103135	403	7	410	545	217	161	18	0	0	0	1	1	1	0	0	0	0
LK-6103140	186	3	189	252	100	74	8	0	0	0	0	0	0	0	0	0	0
LK-6103145	545	9	555	737	294	218	24	1	0	0	1	1	1	0	0	0	0
LK-6103150	321	5	327	434	173	128	14	0	0	0	0	0	1	0	0	0	0
LK-6103155	185	3	189	250	100	74	8	0	0	0	0	0	0	0	0	0	0
LK-6103160	297	5	302	402	160	118	13	0	0	0	0	0	0	0	0	0	0
LK-6103165	632	11	644	854	341	252	28	1	0	0	1	1	2	0	0	0	0
LK-6103170	469	8	477	634	253	187	21	0	0	0	1	1	1	0	0	0	0
LK-6103175	476	8	484	643	257	190	21	0	0	0	1	1	1	0	0	0	0
LK-6106	25219	430	25680	34089	13594	10054	1106	12	0	1	45	37	54	3	0	0	0
LK-6106005	659	12	671	891	356	263	29	1	0	0	1	1	2	0	0	0	0
LK-6106010	365	6	372	493	197	145	16	0	0	0	1	1	1	0	0	0	0
LK-6106015	236	4	240	319	127	94	10	0	0	0	0	0	0	0	0	0	0
LK-6106020	389	7	396	525	210	155	17	0	0	0	1	1	1	0	0	0	0
LK-6106025	330	6	337	447	178	132	14	0	0	0	0	0	1	0	0	0	0
LK-6106030	327	5	333	442	176	130	14	0	0	0	0	0	1	0	0	0	0
LK-6106035	342	6	349	463	185	136	15	0	0	0	1	0	1	0	0	0	0
LK-6106040	251	4	256	340	135	100	11	0	0	0	0	0	0	0	0	0	0
LK-6106045	504	9	513	681	272	201	22	0	0	0	1	1	1	0	0	0	0
LK-6106050	349	6	355	472	188	139	15	0	0	0	1	0	1	0	0	0	0
