entity_id	valid	rejected	polled	electors	UPFA	NDF	SLLP	DUNF	UDF	JSP	Ind 1	LF	ONF	NSH	Ind 3	Ind 5	USP	Ind 2	SEP	JP	NA	Ind 4	UNAF	RPP	PNF	ACAKO
LK-3239085	1465	7	1472	1977	943	501	1	2	3	3	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
LK-3239090	945	4	950	1275	608	323	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239095	550	2	553	742	354	188	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239100	592	3	595	799	381	202	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239105	678	3	682	916	436	232	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239110	806	4	810	1088	519	275	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239115	861	4	865	1162	554	294	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239120	629	3	633	850	405	215	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239125	709	3	713	957	456	242	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239130	1246	6	1253	1682	802	426	1	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239135	701	3	705	946	451	239	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239140	918	4	923	1239	591	314	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239145	626	3	629	845	403	214	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239150	620	3	623	837	399	212	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239155	750	3	754	1012	482	256	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239160	611	3	615	825	393	209	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239165	501	2	504	677	323	171	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239170	611	3	614	825	393	209	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239175	639	3	643	863	411	218	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239180	874	4	878	1179	562	299	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239185	702	3	706	948	452	240	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239190	865	4	869	1167	556	295	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239195	688	3	692	929	443	235	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239200	974	5	979	1314	626	333	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239205	628	3	632	848	404	215	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239210	831	4	835	1122	535	284	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239215	898	4	903	1213	578	307	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239220	428	2	430	578	275	146	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239225	733	3	737	989	472	250	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239230	421	2	423	569	271	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239235	346	1	348	467	223	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3239240	579	3	582	781	372	198	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242	61614	338	61978	80298	33917	27070	8	50	27	60	23	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242005	583	3	586	760	321	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242010	949	5	955	1237	522	417	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242015	397	2	399	517	218	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242020	629	3	632	819	346	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242025	685	4	689	892	377	301	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242030	363	2	365	473	200	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242035	1019	6	1025	1328	561	448	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242040	593	3	597	773	326	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242045	278	1	280	362	153	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242050	491	2	494	640	270	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242055	967	5	972	1260	532	425	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242060	663	3	667	864	365	291	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242065	412	2	414	537	227	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242070	795	4	799	1036	437	349	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242075	885	5	890	1153	487	389	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242080	1184	7	1191	1543	652	520	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242085	1979	11	1991	2579	1090	870	1	2	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242090	1157	6	1164	1508	637	508	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242095	548	3	551	714	301	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242100	814	4	819	1061	448	358	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242105	1402	8	1410	1827	772	616	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242110	703	4	707	916	387	309	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242115	1380	8	1388	1798	760	606	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242120	718	4	722	936	395	315	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242125	1571	9	1580	2047	865	690	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242130	1348	8	1356	1757	742	593	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242135	1628	9	1638	2122	897	716	1	2	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242140	904	5	909	1178	498	397	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242145	383	2	386	500	211	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242150	1509	8	1518	1966	831	663	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242155	916	5	921	1193	504	402	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242160	1693	10	1703	2206	932	744	1	2	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242165	637	3	640	830	350	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242170	1504	8	1513	1961	828	661	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242175	688	4	692	897	379	302	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242180	597	3	601	779	329	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242185	1189	7	1196	1550	655	523	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242190	1225	7	1232	1596	674	538	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242195	1098	6	1105	1431	605	483	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242200	942	5	948	1228	519	414	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242205	1924	11	1936	2508	1060	846	1	2	1	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242210	1050	6	1056	1368	578	461	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242215	1035	6	1042	1349	570	455	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242220	1232	7	1240	1606	678	542	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242225	570	3	573	742	313	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242230	1088	6	1094	1417	599	478	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242235	1367	8	1375	1782	753	601	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242240	1040	6	1046	1356	573	457	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242245	1049	6	1055	1367	577	461	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242250	513	3	516	669	282	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242255	1200	7	1207	1564	661	527	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242260	1389	8	1397	1810	765	610	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242265	497	2	500	647	273	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242270	721	4	726	940	397	317	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242275	843	5	848	1098	464	370	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242280	575	3	579	750	317	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242285	640	3	644	835	352	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242290	754	4	758	982	415	331	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242295	889	5	894	1159	489	391	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242300	1434	8	1443	1869	790	630	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242305	858	5	863	1118	472	377	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242310	489	2	492	638	269	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242315	470	2	472	612	258	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242320	1040	6	1046	1355	572	457	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242325	918	5	924	1197	505	403	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3242330	603	3	607	786	332	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245	25724	128	25867	35301	17228	8129	6	37	19	51	12	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LK-3245005	772	4	776	1060	517	244	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245010	438	2	440	601	293	138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245015	547	3	550	751	367	173	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245020	375	2	377	515	251	118	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245025	708	4	712	972	474	224	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245030	905	5	910	1242	606	286	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245035	509	2	512	698	341	161	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245040	380	2	383	522	255	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245045	488	2	491	670	327	154	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245050	229	1	230	315	153	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245055	261	1	263	359	175	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245060	566	3	570	777	379	179	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245065	425	2	427	583	285	134	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245070	662	3	665	908	443	209	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245075	476	2	478	653	318	150	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245080	774	4	779	1062	519	245	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245085	389	2	391	533	260	123	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245090	443	2	445	608	297	140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245095	763	4	767	1047	511	241	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245100	511	2	514	702	343	162	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245105	962	5	967	1320	644	304	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245110	503	2	506	690	337	159	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245115	601	3	604	824	402	190	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245120	678	3	682	930	454	214	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245125	2178	12	2190	2988	1459	689	2	4	3	5	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
LK-3245130	759	4	763	1042	508	240	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245135	737	4	741	1011	493	233	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245140	563	3	566	773	377	178	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245145	618	3	622	848	414	195	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245150	1180	6	1187	1619	790	373	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245155	1408	7	1416	1932	943	446	1	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245160	557	3	560	764	373	176	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245165	814	4	819	1117	545	257	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245170	312	1	314	428	209	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245175	557	3	560	765	373	176	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245180	733	4	737	1006	491	232	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245185	659	3	663	905	442	208	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245190	260	1	261	356	174	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245195	477	2	479	654	319	151	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3245205	547	3	550	751	367	173	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248	28605	137	28770	39259	19159	9045	7	37	18	52	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248005	261	1	263	359	175	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248010	418	2	420	574	280	132	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248015	449	2	452	617	301	142	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248020	436	2	438	598	292	138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248025	349	1	351	479	234	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248030	577	3	580	792	386	182	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248035	441	2	443	605	295	139	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248040	420	2	422	577	281	133	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248045	437	2	440	600	293	138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248050	571	3	575	784	383	181	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248055	380	2	382	521	254	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248060	426	2	428	585	285	135	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248065	834	4	838	1144	558	264	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248070	354	2	356	485	237	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248075	514	2	517	705	344	162	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248080	861	4	866	1181	577	272	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248085	302	1	304	415	202	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248090	617	3	621	847	413	195	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248095	659	3	663	904	441	208	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248100	451	2	454	619	302	143	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248105	919	5	924	1261	616	291	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248110	624	3	627	856	418	197	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248115	1037	5	1043	1423	695	328	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248120	737	4	741	1011	493	233	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248125	1209	6	1216	1659	810	383	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248130	725	4	729	995	486	229	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248135	781	4	786	1072	523	247	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248140	1083	6	1089	1486	726	343	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248145	685	3	689	940	459	217	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248150	686	3	690	942	460	217	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248165	630	3	634	865	422	199	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248170	1035	5	1041	1421	694	328	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248175	625	3	629	858	419	198	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248180	1068	6	1074	1466	715	338	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248185	560	3	564	769	375	177	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248190	485	2	488	665	325	153	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248195	804	4	808	1103	538	254	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248200	554	3	558	761	371	175	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248205	517	2	520	710	347	164	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248210	583	3	586	800	390	184	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248215	1048	5	1054	1439	702	332	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248220	701	3	705	962	469	222	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248225	492	2	495	675	329	155	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248230	323	1	325	443	216	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248235	248	1	249	340	166	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3248240	689	3	693	946	462	218	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-33	324589	1823	326686	420893	217620	101367	120	645	99	657	423	2	13	5	22	2	6	5	0	2	2	0	0	0	0	0
LK-3303	21867	136	22010	28335	14118	7376	17	55	17	55	35	0	5	1	7	0	1	1	0	0	0	0	0	0	0	0
LK-3303005	294	1	296	382	190	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303010	622	4	626	806	401	210	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303015	652	4	656	845	421	220	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303020	560	3	564	726	361	189	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303025	602	4	606	780	389	203	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303030	1307	8	1316	1694	844	441	1	3	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-3303035	1357	9	1366	1758	876	458	1	4	1	4	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-3303040	1024	6	1031	1327	661	345	1	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303045	1331	8	1340	1725	860	449	1	4	1	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-3303050	1106	7	1113	1433	714	373	1	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303055	1100	7	1107	1425	710	371	1	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303060	2092	14	2106	2711	1351	706	2	6	2	6	4	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0
LK-3303065	1577	10	1588	2044	1018	532	2	4	2	4	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-3303070	1121	7	1128	1452	724	378	1	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303075	1076	7	1083	1394	695	363	1	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303080	1417	9	1426	1836	915	478	1	4	1	4	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-3303085	883	5	888	1144	570	298	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303090	820	5	825	1062	529	276	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303095	904	6	910	1171	584	305	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303100	548	3	551	710	353	185	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3303105	1474	9	1484	1910	952	497	1	4	1	4	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-3306	15871	89	15976	20567	10243	5347	3	31	3	32	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306005	425	2	428	551	274	143	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306010	140	0	141	181	90	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306015	165	1	167	215	107	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306020	730	4	735	946	471	246	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306025	582	3	586	754	375	196	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306030	356	2	358	461	230	120	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306035	801	5	806	1038	517	270	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306040	466	3	469	604	301	157	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306045	1135	7	1142	1471	733	383	1	3	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306050	573	3	577	743	370	193	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306055	950	6	956	1231	613	320	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306060	548	3	552	710	354	185	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306065	311	2	313	403	201	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306070	154	1	155	199	99	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306075	377	2	379	488	243	127	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306080	390	2	392	505	252	131	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306085	432	2	435	560	279	146	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306090	518	3	521	671	334	174	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306095	316	2	318	410	204	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3306100	361	2	364	468	233	122	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
