entity_id	valid	rejected	polled	electors	UNP	UPFA	USP	ULPP	JSP	NLF	ULF	RPP	SLNF	SEP	DUA	SLPF	UNAF
LK-4409070	18	0	19	1410	7	10	0	0	0	0	0	0	0	0	0	0	0
LK-4409075	28	0	29	2163	12	16	0	0	0	0	0	0	0	0	0	0	0
LK-4409080	14	0	14	1103	6	8	0	0	0	0	0	0	0	0	0	0	0
LK-4409085	9	0	9	700	3	5	0	0	0	0	0	0	0	0	0	0	0
LK-4409090	12	0	12	906	5	6	0	0	0	0	0	0	0	0	0	0	0
LK-4409095	19	0	19	1430	7	10	0	0	0	0	0	0	0	0	0	0	0
LK-4412	139	0	140	11342	49	72	0	0	0	0	0	0	0	0	0	0	0
LK-4412005	3	0	3	273	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4412010	1	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4412015	9	0	9	716	4	5	0	0	0	0	0	0	0	0	0	0	0
LK-4412020	3	0	3	245	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4412025	3	0	3	267	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4412030	8	0	8	640	3	4	0	0	0	0	0	0	0	0	0	0	0
LK-4412035	7	0	7	566	3	4	0	0	0	0	0	0	0	0	0	0	0
LK-4412040	4	0	4	318	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4412045	4	0	4	309	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4412050	15	0	16	1192	6	9	0	0	0	0	0	0	0	0	0	0	0
LK-4412055	10	0	10	777	4	5	0	0	0	0	0	0	0	0	0	0	0
LK-4412060	8	0	8	637	3	4	0	0	0	0	0	0	0	0	0	0	0
LK-4412065	9	0	9	731	4	5	0	0	0	0	0	0	0	0	0	0	0
LK-4412070	6	0	6	497	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4412075	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4412080	9	0	9	694	3	5	0	0	0	0	0	0	0	0	0	0	0
LK-4412085	4	0	4	325	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4412090	4	0	4	309	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4412095	3	0	3	231	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4412100	2	0	2	153	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-4412105	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4412110	3	0	3	226	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4412115	4	0	4	340	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4412120	2	0	2	215	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4412125	6	0	6	504	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4412130	6	0	6	473	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4412135	6	0	6	499	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415	259	0	262	20874	94	140	0	0	0	0	0	0	0	0	0	0	0
LK-4415005	6	0	6	470	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415010	10	0	10	749	4	5	0	0	0	0	0	0	0	0	0	0	0
LK-4415015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4415020	8	0	9	670	3	5	0	0	0	0	0	0	0	0	0	0	0
LK-4415025	2	0	2	178	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-4415030	12	0	13	962	5	7	0	0	0	0	0	0	0	0	0	0	0
LK-4415035	4	0	4	313	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415040	5	0	5	439	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415045	4	0	4	330	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415050	12	0	12	909	5	6	0	0	0	0	0	0	0	0	0	0	0
LK-4415055	4	0	4	336	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415060	5	0	5	437	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415065	5	0	5	398	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415070	3	0	3	236	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4415075	3	0	3	293	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415080	5	0	5	400	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415085	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4415090	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4415095	1	0	1	76	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4415100	2	0	2	171	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-4415105	9	0	9	679	3	5	0	0	0	0	0	0	0	0	0	0	0
LK-4415110	6	0	6	460	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415115	6	0	6	476	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415120	4	0	4	322	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415125	10	0	10	780	4	5	0	0	0	0	0	0	0	0	0	0	0
LK-4415130	2	0	2	205	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4415135	5	0	5	439	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415140	6	0	6	480	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415145	2	0	2	186	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4415150	6	0	6	453	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4415160	3	0	3	275	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415165	12	0	12	952	5	7	0	0	0	0	0	0	0	0	0	0	0
LK-4415170	9	0	9	710	3	5	0	0	0	0	0	0	0	0	0	0	0
LK-4415175	4	0	4	307	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415180	14	0	15	1109	6	8	0	0	0	0	0	0	0	0	0	0	0
LK-4415185	6	0	6	465	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415190	4	0	4	360	2	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415195	6	0	6	457	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4415200	14	0	14	1058	5	8	0	0	0	0	0	0	0	0	0	0	0
LK-4415205	2	0	2	192	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4415210	1	0	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4415215	7	0	7	556	3	4	0	0	0	0	0	0	0	0	0	0	0
LK-4415220	13	0	13	1020	5	7	0	0	0	0	0	0	0	0	0	0	0
LK-4415225	3	0	3	267	1	2	0	0	0	0	0	0	0	0	0	0	0
LK-4415230	14	0	14	1048	5	8	0	0	0	0	0	0	0	0	0	0	0
LK-4418	61	0	63	4983	23	35	0	0	0	0	0	0	0	0	0	0	0
LK-4418005	2	0	2	200	1	1	0	0	0	0	0	0	0	0	0	0	0
LK-4418010	5	0	5	401	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4418015	12	0	13	964	5	7	0	0	0	0	0	0	0	0	0	0	0
LK-4418020	8	0	8	643	3	4	0	0	0	0	0	0	0	0	0	0	0
LK-4418025	5	0	5	442	2	3	0	0	0	0	0	0	0	0	0	0	0
LK-4418030	2	0	2	162	0	1	0	0	0	0	0	0	0	0	0	0	0
LK-4418035	10	0	11	815	4	6	0	0	0	0	0	0	0	0	0	0	0
LK-4418040	9	0	9	699	3	5	0	0	0	0	0	0	0	0	0	0	0
LK-4418045	8	0	8	657	3	5	0	0	0	0	0	0	0	0	0	0	0
LK-45	0	0	0	89406	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503	0	0	0	6715	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503005	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503010	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503020	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503025	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503030	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503035	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503040	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503050	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503055	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503060	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503065	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503070	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503075	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503080	0	0	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503085	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4503090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506	0	0	0	18271	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506010	0	0	0	1894	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506015	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506020	0	0	0	1099	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506025	0	0	0	902	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506030	0	0	0	541	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506035	0	0	0	1799	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506040	0	0	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506045	0	0	0	1633	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506050	0	0	0	892	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506055	0	0	0	4393	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506060	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506065	0	0	0	1243	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506070	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506075	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4506080	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509	0	0	0	48431	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509005	0	0	0	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509010	0	0	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509015	0	0	0	2063	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509020	0	0	0	825	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509025	0	0	0	1445	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509030	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509035	0	0	0	1509	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509040	0	0	0	933	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509045	0	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509050	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509055	0	0	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509060	0	0	0	1260	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509065	0	0	0	2388	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509070	0	0	0	1749	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509075	0	0	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509080	0	0	0	984	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509085	0	0	0	1142	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509090	0	0	0	1853	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509095	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509100	0	0	0	1817	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509105	0	0	0	847	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509110	0	0	0	872	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509115	0	0	0	1099	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509120	0	0	0	1644	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509125	0	0	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509130	0	0	0	1747	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509135	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509140	0	0	0	1658	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509145	0	0	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509150	0	0	0	569	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509155	0	0	0	677	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509160	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509165	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509170	0	0	0	933	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509175	0	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509180	0	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509185	0	0	0	1386	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509190	0	0	0	1536	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509195	0	0	0	1016	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509200	0	0	0	1242	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509205	0	0	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4509210	0	0	0	1161	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512	0	0	0	15989	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512005	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512010	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512015	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512025	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512030	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512035	0	0	0	1383	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512040	0	0	0	1235	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512045	0	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512050	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512055	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512060	0	0	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512065	0	0	0	2687	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512070	0	0	0	1446	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512075	0	0	0	1338	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512080	0	0	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512085	0	0	0	1703	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512090	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-4512095	0	0	0	1186	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-5	587900	6288	594720	1208272	372376	206318	2229	355	1686	115	67	141	32	15	107	6	0
LK-51	148116	1555	149837	318558	117855	27644	715	59	407	16	8	15	0	5	25	0	0
LK-5103	5095	56	5158	11546	3593	1396	18	0	25	0	0	0	0	0	0	0	0
LK-5103005	642	8	650	1454	453	176	3	0	4	0	0	0	0	0	0	0	0
LK-5103010	468	5	474	1060	330	128	2	0	2	0	0	0	0	0	0	0	0
LK-5103015	357	4	361	809	252	98	1	0	2	0	0	0	0	0	0	0	0
LK-5103020	471	5	477	1068	332	129	2	0	2	0	0	0	0	0	0	0	0
LK-5103025	512	6	519	1161	361	141	2	0	3	0	0	0	0	0	0	0	0
LK-5103030	550	6	557	1246	388	151	2	0	3	0	0	0	0	0	0	0	0
LK-5103035	176	2	178	399	124	48	0	0	1	0	0	0	0	0	0	0	0
LK-5103040	73	0	74	167	52	20	0	0	0	0	0	0	0	0	0	0	0
LK-5103050	149	1	151	338	105	41	0	0	0	0	0	0	0	0	0	0	0
LK-5103055	512	6	518	1160	361	140	2	0	3	0	0	0	0	0	0	0	0
LK-5103060	335	4	339	759	236	92	1	0	2	0	0	0	0	0	0	0	0
LK-5103065	81	1	82	183	57	22	0	0	0	0	0	0	0	0	0	0	0
LK-5103070	206	2	208	466	145	56	1	0	1	0	0	0	0	0	0	0	0
LK-5103075	264	3	268	599	186	72	1	0	1	0	0	0	0	0	0	0	0
LK-5103080	299	3	302	677	211	82	1	0	1	0	0	0	0	0	0	0	0
LK-5104	6618	78	6701	14991	4668	1818	31	2	36	2	1	2	0	2	2	0	0
LK-5104005	450	5	456	1019	317	123	2	0	2	0	0	0	0	0	0	0	0
LK-5104010	587	7	594	1330	414	161	3	0	3	0	0	0	0	0	0	0	0
LK-5104015	542	6	549	1228	382	149	2	0	3	0	0	0	0	0	0	0	0
LK-5104020	594	7	601	1346	419	163	3	0	3	0	0	0	0	0	0	0	0
LK-5104025	702	8	711	1590	495	193	3	0	4	0	0	0	0	0	0	0	0
LK-5104030	772	9	782	1749	545	212	4	0	4	0	0	0	0	0	0	0	0
LK-5104035	1170	14	1185	2650	825	322	6	1	7	1	1	1	0	1	1	0	0
LK-5104040	724	9	733	1640	511	199	3	0	4	0	0	0	0	0	0	0	0
LK-5104045	1077	13	1090	2439	760	296	5	1	6	1	0	1	0	1	1	0	0
LK-5106	5717	69	5788	12946	4032	1570	27	0	32	3	0	3	0	0	0	0	0
LK-5106005	889	11	900	2013	627	244	4	0	5	1	0	1	0	0	0	0	0
LK-5106010	856	10	866	1938	603	235	4	0	5	1	0	1	0	0	0	0	0
LK-5106015	578	7	585	1309	408	159	3	0	3	0	0	0	0	0	0	0	0
LK-5106020	577	7	584	1306	407	158	3	0	3	0	0	0	0	0	0	0	0
LK-5106025	644	8	652	1458	454	177	3	0	4	0	0	0	0	0	0	0	0
LK-5106030	741	9	751	1679	523	204	3	0	4	0	0	0	0	0	0	0	0
LK-5106035	813	10	823	1841	573	223	4	0	5	1	0	1	0	0	0	0	0
LK-5106040	619	7	627	1402	437	170	3	0	3	0	0	0	0	0	0	0	0
LK-5109	6022	70	6096	13641	4246	1654	26	1	32	1	0	1	0	1	1	0	0
LK-5109005	267	3	270	605	188	73	1	0	1	0	0	0	0	0	0	0	0
LK-5109010	335	4	339	758	236	92	1	0	2	0	0	0	0	0	0	0	0
LK-5109015	505	6	511	1144	356	139	2	0	3	0	0	0	0	0	0	0	0
LK-5109020	723	9	733	1639	510	199	3	0	4	0	0	0	0	0	0	0	0
LK-5109025	614	7	621	1390	433	168	3	0	3	0	0	0	0	0	0	0	0
LK-5109030	1014	12	1026	2296	715	279	5	1	6	1	0	1	0	1	1	0	0
LK-5109035	593	7	601	1344	418	163	3	0	3	0	0	0	0	0	0	0	0
LK-5109040	178	2	180	403	125	49	0	0	1	0	0	0	0	0	0	0	0
LK-5109045	458	5	464	1038	323	126	2	0	2	0	0	0	0	0	0	0	0
LK-5109050	607	7	614	1374	428	167	3	0	3	0	0	0	0	0	0	0	0
LK-5109055	523	6	529	1185	369	143	2	0	3	0	0	0	0	0	0	0	0
LK-5109060	205	2	208	465	145	56	1	0	1	0	0	0	0	0	0	0	0
LK-5110	6733	74	6815	15255	4747	1845	29	1	34	2	0	2	0	1	1	0	0
LK-5110005	109	1	110	246	76	30	0	0	0	0	0	0	0	0	0	0	0
LK-5110010	444	5	449	1005	313	122	2	0	2	0	0	0	0	0	0	0	0
LK-5110015	220	2	223	500	155	60	1	0	1	0	0	0	0	0	0	0	0
LK-5110020	104	1	105	237	73	28	0	0	0	0	0	0	0	0	0	0	0
LK-5110025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-5110030	97	1	98	221	68	26	0	0	0	0	0	0	0	0	0	0	0
LK-5110035	223	2	226	506	157	61	1	0	1	0	0	0	0	0	0	0	0
LK-5110040	216	2	219	489	152	59	1	0	1	0	0	0	0	0	0	0	0
LK-5110045	298	3	301	674	210	81	1	0	1	0	0	0	0	0	0	0	0
LK-5110050	961	11	973	2176	678	264	5	1	6	1	0	1	0	1	1	0	0
LK-5110055	384	4	389	870	271	105	2	0	2	0	0	0	0	0	0	0	0
LK-5110060	523	6	529	1185	369	143	2	0	3	0	0	0	0	0	0	0	0
LK-5110065	813	10	823	1842	574	223	4	0	5	1	0	1	0	0	0	0	0
LK-5110070	622	7	630	1409	439	171	3	0	3	0	0	0	0	0	0	0	0
LK-5110075	528	6	534	1195	372	145	2	0	3	0	0	0	0	0	0	0	0
LK-5110080	515	6	521	1167	363	141	2	0	3	0	0	0	0	0	0	0	0
LK-5110085	381	4	386	864	269	105	2	0	2	0	0	0	0	0	0	0	0
LK-5110090	295	3	299	669	208	81	1	0	1	0	0	0	0	0	0	0	0
LK-5112	21094	235	21349	42650	15841	4880	98	8	79	4	1	4	0	1	5	0	0
LK-5112005	705	8	714	1597	497	194	3	0	4	0	0	0	0	0	0	0	0
LK-5112010	250	3	253	567	176	68	1	0	1	0	0	0	0	0	0	0	0
LK-5112015	458	5	464	1039	323	126	2	0	2	0	0	0	0	0	0	0	0
LK-5112020	711	8	720	1611	502	195	3	0	4	0	0	0	0	0	0	0	0
LK-5112025	517	6	523	1171	365	142	2	0	3	0	0	0	0	0	0	0	0
LK-5112030	797	9	807	1805	562	219	4	0	4	1	0	1	0	0	0	0	0
LK-5112035	636	7	644	1441	449	175	3	0	3	0	0	0	0	0	0	0	0
LK-5112040	481	5	487	1089	339	132	2	0	3	0	0	0	0	0	0	0	0
LK-5112045	475	5	480	853	377	91	2	0	1	0	0	0	0	0	0	0	0
LK-5112050	898	10	908	1612	712	172	5	1	2	0	0	0	0	0	1	0	0
LK-5112055	354	4	358	802	249	97	1	0	2	0	0	0	0	0	0	0	0
LK-5112060	342	4	346	775	241	94	1	0	2	0	0	0	0	0	0	0	0
LK-5112065	1018	12	1031	2306	718	280	5	1	6	1	0	1	0	1	1	0	0
LK-5112070	851	10	862	1928	600	234	4	0	5	1	0	1	0	0	0	0	0
LK-5112075	341	4	346	774	241	94	1	0	2	0	0	0	0	0	0	0	0
LK-5112080	62	0	63	141	44	17	0	0	0	0	0	0	0	0	0	0	0
LK-5112085	285	3	288	646	201	78	1	0	1	0	0	0	0	0	0	0	0
LK-5112090	207	2	209	469	146	57	1	0	1	0	0	0	0	0	0	0	0
LK-5112095	443	5	449	1004	313	122	2	0	2	0	0	0	0	0	0	0	0
LK-5112100	435	5	441	986	307	119	2	0	2	0	0	0	0	0	0	0	0
LK-5112105	718	8	727	1626	506	197	3	0	4	0	0	0	0	0	0	0	0
LK-5112110	778	9	788	1398	617	149	4	1	2	0	0	0	0	0	0	0	0
LK-5112120	1804	21	1825	3239	1431	345	10	2	5	1	1	1	0	0	2	0	0
LK-5112125	427	5	433	768	339	82	2	0	1	0	0	0	0	0	0	0	0
LK-5112130	528	6	534	948	419	101	3	0	1	0	0	0	0	0	0	0	0
LK-5112135	993	11	1004	1783	788	190	5	1	3	0	0	0	0	0	1	0	0
LK-5112140	663	7	671	1190	526	127	3	1	2	0	0	0	0	0	0	0	0
LK-5112145	539	6	545	967	427	103	3	0	1	0	0	0	0	0	0	0	0
LK-5112150	536	6	542	1213	378	147	2	0	3	0	0	0	0	0	0	0	0
LK-5112155	590	6	596	1059	468	113	3	0	1	0	0	0	0	0	0	0	0
LK-5112160	850	10	860	1526	674	162	4	1	2	0	0	0	0	0	0	0	0
LK-5112165	544	6	551	978	432	104	3	0	1	0	0	0	0	0	0	0	0
LK-5112170	438	5	444	787	348	84	2	0	1	0	0	0	0	0	0	0	0
LK-5112175	399	4	404	717	317	76	2	0	1	0	0	0	0	0	0	0	0
LK-5112180	211	2	214	380	168	40	1	0	0	0	0	0	0	0	0	0	0
LK-5112185	215	2	217	386	170	41	1	0	0	0	0	0	0	0	0	0	0
LK-5112190	114	1	115	205	90	21	0	0	0	0	0	0	0	0	0	0	0
LK-5112195	481	5	486	864	381	92	2	0	1	0	0	0	0	0	0	0	0
LK-5115	8363	92	8464	15020	6635	1597	42	3	19	0	0	0	0	0	2	0	0
LK-5115005	362	4	366	650	287	69	2	0	1	0	0	0	0	0	0	0	0
LK-5115010	261	3	264	468	207	50	1	0	0	0	0	0	0	0	0	0	0
LK-5115015	1084	12	1097	1947	860	207	6	1	3	0	0	0	0	0	1	0	0
LK-5115020	1118	13	1131	2007	887	214	6	1	3	0	0	0	0	0	1	0	0
LK-5115025	571	6	578	1026	453	109	3	0	1	0	0	0	0	0	0	0	0
LK-5115030	344	4	348	618	273	66	1	0	1	0	0	0	0	0	0	0	0
LK-5115035	737	8	746	1323	585	141	4	1	2	0	0	0	0	0	0	0	0
LK-5115040	548	6	555	984	435	105	3	0	1	0	0	0	0	0	0	0	0
LK-5115045	552	6	559	992	438	105	3	0	1	0	0	0	0	0	0	0	0
LK-5115050	420	4	425	755	333	80	2	0	1	0	0	0	0	0	0	0	0
LK-5115055	531	6	538	954	422	101	3	0	1	0	0	0	0	0	0	0	0
LK-5115060	513	6	519	922	407	98	2	0	1	0	0	0	0	0	0	0	0
LK-5115065	410	4	415	737	325	78	2	0	1	0	0	0	0	0	0	0	0
LK-5115070	394	4	399	707	312	75	2	0	1	0	0	0	0	0	0	0	0
LK-5115075	518	6	524	930	411	99	2	0	1	0	0	0	0	0	0	0	0
LK-5118	29266	323	29610	52558	23212	5590	144	23	74	0	3	0	0	0	10	0	0
LK-5118005	323	3	327	580	256	61	1	0	1	0	0	0	0	0	0	0	0
LK-5118010	95	1	96	171	75	18	0	0	0	0	0	0	0	0	0	0	0
LK-5118015	768	9	777	1380	609	147	4	1	2	0	0	0	0	0	0	0	0
LK-5118020	677	7	685	1215	537	129	3	1	2	0	0	0	0	0	0	0	0
LK-5118025	1039	12	1051	1866	824	199	5	1	3	0	0	0	0	0	1	0	0
LK-5118030	569	6	576	1022	451	109	3	0	1	0	0	0	0	0	0	0	0
LK-5118035	445	5	450	800	353	85	2	0	1	0	0	0	0	0	0	0	0
LK-5118040	779	9	788	1399	618	149	4	1	2	0	0	0	0	0	0	0	0
LK-5118045	1437	16	1454	2581	1140	275	8	2	4	0	1	0	0	0	1	0	0
LK-5118050	367	4	371	659	291	70	2	0	1	0	0	0	0	0	0	0	0
LK-5118055	1005	11	1016	1804	797	192	5	1	3	0	0	0	0	0	1	0	0
LK-5118060	669	7	677	1201	531	128	3	1	2	0	0	0	0	0	0	0	0
LK-5118065	300	3	304	540	238	57	1	0	0	0	0	0	0	0	0	0	0
LK-5118070	384	4	389	690	305	73	2	0	1	0	0	0	0	0	0	0	0
LK-5118075	525	6	531	942	416	100	3	0	1	0	0	0	0	0	0	0	0
LK-5118080	1314	15	1330	2360	1043	252	7	2	4	0	1	0	0	0	1	0	0
LK-5118085	116	1	117	209	92	22	0	0	0	0	0	0	0	0	0	0	0
LK-5118090	458	5	463	822	363	87	2	0	1	0	0	0	0	0	0	0	0
LK-5118095	490	5	495	879	388	93	2	0	1	0	0	0	0	0	0	0	0
