entity_id	valid	rejected	polled	electors	UNP	UPFA	DNA	TULF	LLF	ELPP	UNAF	IG1C	USP	SLNF	SEP	ONF	UDF	JSP	MNA	SMBP	IG6C	CDUA	SLLP	IG4C	NPP	IG2C	OWORS	PNF	IG9C	IG5C	ELMS	IG7C	IG8C	IG3C	OWOS	JS	J	OORS
LK-5321090	951	77	1029	1867	187	615	39		0		0		0	3			0	0		0																		
LK-5321095	1057	85	1145	2077	208	684	43		0		0		0	4			0	0		0																		
LK-5321100	1097	89	1188	2155	216	710	45		0		0		0	4			0	0		0																		
LK-5321105	728	59	788	1429	143	471	30		0		0		0	2			0	0		0																		
LK-5321110	988	80	1069	1940	194	639	41		0		0		0	3			0	0		0																		
LK-5321115	184	14	199	361	36	119	7		0		0		0	0			0	0		0																		
LK-5324	23770	1541	25389	40971	10525	8901	70		0		1		30	0			0	0		0																		
LK-5324005	1277	83	1364	2201	566	478	4		0		0		2	0			0	0		0																		
LK-5324010	335	21	358	578	148	125	1		0		0		0	0			0	0		0																		
LK-5324015	958	62	1023	1651	424	359	3		0		0		1	0			0	0		0																		
LK-5324020	566	37	605	976	251	212	2		0		0		1	0			0	0		0																		
LK-5324025	226	14	242	390	100	85	0		0		0		0	0			0	0		0																		
LK-5324030	1046	68	1117	1802	463	392	3		0		0		2	0			0	0		0																		
LK-5324035	1160	76	1239	1999	514	434	4		0		0		2	0			0	0		0																		
LK-5324040	931	61	995	1605	412	349	3		0		0		1	0			0	0		0																		
LK-5324045	1168	76	1247	2012	517	437	4		0		0		2	0			0	0		0																		
LK-5324050	438	28	468	755	194	164	1		0		0		0	0			0	0		0																		
LK-5324055	510	33	545	880	226	191	1		0		0		0	0			0	0		0																		
LK-5324060	198	12	211	341	87	74	0		0		0		0	0			0	0		0																		
LK-5324065	800	52	855	1379	354	300	2		0		0		1	0			0	0		0																		
LK-5324070	867	56	926	1495	384	325	3		0		0		1	0			0	0		0																		
LK-5324075	1526	99	1630	2630	676	572	5		0		0		2	0			0	0		0																		
LK-5324080	882	57	942	1519	390	330	3		0		0		1	0			0	0		0																		
LK-5324085	807	52	862	1391	357	302	2		0		0		1	0			0	0		0																		
LK-5324090	485	31	518	837	215	182	1		0		0		0	0			0	0		0																		
LK-5324095	587	38	627	1013	260	220	2		0		0		1	0			0	0		0																		
LK-5324100	506	33	540	872	224	189	1		0		0		0	0			0	0		0																		
LK-5324105	537	35	573	925	238	201	1		0		0		1	0			0	0		0																		
LK-5324110	728	47	778	1255	322	273	2		0		0		1	0			0	0		0																		
LK-5324115	1928	126	2059	3322	854	722	7		0		1		3	0			0	0		0																		
LK-5324120	876	57	936	1510	388	328	3		0		0		1	0			0	0		0																		
LK-5324125	477	31	510	823	211	179	1		0		0		0	0			0	0		0																		
LK-5324130	1090	71	1164	1879	483	408	3		0		0		2	0			0	0		0																		
LK-5324135	727	47	776	1253	322	272	2		0		0		1	0			0	0		0																		
LK-5324140	607	39	648	1046	269	227	2		0		0		1	0			0	0		0																		
LK-5324145	735	48	785	1267	325	275	2		0		0		1	0			0	0		0																		
LK-5324150	749	49	800	1291	332	280	2		0		0		1	0			0	0		0																		
LK-5324155	43	2	46	74	19	16	0		0		0		0	0			0	0		0																		
LK-5327	20355	1313	21741	35088	9013	7619	54		0		0		20	0			0	0		0																		
LK-5327005	0	0	0	0	0	0	0		0		0		0	0			0	0		0																		
LK-5327010	0	0	0	0	0	0	0		0		0		0	0			0	0		0																		
LK-5327015	117	7	125	202	52	44	0		0		0		0	0			0	0		0																		
LK-5327020	0	0	0	1	0	0	0		0		0		0	0			0	0		0																		
LK-5327025	545	35	582	939	241	204	1		0		0		1	0			0	0		0																		
LK-5327030	607	39	648	1046	269	227	2		0		0		1	0			0	0		0																		
LK-5327035	795	52	849	1370	352	298	2		0		0		1	0			0	0		0																		
LK-5327040	1240	81	1324	2137	549	464	4		0		0		2	0			0	0		0																		
LK-5327045	910	59	972	1568	403	341	3		0		0		1	0			0	0		0																		
LK-5327050	425	27	454	733	188	159	1		0		0		0	0			0	0		0																		
LK-5327055	209	13	223	360	92	78	0		0		0		0	0			0	0		0																		
LK-5327060	358	23	383	618	159	134	1		0		0		0	0			0	0		0																		
LK-5327065	365	23	390	630	162	137	1		0		0		0	0			0	0		0																		
LK-5327070	530	34	566	913	234	198	1		0		0		1	0			0	0		0																		
LK-5327075	928	60	991	1600	411	348	3		0		0		1	0			0	0		0																		
LK-5327080	1002	65	1070	1727	444	375	3		0		0		1	0			0	0		0																		
LK-5327085	594	38	634	1024	263	222	2		0		0		1	0			0	0		0																		
LK-5327090	606	39	647	1044	268	227	2		0		0		1	0			0	0		0																		
LK-5327095	1042	68	1113	1796	462	390	3		0		0		2	0			0	0		0																		
LK-5327100	653	42	698	1126	289	245	2		0		0		1	0			0	0		0																		
LK-5327105	618	40	660	1065	274	231	2		0		0		1	0			0	0		0																		
LK-5327110	708	46	756	1221	314	265	2		0		0		1	0			0	0		0																		
LK-5327115	410	26	438	707	182	153	1		0		0		0	0			0	0		0																		
LK-5327120	533	34	570	919	236	200	1		0		0		1	0			0	0		0																		
LK-5327125	327	21	349	563	145	122	1		0		0		0	0			0	0		0																		
LK-5327130	316	20	338	546	140	118	1		0		0		0	0			0	0		0																		
LK-5327135	734	48	784	1266	325	275	2		0		0		1	0			0	0		0																		
LK-5327140	695	45	743	1198	308	260	2		0		0		1	0			0	0		0																		
LK-5327145	480	31	513	827	212	180	1		0		0		0	0			0	0		0																		
LK-5327150	551	36	589	950	244	206	2		0		0		1	0			0	0		0																		
LK-5327155	371	24	396	639	164	139	1		0		0		0	0			0	0		0																		
LK-5327160	409	26	437	705	181	153	1		0		0		0	0			0	0		0																		
LK-5327165	468	30	500	807	207	175	1		0		0		0	0			0	0		0																		
LK-5327170	201	13	214	346	89	75	0		0		0		0	0			0	0		0																		
LK-5327175	461	30	492	794	204	172	1		0		0		0	0			0	0		0																		
LK-5327180	259	16	276	446	114	97	0		0		0		0	0			0	0		0																		
LK-5327190	348	22	372	600	154	130	1		0		0		0	0			0	0		0																		
LK-5327195	459	30	490	791	203	172	1		0		0		0	0			0	0		0																		
LK-5327200	499	32	533	860	221	187	1		0		0		0	0			0	0		0																		
LK-5327205	262	17	280	452	116	98	0		0		0		0	0			0	0		0																		
LK-5327210	320	21	342	552	142	120	1		0		0		0	0			0	0		0																		
LK-5330	4609	368	4988	9055	903	2980	184		0		0		0	10			0	0		0																		
LK-5330005	212	17	229	416	41	137	8		0		0		0	0			0	0		0																		
LK-5330010	238	19	258	468	47	154	9		0		0		0	0			0	0		0																		
LK-5330015	82	6	89	161	16	53	3		0		0		0	0			0	0		0																		
LK-5330020	199	16	215	390	39	128	8		0		0		0	0			0	0		0																		
LK-5330025	323	26	349	634	63	209	13		0		0		0	1			0	0		0																		
LK-5330030	301	24	325	591	59	194	12		0		0		0	1			0	0		0																		
LK-5330035	142	11	154	280	28	92	5		0		0		0	0			0	0		0																		
LK-5330040	825	67	893	1620	162	534	34		0		0		0	3			0	0		0																		
LK-5330045	100	8	108	197	19	65	4		0		0		0	0			0	0		0																		
LK-5330050	126	10	136	247	24	81	5		0		0		0	0			0	0		0																		
LK-5330055	750	60	812	1474	148	485	31		0		0		0	2			0	0		0																		
LK-5330060	401	32	434	787	79	259	16		0		0		0	1			0	0		0																		
LK-5330065	165	13	179	325	32	107	6		0		0		0	0			0	0		0																		
LK-5330070	173	14	187	340	34	112	7		0		0		0	0			0	0		0																		
LK-5330075	280	22	303	550	55	181	11		0		0		0	1			0	0		0																		
LK-5330080	292	23	317	575	57	189	12		0		0		0	1			0	0		0																		
LK-5333	3859	309	4176	7581	757	2493	153		0		0		0	10			0	0		0																		
LK-5333005	184	14	199	362	36	119	7		0		0		0	0			0	0		0																		
LK-5333010	648	52	702	1273	127	419	26		0		0		0	2			0	0		0																		
LK-5333015	308	25	333	605	60	199	12		0		0		0	1			0	0		0																		
LK-5333020	432	35	467	848	85	279	17		0		0		0	1			0	0		0																		
LK-5333025	279	22	302	549	55	180	11		0		0		0	1			0	0		0																		
LK-5333030	234	19	253	460	46	151	9		0		0		0	0			0	0		0																		
LK-5333035	495	40	536	973	97	320	20		0		0		0	1			0	0		0																		
LK-5333040	466	37	504	914	91	301	19		0		0		0	1			0	0		0																		
LK-5333045	552	44	598	1085	109	357	22		0		0		0	2			0	0		0																		
LK-5333050	261	21	282	512	51	168	10		0		0		0	1			0	0		0																		
LK-6	929448	73635	1004842	1730595	293777	596034	34149		0	31	5			277		34	16	5		7			3				2	5			1							
LK-61	628901	50937	681253	1182843	203591	398277	23243		0	3				208		0	0	0		0			0					0			0							
LK-6103	11801	1291	13115	23673	2999	8371	352		0	0				0		0	0	0		0			0					0			0							
LK-6103005	308	34	342	617	78	218	9		0	0				0		0	0	0		0			0					0			0							
LK-6103010	411	45	457	825	105	292	12		0	0				0		0	0	0		0			0					0			0							
LK-6103015	377	41	419	756	96	267	11		0	0				0		0	0	0		0			0					0			0							
LK-6103020	534	59	594	1072	136	379	16		0	0				0		0	0	0		0			0					0			0							
LK-6103025	432	47	480	866	110	306	13		0	0				0		0	0	0		0			0					0			0							
LK-6103030	315	34	350	631	80	223	9		0	0				0		0	0	0		0			0					0			0							
LK-6103035	317	35	352	635	80	225	9		0	0				0		0	0	0		0			0					0			0							
LK-6103040	236	26	262	474	60	167	7		0	0				0		0	0	0		0			0					0			0							
LK-6103045	224	24	249	450	57	159	7		0	0				0		0	0	0		0			0					0			0							
LK-6103050	371	41	412	744	94	263	11		0	0				0		0	0	0		0			0					0			0							
LK-6103055	305	33	339	612	77	216	9		0	0				0		0	0	0		0			0					0			0							
LK-6103060	367	40	408	736	93	260	11		0	0				0		0	0	0		0			0					0			0							
LK-6103065	447	49	497	898	114	318	14		0	0				0		0	0	0		0			0					0			0							
LK-6103070	184	20	204	369	47	130	5		0	0				0		0	0	0		0			0					0			0							
LK-6103075	383	42	426	768	97	272	11		0	0				0		0	0	0		0			0					0			0							
LK-6103080	670	74	745	1345	171	476	20		0	0				0		0	0	0		0			0					0			0							
LK-6103085	352	38	391	705	89	249	11		0	0				0		0	0	0		0			0					0			0							
LK-6103090	227	25	252	455	57	161	7		0	0				0		0	0	0		0			0					0			0							
LK-6103095	340	37	378	683	86	241	10		0	0				0		0	0	0		0			0					0			0							
LK-6103100	497	55	553	997	127	353	15		0	0				0		0	0	0		0			0					0			0							
LK-6103105	416	46	462	834	106	295	13		0	0				0		0	0	0		0			0					0			0							
LK-6103110	296	32	329	593	75	210	9		0	0				0		0	0	0		0			0					0			0							
LK-6103115	265	29	294	531	67	188	8		0	0				0		0	0	0		0			0					0			0							
LK-6103120	329	36	366	661	84	234	10		0	0				0		0	0	0		0			0					0			0							
LK-6103125	126	14	140	254	32	89	3		0	0				0		0	0	0		0			0					0			0							
LK-6103130	188	20	209	377	48	133	5		0	0				0		0	0	0		0			0					0			0							
LK-6103135	330	36	367	663	84	235	10		0	0				0		0	0	0		0			0					0			0							
LK-6103140	153	16	170	306	39	108	4		0	0				0		0	0	0		0			0					0			0							
LK-6103145	447	49	497	898	114	318	14		0	0				0		0	0	0		0			0					0			0							
LK-6103150	264	29	293	529	67	187	8		0	0				0		0	0	0		0			0					0			0							
LK-6103155	152	16	169	305	38	108	4		0	0				0		0	0	0		0			0					0			0							
LK-6103160	244	27	271	489	62	173	7		0	0				0		0	0	0		0			0					0			0							
LK-6103165	519	57	576	1040	132	368	16		0	0				0		0	0	0		0			0					0			0							
LK-6103170	385	42	428	772	98	273	12		0	0				0		0	0	0		0			0					0			0							
LK-6103175	390	43	434	783	99	277	12		0	0				0		0	0	0		0			0					0			0							
LK-6106	20684	2263	22996	41508	5257	14678	616		0	0				0		0	0	0		0			0					0			0							
LK-6106005	541	59	601	1085	138	384	16		0	0				0		0	0	0		0			0					0			0							
LK-6106010	299	33	333	601	76	212	9		0	0				0		0	0	0		0			0					0			0							
LK-6106015	194	21	215	389	49	137	6		0	0				0		0	0	0		0			0					0			0							
LK-6106020	319	35	354	640	81	226	9		0	0				0		0	0	0		0			0					0			0							
LK-6106025	271	30	301	544	69	192	8		0	0				0		0	0	0		0			0					0			0							
LK-6106030	268	29	298	538	68	190	8		0	0				0		0	0	0		0			0					0			0							
LK-6106035	281	31	312	564	71	199	8		0	0				0		0	0	0		0			0					0			0							
LK-6106040	206	22	229	414	52	146	6		0	0				0		0	0	0		0			0					0			0							
LK-6106045	413	45	459	829	105	293	12		0	0				0		0	0	0		0			0					0			0							
LK-6106050	286	31	318	574	73	203	8		0	0				0		0	0	0		0			0					0			0							
LK-6106055	349	38	388	700	89	248	10		0	0				0		0	0	0		0			0					0			0							
LK-6106060	480	53	533	963	122	341	15		0	0				0		0	0	0		0			0					0			0							
LK-6106065	544	60	605	1092	139	386	17		0	0				0		0	0	0		0			0					0			0							
LK-6106070	571	63	635	1145	145	405	17		0	0				0		0	0	0		0			0					0			0							
LK-6106075	839	92	932	1682	214	595	26		0	0				0		0	0	0		0			0					0			0							
LK-6106080	275	30	306	552	70	195	8		0	0				0		0	0	0		0			0					0			0							
LK-6106085	204	22	227	410	52	145	6		0	0				0		0	0	0		0			0					0			0							
LK-6106090	375	41	417	752	95	266	11		0	0				0		0	0	0		0			0					0			0							
LK-6106095	303	33	337	609	77	215	9		0	0				0		0	0	0		0			0					0			0							
LK-6106100	444	49	494	892	113	315	13		0	0				0		0	0	0		0			0					0			0							
LK-6106105	215	23	239	432	55	153	6		0	0				0		0	0	0		0			0					0			0							
LK-6106110	245	27	272	491	62	174	7		0	0				0		0	0	0		0			0					0			0							
LK-6106115	248	27	276	498	63	176	7		0	0				0		0	0	0		0			0					0			0							
LK-6106120	461	51	513	926	117	327	14		0	0				0		0	0	0		0			0					0			0							
LK-6106125	294	32	326	589	75	208	9		0	0				0		0	0	0		0			0					0			0							
LK-6106130	309	34	344	621	79	220	9		0	0				0		0	0	0		0			0					0			0							
LK-6106135	387	42	430	776	98	275	12		0	0				0		0	0	0		0			0					0			0							
LK-6106140	474	52	527	951	121	337	14		0	0				0		0	0	0		0			0					0			0							
LK-6106145	587	65	653	1178	150	417	18		0	0				0		0	0	0		0			0					0			0							
LK-6106150	433	47	481	868	110	307	13		0	0				0		0	0	0		0			0					0			0							
LK-6106155	364	40	405	730	93	258	11		0	0				0		0	0	0		0			0					0			0							
LK-6106160	230	25	256	462	58	163	7		0	0				0		0	0	0		0			0					0			0							
LK-6106165	267	29	297	536	68	190	8		0	0				0		0	0	0		0			0					0			0							
LK-6106170	266	29	296	534	68	189	8		0	0				0		0	0	0		0			0					0			0							
LK-6106175	173	19	193	348	44	123	5		0	0				0		0	0	0		0			0					0			0							
LK-6106180	397	44	441	797	101	282	12		0	0				0		0	0	0		0			0					0			0							
LK-6106185	297	32	330	595	75	210	9		0	0				0		0	0	0		0			0					0			0							
LK-6106190	292	32	325	586	74	207	9		0	0				0		0	0	0		0			0					0			0							
LK-6106195	545	60	606	1094	139	387	17		0	0				0		0	0	0		0			0					0			0							
LK-6106200	461	51	513	925	117	327	14		0	0				0		0	0	0		0			0					0			0							
LK-6106205	273	30	304	549	69	194	8		0	0				0		0	0	0		0			0					0			0							
LK-6106210	230	25	256	463	58	163	7		0	0				0		0	0	0		0			0					0			0							
LK-6106215	336	37	374	674	85	239	10		0	0				0		0	0	0		0			0					0			0							
LK-6106220	340	37	378	683	86	241	10		0	0				0		0	0	0		0			0					0			0							
LK-6106225	179	19	199	359	45	127	5		0	0				0		0	0	0		0			0					0			0							
LK-6106230	285	31	317	572	72	202	8		0	0				0		0	0	0		0			0					0			0							
LK-6106235	211	23	235	424	54	150	6		0	0				0		0	0	0		0			0					0			0							
LK-6106240	286	31	319	575	73	203	8		0	0				0		0	0	0		0			0					0			0							
LK-6106245	293	32	326	588	74	208	9		0	0				0		0	0	0		0			0					0			0							
LK-6106250	177	19	197	355	45	126	5		0	0				0		0	0	0		0			0					0			0							
LK-6106255	198	21	220	397	50	140	6		0	0				0		0	0	0		0			0					0			0							
LK-6106260	265	29	294	531	67	188	8		0	0				0		0	0	0		0			0					0			0							
LK-6106265	314	34	349	630	80	223	9		0	0				0		0	0	0		0			0					0			0							
LK-6106270	330	36	367	663	84	235	10		0	0				0		0	0	0		0			0					0			0							
LK-6106275	425	47	472	852	108	302	13		0	0				0		0	0	0		0			0					0			0							
LK-6106280	308	34	342	617	78	218	9		0	0				0		0	0	0		0			0					0			0							
LK-6106285	410	45	456	822	104	291	12		0	0				0		0	0	0		0			0					0			0							
LK-6106290	271	30	301	543	69	192	8		0	0				0		0	0	0		0			0					0			0							
LK-6106295	217	24	241	435	55	154	6		0	0				0		0	0	0		0			0					0			0							
LK-6106300	234	25	260	469	59	166	7		0	0				0		0	0	0		0			0					0			0							
LK-6106305	322	35	358	647	82	229	10		0	0				0		0	0	0		0			0					0			0							
LK-6106310	373	41	414	748	95	264	11		0	0				0		0	0	0		0			0					0			0							
LK-6109	9680	1056	10762	19425	2456	6869	286		0	0				0		0	0	0		0			0					0			0							
LK-6109005	346	38	385	695	88	246	10		0	0				0		0	0	0		0			0					0			0							
LK-6109010	354	39	394	711	90	251	11		0	0				0		0	0	0		0			0					0			0							
LK-6109015	292	32	325	587	74	208	9		0	0				0		0	0	0		0			0					0			0							
LK-6109020	303	33	337	609	77	215	9		0	0				0		0	0	0		0			0					0			0							
LK-6109025	404	44	449	810	103	287	12		0	0				0		0	0	0		0			0					0			0							
LK-6109030	160	17	178	321	40	113	5		0	0				0		0	0	0		0			0					0			0							
LK-6109035	276	30	307	555	70	196	8		0	0				0		0	0	0		0			0					0			0							
LK-6109040	203	22	225	407	51	144	6		0	0				0		0	0	0		0			0					0			0							
LK-6109045	214	23	238	429	54	152	6		0	0				0		0	0	0		0			0					0			0							
LK-6109050	275	30	306	552	70	195	8		0	0				0		0	0	0		0			0					0			0							
LK-6109055	246	27	274	494	62	175	7		0	0				0		0	0	0		0			0					0			0							
LK-6109060	246	27	274	494	62	175	7		0	0				0		0	0	0		0			0					0			0							
LK-6109065	270	29	301	542	69	192	8		0	0				0		0	0	0		0			0					0			0							
LK-6109070	195	21	217	392	49	138	6		0	0				0		0	0	0		0			0					0			0							
LK-6109075	289	32	321	580	73	205	9		0	0				0		0	0	0		0			0					0			0							
LK-6109080	179	19	199	360	45	127	5		0	0				0		0	0	0		0			0					0			0							
LK-6109085	259	28	288	521	66	184	8		0	0				0		0	0	0		0			0					0			0							
LK-6109090	282	31	313	566	72	200	8		0	0				0		0	0	0		0			0					0			0							
LK-6109095	346	38	384	693	88	245	10		0	0				0		0	0	0		0			0					0			0							
LK-6109100	281	31	313	564	71	200	8		0	0				0		0	0	0		0			0					0			0							
LK-6109105	399	44	443	800	101	283	12		0	0				0		0	0	0		0			0					0			0							
LK-6109110	223	24	248	447	57	158	6		0	0				0		0	0	0		0			0					0			0							
LK-6109115	290	32	323	582	74	206	9		0	0				0		0	0	0		0			0					0			0							
LK-6109120	223	24	248	447	57	158	6		0	0				0		0	0	0		0			0					0			0							
LK-6109125	338	37	375	677	86	240	10		0	0				0		0	0	0		0			0					0			0							
LK-6109130	250	27	278	501	63	177	7		0	0				0		0	0	0		0			0					0			0							
LK-6109135	232	25	257	465	59	164	7		0	0				0		0	0	0		0			0					0			0							
LK-6109140	258	28	287	518	66	183	8		0	0				0		0	0	0		0			0					0			0							
LK-6109145	289	32	321	580	73	205	9		0	0				0		0	0	0		0			0					0			0							
LK-6109150	385	42	428	772	98	273	12		0	0				0		0	0	0		0			0					0			0							
