entity_id	valid	rejected	polled	electors	UNP	PA	SU	ACTC	NUA	JVP	CWC	NLF	NPP	PP	TLP	SLMK	SMBP	IG3	ULF	MULF	SEP	IG2	DUNF	IG4	IG5	PFF	RJP	IG1	SLPF
LK-3142030	0	0	0	0	90	122	2			16		0		0	0	0	0		0			0	0			0		0	0
LK-3142035	0	0	0	0	115	156	2			21		1		0	0	0	0		0			0	0			0		0	0
LK-3142040	0	0	0	0	307	415	7			56		2		0	0	0	0		0			1	0			0		0	0
LK-3142045	0	0	0	0	159	216	4			29		1		0	0	0	0		0			0	0			0		0	0
LK-3142050	0	0	0	0	116	157	2			21		1		0	0	0	0		0			0	0			0		0	0
LK-3142055	0	0	0	0	169	228	4			31		1		0	0	0	0		0			0	0			0		0	0
LK-3142060	0	0	0	0	100	136	2			18		0		0	0	0	0		0			0	0			0		0	0
LK-3142065	0	0	0	0	162	219	4			29		1		0	0	0	0		0			0	0			0		0	0
LK-3142070	0	0	0	0	282	381	7			51		2		0	0	0	0		0			1	0			0		0	0
LK-3142075	0	0	0	0	329	445	8			60		2		0	0	0	0		0			1	0			0		0	0
LK-3142080	0	0	0	0	252	341	6			46		2		0	0	0	0		0			0	0			0		0	0
LK-3142085	0	0	0	0	212	286	5			39		1		0	0	0	0		0			0	0			0		0	0
LK-3142090	0	0	0	0	116	156	2			21		1		0	0	0	0		0			0	0			0		0	0
LK-3142095	0	0	0	0	158	214	4			29		1		0	0	0	0		0			0	0			0		0	0
LK-3142100	0	0	0	0	146	198	3			26		1		0	0	0	0		0			0	0			0		0	0
LK-3142105	0	0	0	0	230	311	5			42		2		0	0	0	0		0			0	0			0		0	0
LK-3142110	0	0	0	0	169	229	4			31		1		0	0	0	0		0			0	0			0		0	0
LK-3142115	0	0	0	0	109	148	2			20		0		0	0	0	0		0			0	0			0		0	0
LK-3142120	0	0	0	0	144	194	3			26		1		0	0	0	0		0			0	0			0		0	0
LK-3142125	0	0	0	0	155	210	3			28		1		0	0	0	0		0			0	0			0		0	0
LK-3142130	0	0	0	0	234	316	5			43		2		0	0	0	0		0			0	0			0		0	0
LK-3142135	0	0	0	0	134	181	3			24		1		0	0	0	0		0			0	0			0		0	0
LK-3142140	0	0	0	0	122	166	3			22		1		0	0	0	0		0			0	0			0		0	0
LK-3142145	0	0	0	0	277	374	7			50		2		0	0	0	0		0			0	0			0		0	0
LK-3142150	0	0	0	0	246	333	6			45		2		0	0	0	0		0			0	0			0		0	0
LK-3142155	0	0	0	0	374	505	9			68		3		0	0	0	0		0			1	0			0		0	0
LK-3142160	0	0	0	0	228	308	5			41		2		0	0	0	0		0			0	0			0		0	0
LK-3142165	0	0	0	0	240	324	6			44		2		0	0	0	0		0			0	0			0		0	0
LK-3142170	0	0	0	0	175	237	4			32		1		0	0	0	0		0			0	0			0		0	0
LK-3142175	0	0	0	0	172	233	4			31		1		0	0	0	0		0			0	0			0		0	0
LK-3142180	0	0	0	0	293	395	7			53		2		0	0	0	0		0			1	0			0		0	0
LK-3142185	0	0	0	0	141	190	3			25		1		0	0	0	0		0			0	0			0		0	0
LK-3142190	0	0	0	0	206	278	5			37		1		0	0	0	0		0			0	0			0		0	0
LK-3142195	0	0	0	0	246	332	6			45		2		0	0	0	0		0			0	0			0		0	0
LK-3142200	0	0	0	0	384	519	9			70		3		0	0	0	0		0			1	0			0		0	0
LK-3142205	0	0	0	0	192	260	4			35		1		0	0	0	0		0			0	0			0		0	0
LK-3142210	0	0	0	0	224	303	5			41		1		0	0	0	0		0			0	0			0		0	0
LK-3142215	0	0	0	0	109	147	2			20		0		0	0	0	0		0			0	0			0		0	0
LK-3142220	0	0	0	0	164	222	4			30		1		0	0	0	0		0			0	0			0		0	0
LK-3145	0	0	0	0	12926	17480	298			2356		83		3	0	0	2		1			9	0			0		0	0
LK-3145005	0	0	0	0	287	388	7			52		2		0	0	0	0		0			1	0			0		0	0
LK-3145010	0	0	0	0	219	296	5			40		1		0	0	0	0		0			0	0			0		0	0
LK-3145015	0	0	0	0	167	226	4			30		1		0	0	0	0		0			0	0			0		0	0
LK-3145020	0	0	0	0	593	801	15			109		5		1	0	0	1		1			2	0			0		0	0
LK-3145025	0	0	0	0	213	289	5			39		1		0	0	0	0		0			0	0			0		0	0
LK-3145030	0	0	0	0	136	185	3			25		1		0	0	0	0		0			0	0			0		0	0
LK-3145035	0	0	0	0	149	202	3			27		1		0	0	0	0		0			0	0			0		0	0
LK-3145040	0	0	0	0	82	111	2			15		0		0	0	0	0		0			0	0			0		0	0
LK-3145045	0	0	0	0	114	154	2			21		1		0	0	0	0		0			0	0			0		0	0
LK-3145050	0	0	0	0	209	283	5			38		1		0	0	0	0		0			0	0			0		0	0
LK-3145055	0	0	0	0	198	268	5			36		1		0	0	0	0		0			0	0			0		0	0
LK-3145060	0	0	0	0	224	302	5			41		1		0	0	0	0		0			0	0			0		0	0
LK-3145065	0	0	0	0	158	214	4			29		1		0	0	0	0		0			0	0			0		0	0
LK-3145070	0	0	0	0	116	156	2			21		1		0	0	0	0		0			0	0			0		0	0
LK-3145075	0	0	0	0	237	321	6			43		2		0	0	0	0		0			0	0			0		0	0
LK-3145080	0	0	0	0	277	375	7			51		2		0	0	0	0		0			0	0			0		0	0
LK-3145085	0	0	0	0	184	249	4			34		1		0	0	0	0		0			0	0			0		0	0
LK-3145090	0	0	0	0	165	223	4			30		1		0	0	0	0		0			0	0			0		0	0
LK-3145095	0	0	0	0	148	200	3			27		1		0	0	0	0		0			0	0			0		0	0
LK-3145100	0	0	0	0	110	149	2			20		0		0	0	0	0		0			0	0			0		0	0
LK-3145105	0	0	0	0	92	124	2			16		0		0	0	0	0		0			0	0			0		0	0
LK-3145110	0	0	0	0	130	176	3			24		1		0	0	0	0		0			0	0			0		0	0
LK-3145115	0	0	0	0	196	266	4			36		1		0	0	0	0		0			0	0			0		0	0
LK-3145120	0	0	0	0	191	259	4			35		1		0	0	0	0		0			0	0			0		0	0
LK-3145125	0	0	0	0	155	210	3			28		1		0	0	0	0		0			0	0			0		0	0
LK-3145130	0	0	0	0	218	295	5			40		1		0	0	0	0		0			0	0			0		0	0
LK-3145135	0	0	0	0	329	444	8			60		2		0	0	0	0		0			1	0			0		0	0
LK-3145140	0	0	0	0	143	193	3			26		1		0	0	0	0		0			0	0			0		0	0
LK-3145145	0	0	0	0	209	283	5			38		1		0	0	0	0		0			0	0			0		0	0
LK-3145150	0	0	0	0	219	297	5			40		1		0	0	0	0		0			0	0			0		0	0
LK-3145155	0	0	0	0	305	412	7			56		2		0	0	0	0		0			1	0			0		0	0
LK-3145160	0	0	0	0	240	324	6			44		2		0	0	0	0		0			0	0			0		0	0
LK-3145165	0	0	0	0	256	346	6			47		2		0	0	0	0		0			0	0			0		0	0
LK-3145170	0	0	0	0	153	207	3			28		1		0	0	0	0		0			0	0			0		0	0
LK-3145175	0	0	0	0	209	282	5			38		1		0	0	0	0		0			0	0			0		0	0
LK-3145180	0	0	0	0	252	341	6			46		2		0	0	0	0		0			0	0			0		0	0
LK-3145185	0	0	0	0	145	196	3			26		1		0	0	0	0		0			0	0			0		0	0
LK-3145190	0	0	0	0	262	355	6			48		2		0	0	0	0		0			0	0			0		0	0
LK-3145195	0	0	0	0	409	553	10			75		3		1	0	0	0		0			1	0			0		0	0
LK-3145200	0	0	0	0	217	293	5			39		1		0	0	0	0		0			0	0			0		0	0
LK-3145205	0	0	0	0	212	287	5			39		1		0	0	0	0		0			0	0			0		0	0
LK-3145210	0	0	0	0	195	264	4			35		1		0	0	0	0		0			0	0			0		0	0
LK-3145215	0	0	0	0	493	667	12			90		4		1	0	0	1		0			1	0			0		0	0
LK-3145220	0	0	0	0	147	199	3			27		1		0	0	0	0		0			0	0			0		0	0
LK-3145225	0	0	0	0	197	267	5			36		1		0	0	0	0		0			0	0			0		0	0
LK-3145230	0	0	0	0	158	214	4			29		1		0	0	0	0		0			0	0			0		0	0
LK-3145235	0	0	0	0	329	444	8			60		2		0	0	0	0		0			1	0			0		0	0
LK-3145240	0	0	0	0	275	371	6			50		2		0	0	0	0		0			0	0			0		0	0
LK-3145245	0	0	0	0	167	226	4			30		1		0	0	0	0		0			0	0			0		0	0
LK-3145250	0	0	0	0	223	301	5			41		1		0	0	0	0		0			0	0			0		0	0
LK-3145255	0	0	0	0	135	183	3			24		1		0	0	0	0		0			0	0			0		0	0
LK-3145260	0	0	0	0	181	244	4			33		1		0	0	0	0		0			0	0			0		0	0
LK-3145265	0	0	0	0	149	201	3			27		1		0	0	0	0		0			0	0			0		0	0
LK-3145270	0	0	0	0	132	179	3			24		1		0	0	0	0		0			0	0			0		0	0
LK-3145275	0	0	0	0	121	163	3			22		1		0	0	0	0		0			0	0			0		0	0
LK-3145280	0	0	0	0	375	506	9			68		3		0	0	0	0		0			1	0			0		0	0
LK-3145285	0	0	0	0	219	296	5			40		1		0	0	0	0		0			0	0			0		0	0
LK-3145290	0	0	0	0	129	175	3			23		1		0	0	0	0		0			0	0			0		0	0
LK-3145295	0	0	0	0	125	169	3			23		1		0	0	0	0		0			0	0			0		0	0
LK-3145300	0	0	0	0	179	242	4			32		1		0	0	0	0		0			0	0			0		0	0
LK-3145305	0	0	0	0	236	319	5			43		2		0	0	0	0		0			0	0			0		0	0
LK-3145310	0	0	0	0	113	153	2			20		1		0	0	0	0		0			0	0			0		0	0
LK-3145315	0	0	0	0	120	162	3			22		1		0	0	0	0		0			0	0			0		0	0
LK-3148	0	0	0	0	8633	11683	87			1426		126		0	1	0	0		1			22	0			0		0	0
LK-3148005	0	0	0	0	205	277	2			34		3		0	0	0	0		0			1	0			0		0	0
LK-3148010	0	0	0	0	96	130	1			16		1		0	0	0	0		0			0	0			0		0	0
LK-3148015	0	0	0	0	486	658	6			81		8		0	1	0	0		1			2	0			0		0	0
LK-3148020	0	0	0	0	211	286	2			35		3		0	0	0	0		0			1	0			0		0	0
LK-3148025	0	0	0	0	122	165	1			20		2		0	0	0	0		0			0	0			0		0	0
LK-3148030	0	0	0	0	178	242	2			29		2		0	0	0	0		0			0	0			0		0	0
LK-3148035	0	0	0	0	303	410	3			50		5		0	0	0	0		0			1	0			0		0	0
LK-3148040	0	0	0	0	196	265	2			32		3		0	0	0	0		0			1	0			0		0	0
LK-3148045	0	0	0	0	195	264	2			32		3		0	0	0	0		0			1	0			0		0	0
LK-3148050	0	0	0	0	162	219	2			27		2		0	0	0	0		0			0	0			0		0	0
LK-3148055	0	0	0	0	214	289	2			35		3		0	0	0	0		0			1	0			0		0	0
LK-3148060	0	0	0	0	258	349	3			43		4		0	0	0	0		0			1	0			0		0	0
LK-3148065	0	0	0	0	201	273	2			33		3		0	0	0	0		0			1	0			0		0	0
LK-3148070	0	0	0	0	150	203	1			25		2		0	0	0	0		0			0	0			0		0	0
LK-3148075	0	0	0	0	241	326	3			40		4		0	0	0	0		0			1	0			0		0	0
LK-3148080	0	0	0	0	164	222	2			27		2		0	0	0	0		0			0	0			0		0	0
LK-3148085	0	0	0	0	132	179	1			22		2		0	0	0	0		0			0	0			0		0	0
LK-3148090	0	0	0	0	244	330	3			40		4		0	0	0	0		0			1	0			0		0	0
LK-3148095	0	0	0	0	122	165	1			20		2		0	0	0	0		0			0	0			0		0	0
LK-3148100	0	0	0	0	150	203	1			25		2		0	0	0	0		0			0	0			0		0	0
LK-3148105	0	0	0	0	125	170	1			21		2		0	0	0	0		0			0	0			0		0	0
LK-3148110	0	0	0	0	292	396	3			48		4		0	0	0	0		0			1	0			0		0	0
LK-3148115	0	0	0	0	285	386	3			47		4		0	0	0	0		0			1	0			0		0	0
LK-3148120	0	0	0	0	145	196	1			24		2		0	0	0	0		0			0	0			0		0	0
LK-3148125	0	0	0	0	215	291	2			36		3		0	0	0	0		0			1	0			0		0	0
LK-3148130	0	0	0	0	173	235	2			29		2		0	0	0	0		0			0	0			0		0	0
LK-3148135	0	0	0	0	141	190	1			23		2		0	0	0	0		0			0	0			0		0	0
LK-3148140	0	0	0	0	185	250	2			30		3		0	0	0	0		0			1	0			0		0	0
LK-3148145	0	0	0	0	279	378	3			46		4		0	0	0	0		0			1	0			0		0	0
LK-3148150	0	0	0	0	262	354	3			43		4		0	0	0	0		0			1	0			0		0	0
LK-3148155	0	0	0	0	197	267	2			33		3		0	0	0	0		0			1	0			0		0	0
LK-3148160	0	0	0	0	322	436	4			53		5		0	0	0	0		0			1	0			0		0	0
LK-3148165	0	0	0	0	182	246	2			30		3		0	0	0	0		0			0	0			0		0	0
LK-3148170	0	0	0	0	136	184	1			22		2		0	0	0	0		0			0	0			0		0	0
LK-3148175	0	0	0	0	148	201	1			24		2		0	0	0	0		0			0	0			0		0	0
LK-3148180	0	0	0	0	181	244	2			30		3		0	0	0	0		0			0	0			0		0	0
LK-3148185	0	0	0	0	175	237	2			29		2		0	0	0	0		0			0	0			0		0	0
LK-3148190	0	0	0	0	180	243	2			30		2		0	0	0	0		0			0	0			0		0	0
LK-3148195	0	0	0	0	120	163	1			20		2		0	0	0	0		0			0	0			0		0	0
LK-3148200	0	0	0	0	144	194	1			24		2		0	0	0	0		0			0	0			0		0	0
LK-3148205	0	0	0	0	134	181	1			22		2		0	0	0	0		0			0	0			0		0	0
LK-3148210	0	0	0	0	228	308	2			38		3		0	0	0	0		0			1	0			0		0	0
LK-3148215	0	0	0	0	206	278	2			34		3		0	0	0	0		0			1	0			0		0	0
LK-3148220	0	0	0	0	148	200	1			24		2		0	0	0	0		0			0	0			0		0	0
LK-3151	0	0	0	0	8194	10847	176			1852		66		1	0	0	0		1			2	0			0		0	0
LK-3151005	0	0	0	0	93	123	2			21		0		0	0	0	0		0			0	0			0		0	0
LK-3151010	0	0	0	0	151	200	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3151015	0	0	0	0	202	268	4			46		2		0	0	0	0		0			0	0			0		0	0
LK-3151020	0	0	0	0	93	123	2			21		0		0	0	0	0		0			0	0			0		0	0
LK-3151025	0	0	0	0	90	119	2			20		0		0	0	0	0		0			0	0			0		0	0
LK-3151030	0	0	0	0	194	256	4			44		2		0	0	0	0		0			0	0			0		0	0
LK-3151035	0	0	0	0	146	194	3			33		1		0	0	0	0		0			0	0			0		0	0
LK-3151040	0	0	0	0	151	199	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3151045	0	0	0	0	152	201	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3151050	0	0	0	0	134	177	3			30		1		0	0	0	0		0			0	0			0		0	0
LK-3151055	0	0	0	0	222	294	5			50		2		0	0	0	0		0			0	0			0		0	0
LK-3151060	0	0	0	0	171	227	4			39		1		0	0	0	0		0			0	0			0		0	0
LK-3151065	0	0	0	0	191	253	4			43		2		0	0	0	0		0			0	0			0		0	0
LK-3151070	0	0	0	0	285	377	6			65		2		0	0	0	0		0			0	0			0		0	0
LK-3151075	0	0	0	0	227	301	5			51		2		0	0	0	0		0			0	0			0		0	0
LK-3151080	0	0	0	0	103	136	2			23		1		0	0	0	0		0			0	0			0		0	0
LK-3151085	0	0	0	0	172	228	4			39		1		0	0	0	0		0			0	0			0		0	0
LK-3151090	0	0	0	0	202	268	4			46		2		0	0	0	0		0			0	0			0		0	0
LK-3151095	0	0	0	0	200	264	4			45		2		0	0	0	0		0			0	0			0		0	0
LK-3151100	0	0	0	0	314	415	7			71		3		0	0	0	0		0			0	0			0		0	0
LK-3151105	0	0	0	0	178	236	4			40		1		0	0	0	0		0			0	0			0		0	0
LK-3151110	0	0	0	0	157	207	3			35		1		0	0	0	0		0			0	0			0		0	0
LK-3151115	0	0	0	0	134	178	3			30		1		0	0	0	0		0			0	0			0		0	0
LK-3151120	0	0	0	0	74	99	1			17		0		0	0	0	0		0			0	0			0		0	0
LK-3151125	0	0	0	0	143	189	3			32		1		0	0	0	0		0			0	0			0		0	0
LK-3151130	0	0	0	0	203	269	4			46		2		0	0	0	0		0			0	0			0		0	0
LK-3151135	0	0	0	0	196	259	4			44		2		0	0	0	0		0			0	0			0		0	0
LK-3151140	0	0	0	0	142	189	3			32		1		0	0	0	0		0			0	0			0		0	0
LK-3151145	0	0	0	0	96	127	2			22		1		0	0	0	0		0			0	0			0		0	0
LK-3151150	0	0	0	0	139	184	3			31		1		0	0	0	0		0			0	0			0		0	0
LK-3151155	0	0	0	0	203	269	4			46		2		0	0	0	0		0			0	0			0		0	0
LK-3151160	0	0	0	0	225	298	5			51		2		0	0	0	0		0			0	0			0		0	0
LK-3151165	0	0	0	0	103	137	2			23		1		0	0	0	0		0			0	0			0		0	0
LK-3151170	0	0	0	0	301	398	7			68		3		0	0	0	0		0			0	0			0		0	0
LK-3151175	0	0	0	0	170	225	4			38		1		0	0	0	0		0			0	0			0		0	0
LK-3151180	0	0	0	0	223	295	5			51		2		0	0	0	0		0			0	0			0		0	0
LK-3151185	0	0	0	0	212	280	5			48		2		0	0	0	0		0			0	0			0		0	0
LK-3151190	0	0	0	0	154	204	3			35		1		0	0	0	0		0			0	0			0		0	0
LK-3151195	0	0	0	0	300	397	7			68		3		0	0	0	0		0			0	0			0		0	0
LK-3151200	0	0	0	0	283	374	6			64		2		0	0	0	0		0			0	0			0		0	0
LK-3151205	0	0	0	0	353	467	8			80		3		0	0	0	0		0			1	0			0		0	0
LK-3151210	0	0	0	0	533	705	12			121		5		1	0	0	0		1			1	0			0		0	0
LK-3151215	0	0	0	0	179	238	4			41		1		0	0	0	0		0			0	0			0		0	0
LK-3154	0	0	0	0	11386	15072	246			2578		90		0	0	0	0		0			3	0			0		0	0
LK-3154005	0	0	0	0	106	141	2			24		1		0	0	0	0		0			0	0			0		0	0
LK-3154010	0	0	0	0	210	278	5			48		2		0	0	0	0		0			0	0			0		0	0
LK-3154015	0	0	0	0	148	196	3			33		1		0	0	0	0		0			0	0			0		0	0
LK-3154020	0	0	0	0	336	445	8			76		3		0	0	0	0		0			1	0			0		0	0
LK-3154025	0	0	0	0	154	204	3			35		1		0	0	0	0		0			0	0			0		0	0
LK-3154030	0	0	0	0	123	163	2			28		1		0	0	0	0		0			0	0			0		0	0
LK-3154035	0	0	0	0	169	224	4			38		1		0	0	0	0		0			0	0			0		0	0
LK-3154040	0	0	0	0	150	199	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3154045	0	0	0	0	151	200	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3154050	0	0	0	0	303	401	7			69		3		0	0	0	0		0			0	0			0		0	0
LK-3154055	0	0	0	0	177	235	4			40		1		0	0	0	0		0			0	0			0		0	0
LK-3154060	0	0	0	0	145	192	3			33		1		0	0	0	0		0			0	0			0		0	0
LK-3154065	0	0	0	0	144	190	3			32		1		0	0	0	0		0			0	0			0		0	0
LK-3154070	0	0	0	0	207	273	4			47		2		0	0	0	0		0			0	0			0		0	0
LK-3154075	0	0	0	0	219	290	5			50		2		0	0	0	0		0			0	0			0		0	0
LK-3154080	0	0	0	0	227	300	5			51		2		0	0	0	0		0			0	0			0		0	0
LK-3154085	0	0	0	0	205	272	4			46		2		0	0	0	0		0			0	0			0		0	0
LK-3154090	0	0	0	0	149	197	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3154095	0	0	0	0	195	258	4			44		2		0	0	0	0		0			0	0			0		0	0
LK-3154100	0	0	0	0	313	414	7			71		3		0	0	0	0		0			0	0			0		0	0
LK-3154105	0	0	0	0	136	179	3			31		1		0	0	0	0		0			0	0			0		0	0
LK-3154110	0	0	0	0	125	165	3			28		1		0	0	0	0		0			0	0			0		0	0
LK-3154115	0	0	0	0	175	232	4			40		1		0	0	0	0		0			0	0			0		0	0
LK-3154120	0	0	0	0	272	360	6			62		2		0	0	0	0		0			0	0			0		0	0
LK-3154125	0	0	0	0	248	329	5			56		2		0	0	0	0		0			0	0			0		0	0
LK-3154130	0	0	0	0	160	212	3			36		1		0	0	0	0		0			0	0			0		0	0
LK-3154135	0	0	0	0	335	443	8			76		3		0	0	0	0		0			1	0			0		0	0
LK-3154140	0	0	0	0	210	278	5			48		2		0	0	0	0		0			0	0			0		0	0
LK-3154145	0	0	0	0	250	330	6			57		2		0	0	0	0		0			0	0			0		0	0
LK-3154150	0	0	0	0	339	449	8			77		3		0	0	0	0		0			1	0			0		0	0
LK-3154155	0	0	0	0	269	356	6			61		2		0	0	0	0		0			0	0			0		0	0
LK-3154160	0	0	0	0	329	435	7			75		3		0	0	0	0		0			0	0			0		0	0
LK-3154165	0	0	0	0	164	217	3			37		1		0	0	0	0		0			0	0			0		0	0
LK-3154170	0	0	0	0	138	182	3			31		1		0	0	0	0		0			0	0			0		0	0
LK-3154175	0	0	0	0	180	238	4			41		1		0	0	0	0		0			0	0			0		0	0
LK-3154180	0	0	0	0	234	310	5			53		2		0	0	0	0		0			0	0			0		0	0
LK-3154185	0	0	0	0	155	206	3			35		1		0	0	0	0		0			0	0			0		0	0
LK-3154190	0	0	0	0	150	199	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3154195	0	0	0	0	137	181	3			31		1		0	0	0	0		0			0	0			0		0	0
LK-3154200	0	0	0	0	221	292	5			50		2		0	0	0	0		0			0	0			0		0	0
LK-3154205	0	0	0	0	276	365	6			63		2		0	0	0	0		0			0	0			0		0	0
LK-3154210	0	0	0	0	241	319	5			55		2		0	0	0	0		0			0	0			0		0	0
LK-3154215	0	0	0	0	102	135	2			23		1		0	0	0	0		0			0	0			0		0	0
LK-3154220	0	0	0	0	168	223	4			38		1		0	0	0	0		0			0	0			0		0	0
LK-3154225	0	0	0	0	180	238	4			41		1		0	0	0	0		0			0	0			0		0	0
LK-3154230	0	0	0	0	232	307	5			53		2		0	0	0	0		0			0	0			0		0	0
LK-3154235	0	0	0	0	261	346	6			59		2		0	0	0	0		0			0	0			0		0	0
LK-3154240	0	0	0	0	292	387	7			66		3		0	0	0	0		0			0	0			0		0	0
LK-3154245	0	0	0	0	183	242	4			41		1		0	0	0	0		0			0	0			0		0	0
LK-3154250	0	0	0	0	104	138	2			23		1		0	0	0	0		0			0	0			0		0	0
LK-3154255	0	0	0	0	149	197	3			34		1		0	0	0	0		0			0	0			0		0	0
LK-3154260	0	0	0	0	68	90	1			15		0		0	0	0	0		0			0	0			0		0	0
LK-3154265	0	0	0	0	205	272	4			46		2		0	0	0	0		0			0	0			0		0	0
LK-3154270	0	0	0	0	110	146	2			25		1		0	0	0	0		0			0	0			0		0	0
LK-3154275	0	0	0	0	186	247	4			42		1		0	0	0	0		0			0	0			0		0	0
LK-3154280	0	0	0	0	113	150	2			25		1		0	0	0	0		0			0	0			0		0	0
LK-3154285	0	0	0	0	159	210	3			36		1		0	0	0	0		0			0	0			0		0	0
LK-3154290	0	0	0	0	170	225	4			38		1		0	0	0	0		0			0	0			0		0	0
LK-3154295	0	0	0	0	129	170	3			29		1		0	0	0	0		0			0	0			0		0	0
LK-32	0	0	0	0	143539	199057	2901			37190				7	22		206	1				0	3	0	7	0		0	0
LK-3203	0	0	0	0	8937	11053	41			1483				0	3		0	0				0	0	0	0	0		0	0
LK-3203005	0	0	0	0	166	205	1			27				0	0		0	0				0	0	0	0	0		0	0
LK-3203010	0	0	0	0	195	241	1			32				0	0		0	0				0	0	0	0	0		0	0
LK-3203015	0	0	0	0	258	319	1			43				0	0		0	0				0	0	0	0	0		0	0
LK-3203020	0	0	0	0	265	328	1			44				0	0		0	0				0	0	0	0	0		0	0
LK-3203025	0	0	0	0	258	319	1			43				0	0		0	0				0	0	0	0	0		0	0
LK-3203030	0	0	0	0	276	342	1			46				0	0		0	0				0	0	0	0	0		0	0
LK-3203040	0	0	0	0	161	199	1			27				0	0		0	0				0	0	0	0	0		0	0
LK-3203045	0	0	0	0	168	208	1			28				0	0		0	0				0	0	0	0	0		0	0
LK-3203050	0	0	0	0	191	236	1			32				0	0		0	0				0	0	0	0	0		0	0
LK-3203055	0	0	0	0	204	252	1			34				0	0		0	0				0	0	0	0	0		0	0
LK-3203060	0	0	0	0	372	460	2			62				0	1		0	0				0	0	0	0	0		0	0
LK-3203065	0	0	0	0	248	307	1			41				0	0		0	0				0	0	0	0	0		0	0
LK-3203070	0	0	0	0	270	334	1			45				0	0		0	0				0	0	0	0	0		0	0
LK-3203075	0	0	0	0	236	292	1			39				0	0		0	0				0	0	0	0	0		0	0
LK-3203080	0	0	0	0	354	438	2			59				0	1		0	0				0	0	0	0	0		0	0
LK-3203085	0	0	0	0	207	256	1			34				0	0		0	0				0	0	0	0	0		0	0
LK-3203090	0	0	0	0	257	318	1			43				0	0		0	0				0	0	0	0	0		0	0
LK-3203095	0	0	0	0	238	294	1			39				0	0		0	0				0	0	0	0	0		0	0
LK-3203100	0	0	0	0	244	302	1			40				0	0		0	0				0	0	0	0	0		0	0
LK-3203105	0	0	0	0	323	400	2			54				0	0		0	0				0	0	0	0	0		0	0
LK-3203110	0	0	0	0	241	298	1			40				0	0		0	0				0	0	0	0	0		0	0
LK-3203115	0	0	0	0	227	281	1			38				0	0		0	0				0	0	0	0	0		0	0
LK-3203120	0	0	0	0	231	286	1			38				0	0		0	0				0	0	0	0	0		0	0
LK-3203125	0	0	0	0	265	327	1			44				0	0		0	0				0	0	0	0	0		0	0
LK-3203130	0	0	0	0	175	217	1			29				0	0		0	0				0	0	0	0	0		0	0
LK-3203135	0	0	0	0	114	140	0			19				0	0		0	0				0	0	0	0	0		0	0
LK-3203140	0	0	0	0	219	271	1			36				0	0		0	0				0	0	0	0	0		0	0
LK-3203145	0	0	0	0	385	475	2			64				0	1		0	0				0	0	0	0	0		0	0
LK-3203150	0	0	0	0	250	309	1			41				0	0		0	0				0	0	0	0	0		0	0
LK-3203155	0	0	0	0	296	366	2			49				0	0		0	0				0	0	0	0	0		0	0
LK-3203160	0	0	0	0	188	233	1			31				0	0		0	0				0	0	0	0	0		0	0
LK-3203165	0	0	0	0	175	216	1			29				0	0		0	0				0	0	0	0	0		0	0
LK-3203170	0	0	0	0	131	163	0			22				0	0		0	0				0	0	0	0	0		0	0
LK-3203175	0	0	0	0	107	133	0			18				0	0		0	0				0	0	0	0	0		0	0
LK-3203180	0	0	0	0	198	244	1			33				0	0		0	0				0	0	0	0	0		0	0
LK-3203185	0	0	0	0	153	189	1			25				0	0		0	0				0	0	0	0	0		0	0
LK-3203190	0	0	0	0	228	282	1			38				0	0		0	0				0	0	0	0	0		0	0
LK-3203195	0	0	0	0	229	284	1			38				0	0		0	0				0	0	0	0	0		0	0
LK-3203200	0	0	0	0	234	289	1			39				0	0		0	0				0	0	0	0	0		0	0
LK-3206	0	0	0	0	11307	13972	61			1877				3	11		0	0				0	3	0	7	0		0	0
LK-3206005	0	0	0	0	187	232	1			31				0	0		0	0				0	0	0	0	0		0	0
LK-3206010	0	0	0	0	282	349	1			47				0	0		0	0				0	0	0	0	0		0	0
LK-3206015	0	0	0	0	308	380	2			51				0	0		0	0				0	0	0	0	0		0	0
LK-3206020	0	0	0	0	569	703	3			95				1	1		0	0				0	1	0	1	0		0	0
LK-3206025	0	0	0	0	493	609	3			82				0	1		0	0				0	0	0	1	0		0	0
LK-3206030	0	0	0	0	324	400	2			54				0	0		0	0				0	0	0	0	0		0	0
LK-3206035	0	0	0	0	352	435	2			59				0	1		0	0				0	0	0	0	0		0	0
LK-3206040	0	0	0	0	276	341	1			46				0	0		0	0				0	0	0	0	0		0	0
LK-3206045	0	0	0	0	220	272	1			36				0	0		0	0				0	0	0	0	0		0	0
LK-3206050	0	0	0	0	436	539	3			73				0	1		0	0				0	0	0	1	0		0	0
LK-3206055	0	0	0	0	253	313	1			42				0	0		0	0				0	0	0	0	0		0	0
LK-3206060	0	0	0	0	270	334	1			45				0	0		0	0				0	0	0	0	0		0	0
LK-3206065	0	0	0	0	376	464	2			62				0	1		0	0				0	0	0	0	0		0	0
LK-3206070	0	0	0	0	399	493	2			66				0	1		0	0				0	0	0	0	0		0	0
