entity_id	valid	rejected	polled	electors	UNP	UPFA	JVP	TULF	DP	BJP	NSSP	IG0	UPP	USP	AITM	SEP	IG1	ONF	UPF	JSP	FSP	ELPP	TLP	SLVP	NSU	MJP	SLNF
LK-4309080	2383	232	2630	3971	520	521	25	16				0	0		3		0		0	0	0					1	
LK-4309085	1365	133	1506	2274	298	298	14	9				0	0		2		0		0	0	0					0	
LK-4309090	2114	206	2334	3524	461	462	22	14				0	0		3		0		0	0	0					1	
LK-4309095	2435	237	2689	4059	532	532	25	17				0	0		3		0		0	0	0					1	
LK-4309100	1788	174	1974	2980	390	391	19	12				0	0		2		0		0	0	0					0	
LK-4309105	422	41	466	704	92	92	4	2				0	0		0		0		0	0	0					0	
LK-4309110	385	37	425	642	84	84	4	2				0	0		0		0		0	0	0					0	
LK-4309115	1203	117	1328	2005	262	263	12	8				0	0		1		0		0	0	0					0	
LK-4309120	1811	176	1999	3019	395	396	19	12				0	0		2		0		0	0	0					0	
LK-4309125	724	70	799	1206	158	158	7	5				0	0		1		0		0	0	0					0	
LK-4309130	736	71	812	1226	160	161	7	5				0	0		1		0		0	0	0					0	
LK-4309135	1092	106	1206	1820	238	239	11	7				0	0		1		0		0	0	0					0	
LK-4309140	770	75	850	1284	168	168	8	5				0	0		1		0		0	0	0					0	
LK-4309145	966	94	1066	1609	211	211	10	6				0	0		1		0		0	0	0					0	
LK-4309150	1758	171	1941	2931	384	384	18	12				0	0		2		0		0	0	0					0	
LK-4309155	879	85	971	1466	192	192	9	6				0	0		1		0		0	0	0					0	
LK-4309160	868	84	958	1446	189	189	9	6				0	0		1		0		0	0	0					0	
LK-4309165	777	75	857	1294	169	170	8	5				0	0		1		0		0	0	0					0	
LK-4309170	1314	128	1451	2191	287	287	14	9				0	0		2		0		0	0	0					0	
LK-4309175	3563	347	3933	5937	778	779	37	25				0	0		5		1		0	0	1					1	
LK-4309180	1388	135	1533	2314	303	303	14	9				0	0		2		0		0	0	0					0	
LK-4309185	2315	225	2555	3858	505	506	24	16				0	0		3		0		0	0	0					1	
LK-4309190	1350	131	1490	2250	295	295	14	9				0	0		2		0		0	0	0					0	
LK-4309195	1921	187	2120	3201	419	420	20	13				0	0		3		0		0	0	0					0	
LK-4309200	2474	241	2732	4124	540	541	26	17				0	0		3		0		0	0	0					1	
LK-4309205	2007	195	2215	3344	438	439	21	14				0	0		3		0		0	0	0					0	
LK-4309210	317	30	350	528	69	69	3	2				0	0		0		0		0	0	0					0	
LK-4312	11427	1106	12613	19045	2487	2490	111	70				0	0		9		1		0	0	1					1	
LK-4312005	3729	363	4116	6214	814	815	39	26				0	0		5		1		0	0	1					1	
LK-4312010	162	15	179	270	35	35	1	1				0	0		0		0		0	0	0					0	
LK-4312015	228	22	251	380	49	49	2	1				0	0		0		0		0	0	0					0	
LK-4312020	73	7	81	122	16	16	0	0				0	0		0		0		0	0	0					0	
LK-4312025	131	12	145	219	28	28	1	0				0	0		0		0		0	0	0					0	
LK-4312030	876	85	967	1460	191	191	9	6				0	0		1		0		0	0	0					0	
LK-4312035	385	37	425	642	84	84	4	2				0	0		0		0		0	0	0					0	
LK-4312040	433	42	478	723	94	94	4	3				0	0		0		0		0	0	0					0	
LK-4312045	334	32	369	557	73	73	3	2				0	0		0		0		0	0	0					0	
LK-4312050	259	25	285	431	56	56	2	1				0	0		0		0		0	0	0					0	
LK-4312055	511	49	564	851	111	111	5	3				0	0		0		0		0	0	0					0	
LK-4312060	626	61	691	1044	136	137	6	4				0	0		0		0		0	0	0					0	
LK-4312065	909	88	1003	1515	198	198	9	6				0	0		1		0		0	0	0					0	
LK-4312070	886	86	978	1476	193	193	9	6				0	0		1		0		0	0	0					0	
LK-4312075	831	81	917	1385	181	181	8	5				0	0		1		0		0	0	0					0	
LK-4312080	268	26	296	446	58	58	2	1				0	0		0		0		0	0	0					0	
LK-4312085	298	29	329	497	65	65	3	2				0	0		0		0		0	0	0					0	
LK-4312090	128	12	141	213	27	28	1	0				0	0		0		0		0	0	0					0	
LK-4312095	110	10	122	184	24	24	1	0				0	0		0		0		0	0	0					0	
LK-4312100	250	24	276	416	54	54	2	1				0	0		0		0		0	0	0					0	
LK-44	38266	5949	44420	63851	6183	2515	31	18				0	0		31		0		0	0	0					0	
LK-4403	4023	623	4670	6715	648	260	1	1				0	0		1		0		0	0	0					0	
LK-4403005	180	28	208	300	29	12	0	0				0	0		0		0		0	0	0					0	
LK-4403010	130	20	152	218	21	8	0	0				0	0		0		0		0	0	0					0	
LK-4403015	116	18	135	194	19	7	0	0				0	0		0		0		0	0	0					0	
LK-4403020	631	99	732	1053	102	42	1	1				0	0		1		0		0	0	0					0	
LK-4403025	216	33	250	360	35	14	0	0				0	0		0		0		0	0	0					0	
LK-4403030	275	43	319	458	44	18	0	0				0	0		0		0		0	0	0					0	
LK-4403035	219	34	254	365	35	14	0	0				0	0		0		0		0	0	0					0	
LK-4403040	149	23	173	248	24	10	0	0				0	0		0		0		0	0	0					0	
LK-4403045	330	51	384	551	53	22	0	0				0	0		0		0		0	0	0					0	
LK-4403050	51	8	59	85	8	3	0	0				0	0		0		0		0	0	0					0	
LK-4403055	174	27	202	290	28	11	0	0				0	0		0		0		0	0	0					0	
LK-4403060	79	12	92	133	13	5	0	0				0	0		0		0		0	0	0					0	
LK-4403065	161	25	187	269	26	10	0	0				0	0		0		0		0	0	0					0	
LK-4403070	317	49	368	529	51	21	0	0				0	0		0		0		0	0	0					0	
LK-4403075	188	29	218	314	30	12	0	0				0	0		0		0		0	0	0					0	
LK-4403080	186	29	216	311	30	12	0	0				0	0		0		0		0	0	0					0	
LK-4403085	88	13	103	148	14	5	0	0				0	0		0		0		0	0	0					0	
LK-4403090	240	37	278	400	39	16	0	0				0	0		0		0		0	0	0					0	
LK-4403095	145	22	169	243	23	9	0	0				0	0		0		0		0	0	0					0	
LK-4403100	148	23	171	246	24	9	0	0				0	0		0		0		0	0	0					0	
LK-4406	2949	456	3426	4925	474	193	1	0				0	0		1		0		0	0	0					0	
LK-4406005	278	43	322	463	45	18	0	0				0	0		0		0		0	0	0					0	
LK-4406010	180	28	209	301	29	12	0	0				0	0		0		0		0	0	0					0	
LK-4406015	182	28	212	305	29	12	0	0				0	0		0		0		0	0	0					0	
LK-4406020	229	35	266	382	37	15	0	0				0	0		0		0		0	0	0					0	
LK-4406025	164	25	191	274	26	11	0	0				0	0		0		0		0	0	0					0	
LK-4406030	264	41	306	440	43	17	0	0				0	0		0		0		0	0	0					0	
LK-4406035	449	70	521	749	73	30	1	0				0	0		1		0		0	0	0					0	
LK-4406040	303	47	352	506	49	20	0	0				0	0		0		0		0	0	0					0	
LK-4406045	51	8	59	85	8	3	0	0				0	0		0		0		0	0	0					0	
LK-4406050	176	27	204	293	28	11	0	0				0	0		0		0		0	0	0					0	
LK-4406055	269	42	313	449	43	18	0	0				0	0		0		0		0	0	0					0	
LK-4406060	66	10	77	111	10	4	0	0				0	0		0		0		0	0	0					0	
LK-4406065	76	12	89	128	12	5	0	0				0	0		0		0		0	0	0					0	
LK-4406070	126	19	147	211	20	8	0	0				0	0		0		0		0	0	0					0	
LK-4406075	136	21	158	228	22	9	0	0				0	0		0		0		0	0	0					0	
LK-4409	9897	1549	11488	16510	1604	660	16	9				0	0		16		0		0	0	0					0	
LK-4409005	0	0	0	1	0	0	0	0				0	0		0		0		0	0	0					0	
LK-4409010	465	73	540	776	75	31	1	0				0	0		1		0		0	0	0					0	
LK-4409015	1570	246	1823	2619	255	105	3	2				0	0		3		0		0	0	0					0	
LK-4409020	0	0	0	0	0	0	0	0				0	0		0		0		0	0	0					0	
LK-4409025	453	71	525	755	73	30	1	0				0	0		1		0		0	0	0					0	
LK-4409030	318	50	370	531	51	21	0	0				0	0		0		0		0	0	0					0	
LK-4409035	0	0	0	0	0	0	0	0				0	0		0		0		0	0	0					0	
LK-4409040	0	0	0	0	0	0	0	0				0	0		0		0		0	0	0					0	
LK-4409045	255	40	296	426	41	17	0	0				0	0		0		0		0	0	0					0	
LK-4409050	0	0	0	0	0	0	0	0				0	0		0		0		0	0	0					0	
LK-4409055	975	152	1131	1625	158	65	2	1				0	0		2		0		0	0	0					0	
LK-4409060	471	74	547	786	76	31	1	0				0	0		1		0		0	0	0					0	
LK-4409065	952	149	1105	1588	155	64	2	1				0	0		2		0		0	0	0					0	
LK-4409070	812	127	942	1354	132	54	1	1				0	0		1		0		0	0	0					0	
LK-4409075	1245	195	1445	2076	202	83	2	2				0	0		2		0		0	0	0					0	
LK-4409080	634	99	736	1058	103	42	1	1				0	0		1		0		0	0	0					0	
LK-4409085	403	63	468	672	65	27	0	0				0	0		0		0		0	0	0					0	
LK-4409090	521	81	605	870	84	35	1	0				0	0		1		0		0	0	0					0	
LK-4409095	823	129	955	1373	134	55	1	1				0	0		1		0		0	0	0					0	
LK-4412	6523	1010	7572	10886	1052	425	2	1				0	0		2		0		0	0	0					0	
LK-4412005	157	24	182	262	25	10	0	0				0	0		0		0		0	0	0					0	
LK-4412010	69	10	80	115	11	4	0	0				0	0		0		0		0	0	0					0	
LK-4412015	412	64	478	687	67	27	0	0				0	0		0		0		0	0	0					0	
LK-4412020	141	22	164	235	23	9	0	0				0	0		0		0		0	0	0					0	
LK-4412025	154	24	179	257	25	10	0	0				0	0		0		0		0	0	0					0	
LK-4412030	368	57	427	614	60	24	0	0				0	0		0		0		0	0	0					0	
LK-4412035	325	51	378	543	53	21	0	0				0	0		0		0		0	0	0					0	
LK-4412040	183	28	212	305	29	12	0	0				0	0		0		0		0	0	0					0	
LK-4412045	178	27	207	297	29	12	0	0				0	0		0		0		0	0	0					0	
LK-4412050	686	107	796	1144	111	46	1	1				0	0		1		0		0	0	0					0	
LK-4412055	447	70	519	746	72	30	1	0				0	0		1		0		0	0	0					0	
LK-4412060	366	57	425	611	59	24	0	0				0	0		0		0		0	0	0					0	
LK-4412065	421	66	488	702	68	28	0	0				0	0		0		0		0	0	0					0	
LK-4412070	286	44	332	477	46	19	0	0				0	0		0		0		0	0	0					0	
LK-4412075	36	5	42	61	5	2	0	0				0	0		0		0		0	0	0					0	
LK-4412080	399	62	463	666	65	26	0	0				0	0		0		0		0	0	0					0	
LK-4412085	187	29	217	312	30	12	0	0				0	0		0		0		0	0	0					0	
LK-4412090	177	27	206	296	28	11	0	0				0	0		0		0		0	0	0					0	
LK-4412095	133	20	154	222	21	8	0	0				0	0		0		0		0	0	0					0	
LK-4412100	88	13	102	146	14	5	0	0				0	0		0		0		0	0	0					0	
LK-4412105	12	2	14	21	2	0	0	0				0	0		0		0		0	0	0					0	
LK-4412110	130	20	151	217	21	8	0	0				0	0		0		0		0	0	0					0	
LK-4412115	196	30	227	327	31	13	0	0				0	0		0		0		0	0	0					0	
LK-4412120	123	19	143	206	20	8	0	0				0	0		0		0		0	0	0					0	
LK-4412125	290	45	337	484	47	19	0	0				0	0		0		0		0	0	0					0	
LK-4412130	272	42	316	454	44	18	0	0				0	0		0		0		0	0	0					0	
LK-4412135	287	45	333	479	46	19	0	0				0	0		0		0		0	0	0					0	
LK-4415	12007	1864	13937	20033	1942	788	9	6				0	0		9		0		0	0	0					0	
LK-4415005	271	42	314	452	44	18	0	0				0	0		0		0		0	0	0					0	
LK-4415010	431	67	500	718	70	29	1	0				0	0		1		0		0	0	0					0	
LK-4415015	0	0	0	0	0	0	0	0				0	0		0		0		0	0	0					0	
LK-4415020	385	60	447	643	62	25	0	0				0	0		0		0		0	0	0					0	
LK-4415025	102	16	119	171	16	6	0	0				0	0		0		0		0	0	0					0	
LK-4415030	554	86	643	924	90	37	1	1				0	0		1		0		0	0	0					0	
LK-4415035	180	28	209	300	29	12	0	0				0	0		0		0		0	0	0					0	
LK-4415040	252	39	293	421	41	17	0	0				0	0		0		0		0	0	0					0	
LK-4415045	190	29	221	317	31	12	0	0				0	0		0		0		0	0	0					0	
LK-4415050	523	82	607	872	85	35	1	0				0	0		1		0		0	0	0					0	
LK-4415055	193	30	224	323	31	13	0	0				0	0		0		0		0	0	0					0	
LK-4415060	251	39	291	419	40	16	0	0				0	0		0		0		0	0	0					0	
LK-4415065	229	35	266	382	37	15	0	0				0	0		0		0		0	0	0					0	
LK-4415070	135	21	157	226	22	9	0	0				0	0		0		0		0	0	0					0	
LK-4415075	169	26	196	282	27	11	0	0				0	0		0		0		0	0	0					0	
LK-4415080	230	36	267	384	37	15	0	0				0	0		0		0		0	0	0					0	
LK-4415085	38	5	44	63	6	2	0	0				0	0		0		0		0	0	0					0	
LK-4415090	37	5	43	62	6	2	0	0				0	0		0		0		0	0	0					0	
LK-4415095	44	6	51	73	7	2	0	0				0	0		0		0		0	0	0					0	
LK-4415100	98	15	114	164	16	6	0	0				0	0		0		0		0	0	0					0	
LK-4415105	390	61	453	651	63	26	0	0				0	0		0		0		0	0	0					0	
LK-4415110	265	41	307	442	43	17	0	0				0	0		0		0		0	0	0					0	
LK-4415115	273	42	317	456	44	18	0	0				0	0		0		0		0	0	0					0	
LK-4415120	185	29	215	309	30	12	0	0				0	0		0		0		0	0	0					0	
LK-4415125	449	70	521	749	73	30	1	0				0	0		1		0		0	0	0					0	
LK-4415130	118	18	137	197	19	7	0	0				0	0		0		0		0	0	0					0	
LK-4415135	252	39	293	421	41	17	0	0				0	0		0		0		0	0	0					0	
LK-4415140	276	43	320	461	45	18	0	0				0	0		0		0		0	0	0					0	
LK-4415145	107	16	124	178	17	7	0	0				0	0		0		0		0	0	0					0	
LK-4415150	261	40	303	435	42	17	0	0				0	0		0		0		0	0	0					0	
LK-4415155	0	0	0	0	0	0	0	0				0	0		0		0		0	0	0					0	
LK-4415160	158	24	184	264	25	10	0	0				0	0		0		0		0	0	0					0	
LK-4415165	548	86	636	914	89	36	1	1				0	0		1		0		0	0	0					0	
LK-4415170	409	64	474	682	66	27	0	0				0	0		0		0		0	0	0					0	
LK-4415175	177	27	205	295	28	11	0	0				0	0		0		0		0	0	0					0	
LK-4415180	638	100	741	1064	104	43	1	1				0	0		1		0		0	0	0					0	
LK-4415185	268	42	311	447	43	18	0	0				0	0		0		0		0	0	0					0	
LK-4415190	207	32	240	345	33	13	0	0				0	0		0		0		0	0	0					0	
LK-4415195	263	41	305	438	42	17	0	0				0	0		0		0		0	0	0					0	
LK-4415200	609	95	706	1015	99	41	1	1				0	0		1		0		0	0	0					0	
LK-4415205	110	17	128	184	18	7	0	0				0	0		0		0		0	0	0					0	
LK-4415210	69	10	80	115	11	4	0	0				0	0		0		0		0	0	0					0	
LK-4415215	320	50	372	534	52	21	0	0				0	0		0		0		0	0	0					0	
LK-4415220	587	92	681	979	95	39	1	1				0	0		1		0		0	0	0					0	
LK-4415225	153	24	178	256	25	10	0	0				0	0		0		0		0	0	0					0	
LK-4415230	603	94	700	1006	98	40	1	1				0	0		1		0		0	0	0					0	
LK-4418	2867	447	3327	4782	463	189	2	1				0	0		2		0		0	0	0					0	
LK-4418005	115	18	133	192	18	7	0	0				0	0		0		0		0	0	0					0	
LK-4418010	231	36	268	385	37	15	0	0				0	0		0		0		0	0	0					0	
LK-4418015	555	87	644	925	90	37	1	1				0	0		1		0		0	0	0					0	
LK-4418020	370	58	429	617	60	24	0	0				0	0		0		0		0	0	0					0	
LK-4418025	254	39	295	425	41	17	0	0				0	0		0		0		0	0	0					0	
LK-4418030	93	14	108	155	15	6	0	0				0	0		0		0		0	0	0					0	
LK-4418035	469	73	544	782	76	31	1	0				0	0		1		0		0	0	0					0	
LK-4418040	402	63	467	671	65	27	0	0				0	0		0		0		0	0	0					0	
LK-4418045	378	59	439	630	61	25	0	0				0	0		0		0		0	0	0					0	
LK-45	48990	4647	53915	79047	1603	1238	26	180				0		4	19	0				1	1				0		
LK-4503	3676	347	4047	5936	117	89	0	10				0		0	0	0				0	0				0		
LK-4503005	107	10	118	174	3	2	0	0				0		0	0	0				0	0				0		
LK-4503010	158	15	174	256	5	4	0	0				0		0	0	0				0	0				0		
LK-4503015	0	0	0	0	0	0	0	0				0		0	0	0				0	0				0		
LK-4503020	242	23	267	391	8	6	0	1				0		0	0	0				0	0				0		
LK-4503025	118	11	130	190	3	3	0	0				0		0	0	0				0	0				0		
LK-4503030	187	17	206	302	6	4	0	0				0		0	0	0				0	0				0		
LK-4503035	251	24	276	405	8	6	0	1				0		0	0	0				0	0				0		
LK-4503040	181	17	199	292	6	4	0	0				0		0	0	0				0	0				0		
LK-4503045	0	0	0	0	0	0	0	0				0		0	0	0				0	0				0		
LK-4503050	220	21	242	356	7	5	0	1				0		0	0	0				0	0				0		
LK-4503055	338	32	372	545	11	8	0	1				0		0	0	0				0	0				0		
LK-4503060	274	26	301	442	9	7	0	1				0		0	0	0				0	0				0		
LK-4503065	309	29	340	498	10	8	0	1				0		0	0	0				0	0				0		
LK-4503070	184	17	203	298	6	4	0	0				0		0	0	0				0	0				0		
LK-4503075	318	30	350	513	10	8	0	1				0		0	0	0				0	0				0		
LK-4503080	475	45	523	767	15	12	0	2				0		0	0	0				0	0				0		
LK-4503085	314	30	346	507	10	8	0	1				0		0	0	0				0	0				0		
LK-4503090	0	0	0	0	0	0	0	0				0		0	0	0				0	0				0		
LK-4506	10012	952	11019	16154	327	253	6	39				0		2	5	0				1	1				0		
LK-4506005	0	0	0	0	0	0	0	0				0		0	0	0				0	0				0		
LK-4506010	1038	99	1142	1675	34	27	1	4				0		0	1	0				0	0				0		
LK-4506015	444	42	489	717	14	11	0	2				0		0	0	0				0	0				0		
LK-4506020	602	57	663	972	20	15	0	2				0		0	0	0				0	0				0		
LK-4506025	494	47	544	797	16	12	0	2				0		0	0	0				0	0				0		
LK-4506030	296	28	326	478	9	7	0	1				0		0	0	0				0	0				0		
LK-4506035	986	94	1085	1590	33	25	1	4				0		0	1	0				0	0				0		
LK-4506040	524	50	577	846	17	13	0	2				0		0	0	0				0	0				0		
LK-4506045	895	85	985	1444	30	23	1	4				0		0	1	0				0	0				0		
LK-4506050	489	46	538	789	16	12	0	2				0		0	0	0				0	0				0		
LK-4506055	2408	230	2650	3884	80	63	3	10				0		2	2	0				1	1				0		
LK-4506060	129	12	142	209	4	3	0	0				0		0	0	0				0	0				0		
LK-4506065	681	65	750	1099	22	17	0	3				0		0	0	0				0	0				0		
LK-4506070	413	39	454	666	13	10	0	1				0		0	0	0				0	0				0		
LK-4506075	319	30	351	514	10	8	0	1				0		0	0	0				0	0				0		
LK-4506080	294	28	323	474	9	7	0	1				0		0	0	0				0	0				0		
LK-4509	26540	2519	29206	42819	874	675	14	101				0		1	12	0				0	0				0		
LK-4509005	842	80	927	1359	28	22	1	3				0		0	1	0				0	0				0		
LK-4509010	947	90	1042	1528	31	24	1	4				0		0	1	0				0	0				0		
LK-4509015	1131	108	1244	1824	37	29	1	5				0		0	1	0				0	0				0		
LK-4509020	452	43	498	730	15	11	0	2				0		0	0	0				0	0				0		
LK-4509025	792	75	871	1277	26	20	1	3				0		0	0	0				0	0				0		
LK-4509030	329	31	362	531	11	8	0	1				0		0	0	0				0	0				0		
LK-4509035	827	79	910	1334	27	21	1	3				0		0	1	0				0	0				0		
LK-4509040	511	48	563	825	17	13	0	2				0		0	0	0				0	0				0		
LK-4509045	378	36	416	611	12	9	0	1				0		0	0	0				0	0				0		
LK-4509050	253	24	278	408	8	6	0	1				0		0	0	0				0	0				0		
LK-4509055	415	39	456	669	13	10	0	1				0		0	0	0				0	0				0		
LK-4509060	691	66	760	1114	23	18	0	3				0		0	0	0				0	0				0		
LK-4509065	1309	125	1440	2111	43	34	1	5				0		1	1	0				0	0				0		
LK-4509070	958	91	1055	1546	32	25	1	4				0		0	1	0				0	0				0		
LK-4509075	700	67	771	1130	23	18	0	3				0		0	0	0				0	0				0		
LK-4509080	539	51	593	870	18	14	0	2				0		0	0	0				0	0				0		
LK-4509085	626	59	689	1010	21	16	0	2				0		0	0	0				0	0				0		
LK-4509090	1015	97	1118	1638	34	26	1	4				0		0	1	0				0	0				0		
LK-4509095	359	34	395	580	12	9	0	1				0		0	0	0				0	0				0		
LK-4509100	996	95	1096	1606	33	26	1	4				0		0	1	0				0	0				0		
LK-4509105	464	44	511	749	15	12	0	2				0		0	0	0				0	0				0		
LK-4509110	478	45	526	771	16	12	0	2				0		0	0	0				0	0				0		
LK-4509115	602	57	663	972	20	15	0	2				0		0	0	0				0	0				0		
LK-4509120	901	86	992	1454	30	23	1	4				0		0	1	0				0	0				0		
LK-4509125	438	41	482	707	14	11	0	1				0		0	0	0				0	0				0		
LK-4509130	957	91	1053	1544	32	25	1	4				0		0	1	0				0	0				0		
LK-4509135	429	41	472	692	14	11	0	1				0		0	0	0				0	0				0		
LK-4509140	909	86	1000	1466	30	23	1	4				0		0	1	0				0	0				0		
LK-4509145	479	45	527	772	16	12	0	2				0		0	0	0				0	0				0		
LK-4509150	312	29	343	503	10	8	0	1				0		0	0	0				0	0				0		
LK-4509155	371	35	408	599	12	9	0	1				0		0	0	0				0	0				0		
LK-4509160	250	23	275	403	8	6	0	1				0		0	0	0				0	0				0		
LK-4509165	315	30	347	508	10	8	0	1				0		0	0	0				0	0				0		
LK-4509170	511	48	562	825	17	13	0	2				0		0	0	0				0	0				0		
LK-4509175	586	56	645	945	19	15	0	2				0		0	0	0				0	0				0		
LK-4509180	448	42	493	723	15	11	0	2				0		0	0	0				0	0				0		
LK-4509185	759	72	836	1225	25	19	1	3				0		0	0	0				0	0				0		
LK-4509190	842	80	926	1358	28	22	1	3				0		0	1	0				0	0				0		
LK-4509195	557	53	613	898	18	14	0	2				0		0	0	0				0	0				0		
LK-4509200	681	65	749	1098	22	17	0	3				0		0	0	0				0	0				0		
LK-4509205	545	52	599	879	18	14	0	2				0		0	0	0				0	0				0		
LK-4509210	636	60	700	1027	21	16	0	2				0		0	0	0				0	0				0		
LK-4512	8762	829	9643	14138	285	221	6	30				0		1	2	0				0	0				0		
LK-4512005	103	9	114	167	3	2	0	0				0		0	0	0				0	0				0		
LK-4512010	196	18	216	317	6	5	0	0				0		0	0	0				0	0				0		
LK-4512015	257	24	282	414	8	6	0	1				0		0	0	0				0	0				0		
LK-4512020	0	0	0	0	0	0	0	0				0		0	0	0				0	0				0		
LK-4512025	288	27	317	464	9	7	0	1				0		0	0	0				0	0				0		
LK-4512030	245	23	270	396	8	6	0	1				0		0	0	0				0	0				0		
LK-4512035	758	72	834	1223	25	19	1	3				0		0	0	0				0	0				0		
LK-4512040	677	64	745	1092	22	17	0	3				0		0	0	0				0	0				0		
LK-4512045	358	34	394	577	12	9	0	1				0		0	0	0				0	0				0		
LK-4512050	145	13	159	234	4	3	0	0				0		0	0	0				0	0				0		
LK-4512055	199	19	219	321	6	5	0	0				0		0	0	0				0	0				0		
LK-4512060	320	30	352	516	10	8	0	1				0		0	0	0				0	0				0		
LK-4512065	1472	140	1620	2376	49	38	2	6				0		1	1	0				0	0				0		
LK-4512070	793	75	872	1279	26	20	1	3				0		0	0	0				0	0				0		
LK-4512075	733	70	807	1183	24	19	1	3				0		0	0	0				0	0				0		
LK-4512080	426	40	469	687	14	11	0	1				0		0	0	0				0	0				0		
LK-4512085	933	89	1027	1506	31	24	1	4				0		0	1	0				0	0				0		
LK-4512090	209	20	231	338	7	5	0	0				0		0	0	0				0	0				0		
LK-4512095	650	62	715	1048	21	17	0	2				0		0	0	0				0	0				0		
LK-5	740429	41983	787414	1127606	266491	159496	7613	1085	551	13		3	25		364		9	162	7	1	220				0		1
LK-51	225474	13292	242679	364994	31092	31358	4	723	283			0	0		222		9	155		0	0				0		
LK-5103	8098	527	8755	13270	2158	1002	0	7	23			0	0		7		0	4		0	0				0		
LK-5103005	1020	67	1103	1672	272	127	0	1	3			0	0		1		0	1		0	0				0		
LK-5103010	744	49	804	1219	198	92	0	1	2			0	0		1		0	0		0	0				0		
LK-5103015	567	37	613	929	151	70	0	1	2			0	0		1		0	0		0	0				0		
LK-5103020	749	49	810	1227	200	93	0	1	2			0	0		1		0	0		0	0				0		
LK-5103025	814	53	880	1334	217	101	0	1	3			0	0		1		0	1		0	0				0		
LK-5103030	874	57	945	1432	233	108	0	1	3			0	0		1		0	1		0	0				0		
LK-5103035	280	18	302	458	74	34	0	0	1			0	0		0		0	0		0	0				0		
LK-5103040	117	7	127	192	31	14	0	0	0			0	0		0		0	0		0	0				0		
LK-5103050	237	15	256	388	63	29	0	0	0			0	0		0		0	0		0	0				0		
LK-5103055	813	53	880	1333	217	101	0	1	3			0	0		1		0	1		0	0				0		
LK-5103060	532	35	576	872	142	66	0	0	1			0	0		0		0	0		0	0				0		
LK-5103065	129	8	139	211	34	16	0	0	0			0	0		0		0	0		0	0				0		
LK-5103070	327	21	353	536	87	40	0	0	1			0	0		0		0	0		0	0				0		
LK-5103075	420	27	454	689	112	52	0	0	1			0	0		0		0	0		0	0				0		
LK-5103080	475	31	513	778	127	59	0	0	1			0	0		0		0	0		0	0				0		
LK-5104	10516	690	11372	17232	2809	1307	0	15	35			0	0		16		2	10		0	0				0		
LK-5104005	715	47	773	1172	191	89	0	1	2			0	0		1		0	0		0	0				0		
LK-5104010	933	61	1009	1529	249	116	0	1	3			0	0		1		0	1		0	0				0		
LK-5104015	862	56	932	1412	230	107	0	1	3			0	0		1		0	1		0	0				0		
LK-5104020	944	62	1021	1547	252	117	0	1	3			0	0		1		0	1		0	0				0		
LK-5104025	1115	73	1206	1827	298	139	0	1	4			0	0		2		0	1		0	0				0		
LK-5104030	1227	81	1327	2010	328	152	0	2	4			0	0		2		0	1		0	0				0		
LK-5104035	1859	122	2010	3046	497	231	0	3	6			0	0		3		1	2		0	0				0		
LK-5104040	1150	75	1244	1885	307	143	0	2	4			0	0		2		0	1		0	0				0		
LK-5104045	1711	113	1850	2804	457	213	0	3	6			0	0		3		1	2		0	0				0		
LK-5106	9082	595	9822	14880	2425	1128	0	12	30			0	0		12		0	8		0	0				0		
LK-5106005	1412	93	1527	2313	377	175	0	2	5			0	0		2		0	1		0	0				0		
LK-5106010	1359	89	1470	2227	363	169	0	2	5			0	0		2		0	1		0	0				0		
LK-5106015	918	60	993	1505	245	114	0	1	3			0	0		1		0	1		0	0				0		
LK-5106020	916	60	991	1501	245	114	0	1	3			0	0		1		0	1		0	0				0		
LK-5106025	1023	67	1106	1676	273	127	0	1	3			0	0		1		0	1		0	0				0		
LK-5106030	1178	77	1274	1930	314	146	0	2	4			0	0		2		0	1		0	0				0		
LK-5106035	1292	85	1397	2116	345	161	0	2	4			0	0		2		0	1		0	0				0		
LK-5106040	984	64	1064	1612	263	122	0	1	3			0	0		1		0	1		0	0				0		
LK-5109	9569	627	10350	15681	2553	1187	0	10	30			0	0		11		1	8		0	0				0		
LK-5109005	424	28	459	695	113	52	0	0	1			0	0		0		0	0		0	0				0		
LK-5109010	532	35	575	872	142	66	0	0	1			0	0		0		0	0		0	0				0		
LK-5109015	802	53	868	1315	214	100	0	1	2			0	0		1		0	1		0	0				0		
LK-5109020	1150	75	1243	1884	307	143	0	2	4			0	0		2		0	1		0	0				0		
LK-5109025	975	64	1055	1598	260	121	0	1	3			0	0		1		0	1		0	0				0		
LK-5109030	1611	106	1742	2639	430	200	0	2	6			0	0		3		1	2		0	0				0		
LK-5109035	943	62	1020	1545	252	117	0	1	3			0	0		1		0	1		0	0				0		
LK-5109040	283	18	306	463	75	35	0	0	1			0	0		0		0	0		0	0				0		
LK-5109045	728	48	787	1193	194	90	0	1	2			0	0		1		0	0		0	0				0		
LK-5109050	964	63	1043	1580	257	120	0	1	3			0	0		1		0	1		0	0				0		
LK-5109055	831	54	899	1362	222	103	0	1	3			0	0		1		0	1		0	0				0		
LK-5109060	326	21	353	535	87	40	0	0	1			0	0		0		0	0		0	0				0		
LK-5110	10698	699	11572	17533	2854	1326	0	11	32			0	0		11		1	6		0	0				0		
