entity_id	valid	rejected	polled	electors	IND01	IND02	IND03	IND04	DUNF	OWORS	IND05	IND06	USP	RJA	DNM	NMPP	FSP	JSWP	IND07	OPPP	IND08	IND09	NDF	JSP	NSSP	NSU	IND10	IND11	SLPP	NUA	SLLP	IND12	IND13	SPSL	IND14	SEP	IND15	ONF	NPP
LK-5130035	1088	11	1100	1536	1	2	0	0	12	0	0	0	0	0	0	2	0	2	1	0	2	3	904	1	0	0	3	3	132	0	1	0	0	1	1	0	0	1	0
LK-5130040	955	9	964	1347	0	2	0	0	11	0	0	0	0	0	0	2	0	1	1	0	1	2	793	1	0	0	3	2	116	0	1	0	0	1	1	0	0	1	0
LK-5130045	551	5	557	777	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	457	0	0	0	2	1	67	0	0	0	0	0	0	0	0	0	0
LK-5130050	785	8	793	1108	0	1	0	0	9	0	0	0	0	0	0	1	0	1	1	0	1	2	652	1	0	0	2	2	95	0	1	0	0	0	0	0	0	1	0
LK-5130055	725	7	733	1024	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	602	1	0	0	2	2	88	0	1	0	0	0	0	0	0	1	0
LK-5130060	554	5	559	781	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	460	0	0	0	2	1	67	0	0	0	0	0	0	0	0	0	0
LK-5130065	440	4	445	621	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	365	0	0	0	1	1	53	0	0	0	0	0	0	0	0	0	0
LK-5130070	362	3	366	511	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	300	0	0	0	1	1	44	0	0	0	0	0	0	0	0	0	0
LK-5130075	633	6	640	894	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	526	1	0	0	2	1	77	0	0	0	0	0	0	0	0	0	0
LK-5130080	832	8	841	1175	0	1	0	0	9	0	0	0	0	0	0	1	0	1	1	0	1	2	691	1	0	0	3	2	101	0	1	0	0	1	0	0	0	1	0
LK-5130085	350	3	353	493	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	290	0	0	0	1	1	42	0	0	0	0	0	0	0	0	0	0
LK-5130090	645	6	652	910	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	536	1	0	0	2	1	78	0	0	0	0	0	0	0	0	0	0
LK-5130095	436	4	440	615	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	362	0	0	0	1	1	53	0	0	0	0	0	0	0	0	0	0
LK-5130100	368	3	372	520	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	306	0	0	0	1	1	44	0	0	0	0	0	0	0	0	0	0
LK-5130105	315	3	318	444	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	1	0	38	0	0	0	0	0	0	0	0	0	0
LK-5130110	480	4	485	677	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	398	0	0	0	1	1	58	0	0	0	0	0	0	0	0	0	0
LK-5130115	595	6	601	840	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	494	1	0	0	2	1	72	0	0	0	0	0	0	0	0	0	0
LK-5130120	182	1	184	257	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
LK-5133	19369	180	19571	27333	0	20	0	0	207	0	0	0	0	0	0	24	0	15	6	0	16	34	16077	10	0	0	50	32	2345	0	5	0	0	1	1	0	0	6	0
LK-5133005	465	4	470	656	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	386	0	0	0	1	1	56	0	0	0	0	0	0	0	0	0	0
LK-5133010	756	7	764	1067	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	628	1	0	0	2	2	92	0	1	0	0	0	0	0	0	1	0
LK-5133015	412	4	417	582	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	342	0	0	0	1	1	50	0	0	0	0	0	0	0	0	0	0
LK-5133020	419	4	424	592	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	348	0	0	0	1	1	51	0	0	0	0	0	0	0	0	0	0
LK-5133025	382	3	386	539	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	317	0	0	0	1	1	46	0	0	0	0	0	0	0	0	0	0
LK-5133030	607	6	613	857	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	504	1	0	0	2	1	74	0	0	0	0	0	0	0	0	0	0
LK-5133035	410	4	414	578	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	340	0	0	0	1	1	50	0	0	0	0	0	0	0	0	0	0
LK-5133040	238	2	241	336	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
LK-5133045	430	4	435	607	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	357	0	0	0	1	1	52	0	0	0	0	0	0	0	0	0	0
LK-5133050	614	6	620	866	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	509	1	0	0	2	1	74	0	0	0	0	0	0	0	0	0	0
LK-5133055	340	3	343	480	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	1	0	41	0	0	0	0	0	0	0	0	0	0
LK-5133060	244	2	247	345	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
LK-5133065	293	3	296	413	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	1	0	35	0	0	0	0	0	0	0	0	0	0
LK-5133070	756	7	764	1067	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	628	1	0	0	2	2	92	0	1	0	0	0	0	0	0	1	0
LK-5133075	176	1	178	249	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
LK-5133080	217	2	220	307	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
LK-5133085	322	3	325	454	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	1	0	39	0	0	0	0	0	0	0	0	0	0
LK-5133090	305	3	308	431	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0
LK-5133095	282	2	285	397	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0
LK-5133100	510	5	515	719	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	423	0	0	0	1	1	62	0	0	0	0	0	0	0	0	0	0
LK-5133105	316	3	319	446	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	1	0	38	0	0	0	0	0	0	0	0	0	0
LK-5133110	585	6	591	826	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	486	1	0	0	2	1	71	0	0	0	0	0	0	0	0	0	0
LK-5133115	512	5	518	723	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	425	0	0	0	1	1	62	0	0	0	0	0	0	0	0	0	0
LK-5133120	730	7	738	1030	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	606	1	0	0	2	2	89	0	1	0	0	0	0	0	0	1	0
LK-5133125	427	4	431	602	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	354	0	0	0	1	1	52	0	0	0	0	0	0	0	0	0	0
LK-5133130	408	4	412	576	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	339	0	0	0	1	1	49	0	0	0	0	0	0	0	0	0	0
LK-5133135	571	5	577	806	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	474	0	0	0	2	1	69	0	0	0	0	0	0	0	0	0	0
LK-5133140	503	5	508	709	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	1	1	417	0	0	0	1	1	61	0	0	0	0	0	0	0	0	0	0
LK-5133145	485	5	490	684	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	402	0	0	0	1	1	59	0	0	0	0	0	0	0	0	0	0
LK-5133150	460	4	465	650	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	382	0	0	0	1	1	56	0	0	0	0	0	0	0	0	0	0
LK-5133155	343	3	347	484	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	285	0	0	0	1	0	41	0	0	0	0	0	0	0	0	0	0
LK-5133160	961	9	971	1356	0	2	0	0	11	0	0	0	0	0	0	2	0	1	1	0	1	2	798	1	0	0	3	2	117	0	1	0	0	1	1	0	0	1	0
LK-5133165	684	7	691	965	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	568	1	0	0	2	1	83	0	0	0	0	0	0	0	0	1	0
LK-5133170	595	6	601	840	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	494	1	0	0	2	1	72	0	0	0	0	0	0	0	0	0	0
LK-5133175	738	7	745	1041	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	613	1	0	0	2	2	90	0	1	0	0	0	0	0	0	1	0
LK-5133180	425	4	429	600	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	353	0	0	0	1	1	51	0	0	0	0	0	0	0	0	0	0
LK-5133185	564	5	570	795	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	468	0	0	0	2	1	68	0	0	0	0	0	0	0	0	0	0
LK-5133190	282	2	285	397	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	1	0	34	0	0	0	0	0	0	0	0	0	0
LK-5133195	276	2	279	390	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	0
LK-5133200	508	5	513	717	0	1	0	0	5	0	0	0	0	0	0	1	0	1	0	0	1	1	422	0	0	0	1	1	62	0	0	0	0	0	0	0	0	0	0
LK-5133205	209	2	211	295	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
LK-5133210	339	3	342	478	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	1	0	41	0	0	0	0	0	0	0	0	0	0
LK-5133215	270	2	273	381	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0
LK-5136	32529	314	32869	45896	8	55	0	0	362	0	0	0	1	2	1	60	0	47	22	0	48	72	27012	34	0	0	96	68	3944	1	18	0	1	17	8	0	0	22	1
LK-5136005	556	5	561	784	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	461	0	0	0	2	1	67	0	0	0	0	0	0	0	0	0	0
LK-5136010	341	3	344	481	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	1	0	41	0	0	0	0	0	0	0	0	0	0
LK-5136015	1029	10	1040	1452	1	2	0	0	12	0	0	0	0	0	0	2	0	2	1	0	2	3	854	1	0	0	3	2	125	0	1	0	0	1	1	0	0	1	0
LK-5136020	1028	10	1039	1450	1	2	0	0	12	0	0	0	0	0	0	2	0	2	1	0	2	3	854	1	0	0	3	2	125	0	1	0	0	1	1	0	0	1	0
LK-5136025	1028	10	1039	1450	1	2	0	0	12	0	0	0	0	0	0	2	0	2	1	0	2	3	854	1	0	0	3	2	125	0	1	0	0	1	1	0	0	1	0
LK-5136030	625	6	632	882	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	519	1	0	0	2	1	76	0	0	0	0	0	0	0	0	0	0
LK-5136035	356	3	360	502	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	296	0	0	0	1	1	43	0	0	0	0	0	0	0	0	0	0
LK-5136040	545	5	551	769	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	453	0	0	0	1	1	66	0	0	0	0	0	0	0	0	0	0
LK-5136045	511	5	517	721	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	425	0	0	0	1	1	62	0	0	0	0	0	0	0	0	0	0
LK-5136050	855	8	864	1206	0	1	0	0	10	0	0	0	0	0	0	2	0	1	1	0	1	2	710	1	0	0	3	2	104	0	1	0	0	1	0	0	0	1	0
LK-5136055	651	6	658	919	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	541	1	0	0	2	1	79	0	0	0	0	0	0	0	0	0	0
LK-5136060	646	6	652	911	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	536	1	0	0	2	1	78	0	0	0	0	0	0	0	0	0	0
LK-5136065	624	6	631	881	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	518	1	0	0	2	1	76	0	0	0	0	0	0	0	0	0	0
LK-5136070	899	9	908	1268	0	2	0	0	10	0	0	0	0	0	0	2	0	1	1	0	1	2	746	1	0	0	3	2	109	0	1	0	0	1	0	0	0	1	0
LK-5136075	794	8	803	1121	0	1	0	0	9	0	0	0	0	0	0	1	0	1	1	0	1	2	660	1	0	0	2	2	96	0	1	0	0	1	0	0	0	1	0
LK-5136080	892	9	902	1259	0	2	0	0	10	0	0	0	0	0	0	2	0	1	1	0	1	2	741	1	0	0	3	2	108	0	1	0	0	1	0	0	0	1	0
LK-5136085	633	6	639	893	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	525	1	0	0	2	1	77	0	0	0	0	0	0	0	0	0	0
LK-5136090	489	5	494	690	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	406	0	0	0	1	1	59	0	0	0	0	0	0	0	0	0	0
LK-5136095	857	8	866	1209	0	1	0	0	10	0	0	0	0	0	0	2	0	1	1	0	1	2	712	1	0	0	3	2	104	0	1	0	0	1	0	0	0	1	0
LK-5136100	1749	18	1767	2467	1	4	0	0	20	0	0	0	1	1	1	4	0	3	2	0	3	5	1452	3	0	0	6	5	213	1	2	0	1	2	1	0	0	2	1
LK-5136105	1056	10	1067	1490	1	2	0	0	12	0	0	0	0	0	0	2	0	2	1	0	2	3	877	1	0	0	3	3	128	0	1	0	0	1	1	0	0	1	0
LK-5136110	1258	13	1271	1775	1	2	0	0	14	0	0	0	0	1	0	3	0	2	1	0	2	3	1045	2	0	0	4	3	153	0	1	0	0	1	1	0	0	1	0
LK-5136115	1062	10	1073	1498	1	2	0	0	12	0	0	0	0	0	0	2	0	2	1	0	2	3	882	1	0	0	3	3	129	0	1	0	0	1	1	0	0	1	0
LK-5136120	655	6	662	925	0	1	0	0	7	0	0	0	0	0	0	1	0	1	1	0	1	1	544	1	0	0	2	1	79	0	0	0	0	0	0	0	0	1	0
LK-5136125	489	5	494	690	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	406	0	0	0	1	1	59	0	0	0	0	0	0	0	0	0	0
LK-5136130	668	6	674	942	0	1	0	0	7	0	0	0	0	0	0	1	0	1	1	0	1	1	554	1	0	0	2	1	81	0	0	0	0	0	0	0	0	1	0
LK-5136135	821	8	829	1158	0	1	0	0	9	0	0	0	0	0	0	1	0	1	1	0	1	2	682	1	0	0	2	2	100	0	1	0	0	1	0	0	0	1	0
LK-5136140	705	7	712	994	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	585	1	0	0	2	2	85	0	0	0	0	0	0	0	0	1	0
LK-5136145	1035	10	1046	1460	1	2	0	0	12	0	0	0	0	0	0	2	0	2	1	0	2	3	859	1	0	0	3	2	126	0	1	0	0	1	1	0	0	1	0
LK-5136150	538	5	544	759	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	447	0	0	0	1	1	65	0	0	0	0	0	0	0	0	0	0
LK-5136155	915	9	925	1292	0	2	0	0	10	0	0	0	0	0	0	2	0	1	1	0	1	2	760	1	0	0	3	2	111	0	1	0	0	1	0	0	0	1	0
LK-5136160	596	6	603	842	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	495	1	0	0	2	1	72	0	0	0	0	0	0	0	0	0	0
LK-5136165	503	5	508	709	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	1	1	417	0	0	0	1	1	61	0	0	0	0	0	0	0	0	0	0
LK-5136170	567	5	573	801	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	471	0	0	0	2	1	69	0	0	0	0	0	0	0	0	0	0
LK-5136175	524	5	529	739	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	435	0	0	0	1	1	63	0	0	0	0	0	0	0	0	0	0
LK-5136180	602	6	608	849	0	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	1	1	500	1	0	0	2	1	73	0	0	0	0	0	0	0	0	0	0
LK-5136185	594	6	600	838	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	493	1	0	0	2	1	72	0	0	0	0	0	0	0	0	0	0
LK-5136190	671	6	678	947	0	1	0	0	7	0	0	0	0	0	0	1	0	1	1	0	1	1	557	1	0	0	2	1	81	0	0	0	0	0	0	0	0	1	0
LK-5136195	581	6	587	820	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	483	1	0	0	2	1	70	0	0	0	0	0	0	0	0	0	0
LK-5136200	582	6	588	821	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	483	1	0	0	2	1	71	0	0	0	0	0	0	0	0	0	0
LK-5136205	431	4	435	608	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	358	0	0	0	1	1	52	0	0	0	0	0	0	0	0	0	0
LK-5136210	745	7	753	1051	0	1	0	0	8	0	0	0	0	0	0	1	0	1	1	0	1	2	619	1	0	0	2	2	90	0	1	0	0	0	0	0	0	1	0
LK-5136215	462	4	467	652	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	384	0	0	0	1	1	56	0	0	0	0	0	0	0	0	0	0
LK-5136220	518	5	524	731	0	1	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	430	0	0	0	1	1	63	0	0	0	0	0	0	0	0	0	0
LK-5136225	843	8	852	1190	0	1	0	0	9	0	0	0	0	0	0	2	0	1	1	0	1	2	700	1	0	0	3	2	102	0	1	0	0	1	0	0	0	1	0
LK-52	387701	2497	390451	479284	5	167	1	0	740	0	0	0	1	24	1	6058	91	248	39	0	84	295	248170	158	0	1	122	1811	123987	86	4	2	3	466	2	2	0	6	131
LK-5203	37608	201	37819	43372	1	15	1	0	52	0	0	0	1	18	1	1076	37	72	12	0	7	25	11456	18	0	1	1	74	24327	37	2	2	3	113	2	2	0	3	49
LK-5203005	2505	13	2519	2889	0	1	0	0	3	0	0	0	0	1	0	72	2	5	1	0	0	2	763	1	0	0	0	5	1620	2	0	0	0	7	0	0	0	0	3
LK-5203010	2730	15	2746	3149	0	1	0	0	4	0	0	0	0	1	0	78	3	5	1	0	1	2	832	1	0	0	0	5	1766	3	0	0	0	8	0	0	0	0	3
LK-5203015	4904	27	4932	5656	0	2	0	0	7	0	0	0	0	3	0	140	5	10	2	0	1	3	1494	3	0	0	0	10	3172	5	1	1	1	15	1	1	0	1	7
LK-5203020	6787	37	6825	7828	1	3	1	0	10	0	0	0	1	4	1	195	7	14	3	0	2	5	2068	4	0	1	1	14	4391	7	1	1	2	21	1	1	0	2	9
LK-5203025	2512	13	2526	2896	0	1	0	0	3	0	0	0	0	1	0	72	2	5	1	0	0	2	765	1	0	0	0	5	1625	2	0	0	0	8	0	0	0	0	3
LK-5203030	2337	13	2350	2695	0	1	0	0	3	0	0	0	0	1	0	67	2	4	1	0	0	1	712	1	0	0	0	5	1512	2	0	0	0	7	0	0	0	0	3
LK-5203035	2735	15	2750	3154	0	1	0	0	4	0	0	0	0	1	0	78	3	5	1	0	1	2	833	1	0	0	0	5	1769	3	0	0	0	8	0	0	0	0	4
LK-5203040	2141	11	2153	2469	0	1	0	0	3	0	0	0	0	1	0	61	2	4	0	0	0	1	652	1	0	0	0	4	1385	2	0	0	0	6	0	0	0	0	3
LK-5203045	2843	15	2859	3279	0	1	0	0	4	0	0	0	0	1	0	81	3	5	1	0	1	2	866	1	0	0	0	6	1839	3	0	0	0	9	0	0	0	0	4
LK-5203050	2775	15	2790	3200	0	1	0	0	4	0	0	0	0	1	0	79	3	5	1	0	1	2	845	1	0	0	0	5	1795	3	0	0	0	8	0	0	0	0	4
LK-5203055	1779	9	1789	2052	0	1	0	0	2	0	0	0	0	1	0	51	2	3	0	0	0	1	542	1	0	0	0	3	1151	2	0	0	0	5	0	0	0	0	2
LK-5203060	1950	10	1961	2249	0	1	0	0	3	0	0	0	0	1	0	56	2	4	0	0	0	1	594	1	0	0	0	4	1261	2	0	0	0	6	0	0	0	0	2
LK-5203065	1610	8	1619	1856	0	0	0	0	2	0	0	0	0	1	0	46	1	3	0	0	0	1	490	1	0	0	0	3	1041	1	0	0	0	5	0	0	0	0	2
LK-5206	11424	51	11487	13172	0	0	0	0	5	0	0	0	0	0	0	317	1	16	0	0	0	0	3474	0	0	0	0	16	7386	1	0	0	0	26	0	0	0	0	3
LK-5206005	636	3	639	733	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	193	0	0	0	0	1	411	0	0	0	0	2	0	0	0	0	0
LK-5206010	450	2	452	518	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	137	0	0	0	0	0	291	0	0	0	0	1	0	0	0	0	0
LK-5206015	584	3	587	673	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	178	0	0	0	0	1	378	0	0	0	0	1	0	0	0	0	0
LK-5206020	666	3	670	768	0	0	0	0	1	0	0	0	0	0	0	19	0	1	0	0	0	0	203	0	0	0	0	1	431	0	0	0	0	2	0	0	0	0	0
LK-5206025	311	1	313	359	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	95	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0
LK-5206030	538	2	541	620	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	163	0	0	0	0	1	348	0	0	0	0	1	0	0	0	0	0
LK-5206035	845	4	850	975	0	0	0	0	1	0	0	0	0	0	0	24	0	1	0	0	0	0	257	0	0	0	0	1	547	0	0	0	0	2	0	0	0	0	1
LK-5206040	1003	5	1008	1156	0	0	0	0	1	0	0	0	0	0	0	28	1	2	0	0	0	0	305	0	0	0	0	2	648	1	0	0	0	3	0	0	0	0	1
LK-5206045	501	2	504	578	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	152	0	0	0	0	1	324	0	0	0	0	1	0	0	0	0	0
LK-5206050	585	3	588	674	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	178	0	0	0	0	1	378	0	0	0	0	1	0	0	0	0	0
LK-5206055	500	2	502	576	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	152	0	0	0	0	1	323	0	0	0	0	1	0	0	0	0	0
LK-5206060	648	3	652	748	0	0	0	0	1	0	0	0	0	0	0	18	0	1	0	0	0	0	197	0	0	0	0	1	419	0	0	0	0	2	0	0	0	0	0
LK-5206065	400	2	402	462	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	122	0	0	0	0	0	259	0	0	0	0	1	0	0	0	0	0
LK-5206070	553	3	556	637	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	168	0	0	0	0	1	357	0	0	0	0	1	0	0	0	0	0
LK-5206075	710	3	714	818	0	0	0	0	1	0	0	0	0	0	0	20	0	1	0	0	0	0	216	0	0	0	0	1	459	0	0	0	0	2	0	0	0	0	1
LK-5206080	516	2	519	596	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	157	0	0	0	0	1	334	0	0	0	0	1	0	0	0	0	0
LK-5206085	450	2	453	519	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	137	0	0	0	0	0	291	0	0	0	0	1	0	0	0	0	0
LK-5206090	458	2	461	529	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	139	0	0	0	0	0	296	0	0	0	0	1	0	0	0	0	0
LK-5206095	533	2	536	614	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	162	0	0	0	0	1	344	0	0	0	0	1	0	0	0	0	0
LK-5206100	537	2	540	619	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	163	0	0	0	0	1	347	0	0	0	0	1	0	0	0	0	0
LK-5209	13009	64	13083	15006	0	0	0	0	11	0	0	0	0	0	0	365	7	19	0	0	0	0	3958	0	0	0	0	20	8410	7	0	0	0	33	0	0	0	0	11
LK-5209005	154	0	155	178	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	47	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0
LK-5209010	487	2	490	562	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	148	0	0	0	0	1	315	0	0	0	0	1	0	0	0	0	0
LK-5209015	380	2	382	438	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	115	0	0	0	0	0	245	0	0	0	0	1	0	0	0	0	0
LK-5209020	409	2	411	472	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	124	0	0	0	0	0	264	0	0	0	0	1	0	0	0	0	0
LK-5209025	1053	5	1059	1215	0	0	0	0	1	0	0	0	0	0	0	30	1	2	0	0	0	0	321	0	0	0	0	2	681	1	0	0	0	3	0	0	0	0	1
LK-5209030	570	3	573	658	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	173	0	0	0	0	1	369	0	0	0	0	1	0	0	0	0	0
LK-5209035	823	4	827	949	0	0	0	0	1	0	0	0	0	0	0	23	0	1	0	0	0	0	250	0	0	0	0	1	532	0	0	0	0	2	0	0	0	0	1
LK-5209040	761	4	766	878	0	0	0	0	1	0	0	0	0	0	0	21	0	1	0	0	0	0	232	0	0	0	0	1	492	0	0	0	0	2	0	0	0	0	1
LK-5209045	1134	6	1140	1308	0	0	0	0	1	0	0	0	0	0	0	32	1	2	0	0	0	0	345	0	0	0	0	2	733	1	0	0	0	3	0	0	0	0	1
LK-5209050	586	3	590	676	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	178	0	0	0	0	1	379	0	0	0	0	1	0	0	0	0	0
LK-5209055	941	5	946	1085	0	0	0	0	1	0	0	0	0	0	0	27	1	1	0	0	0	0	286	0	0	0	0	2	608	1	0	0	0	3	0	0	0	0	1
LK-5209060	1025	5	1031	1182	0	0	0	0	1	0	0	0	0	0	0	29	1	2	0	0	0	0	312	0	0	0	0	2	663	1	0	0	0	3	0	0	0	0	1
LK-5209065	1006	5	1012	1161	0	0	0	0	1	0	0	0	0	0	0	28	1	2	0	0	0	0	306	0	0	0	0	2	651	1	0	0	0	3	0	0	0	0	1
LK-5209070	890	4	895	1026	0	0	0	0	1	0	0	0	0	0	0	25	1	1	0	0	0	0	271	0	0	0	0	1	575	1	0	0	0	2	0	0	0	0	1
LK-5209075	745	4	749	859	0	0	0	0	1	0	0	0	0	0	0	21	0	1	0	0	0	0	227	0	0	0	0	1	482	0	0	0	0	2	0	0	0	0	1
LK-5209080	1228	6	1235	1417	0	0	0	0	1	0	0	0	0	0	0	35	1	2	0	0	0	0	374	0	0	0	0	2	794	1	0	0	0	3	0	0	0	0	1
